http://movie.douban.com/subject/4917905/	宫
(4星)	 TOT 最后一集好感动呀            
(NA)	 kill time. 评星无能            
(1星)	 扯J8淡！果断站进八爷党的队伍中！            
(5星)	 是为了那一群凄苦的悲情人物 还有一群俊俏的小脸蛋给的星 剧情有点乱七八糟 女的都不太喜欢 摇摆不定的 要么就是喜欢的莫名其妙就死了 男猪脚都不错 最后结束的有点草率             
(1星)	 本是抱着支持下穿越剧的心态才看的，哪知抄的这么彻底！妈的，于抄抄，清穿文里随便找部当剧本都比你的新鲜！！！瞎了我的钛合金狗眼！            
(1星)	 其实我本来期望挺高的。重点是我居然忘了看出品方&gt;&lt;芒果台啊，你就好好拍个剧能怎样？买了人家的原著权不就好了，非得搞成宫廷版流星花园么？你真以为大家都看不出来么？            
(5星)	 还不错有些评论太苛刻了电视剧嘛 本来就是一种娱乐能给人带来快乐就是成功PS：杨幂很可爱            
(NA)	 你个古装流星花园            
(4星)	 为了冯八爷加一颗半星……            
(3星)	 穿越版流星花园。。。看来芒果台还是放不下流星情结   电视剧前1/5剧情还算紧凑 但是后面就越来越烂了。。。尤其 是结局 那个扯啊  续集还是不要拍了吧。。我觉得            
(4星)	 肥皂剧啊看泡沫            
(NA)	 我终于懂得了天雷剧是个什么意思了。还有我只是觉得冯绍峰真的很帅！            
(2星)	  这个女主真是不着人待见。杨幂，自从仙剑三后我更加地烦她了。            
(2星)	 2呀么2死了。。。            
(3星)	 不带穿来又穿去的。            
(4星)	 请允许我简短地花痴一下绍峰叔叔，并简要地YY一下峰幂恋            
(4星)	 我真的觉得没那么糟哦 我真的觉得杨幂很好看哦 (￣▽￣)            
(3星)	 这是一部生硬地顺延了历史轨迹的爱情片，剧情是无条件为角色服务的。其中康熙被生生捏造成一个肤浅的、游手好闲的傀儡，这怎么对得起当年陈道明辛勤塑造的伟大形象啊……所以还是不要想那么多，单纯当作偶像爱情片看就行了。作为十点档的大戏，收视率已经说明一切了——还是挺吸引人去追的。            
(3星)	 bug太多，抄袭太多，美女倒还算养眼            
(3星)	 古代版流星花园，卧槽，口味够重！            
(5星)	 回味无穷 深深的爱上了八阿哥             
(3星)	 每天吃饭拖着看的，佟丽娅真是美人，为嘛想不开喜欢大鼻孔四爷！            
(NA)	 妈呀这老四也太丑了吧！虽然各种雷，但我还是开心的看完了~            
(2星)	 我对《云中歌》已经不抱神马希望了            
(NA)	 纯属看热闹  凑热闹  剧集什么该是浮云！            
(3星)	 支持新疆美人儿佟丽娅！！            
(5星)	 为了杨幂再怎么雷我也要看下去！！！！！            
(2星)	 看了一集实在看不下去了 这本是我搞定作业后的relax啊 忒做做了2星就给内几个演员吧            
(3星)	 结局让我昏倒~但是演员还是不错的~            
(4星)	 雷是雷了点，看着喜欢就行～            
(5星)	 真心的三星半就够了，只不过觉得豆瓣的分数好低= =估计又有恶评，小找补一下而已。这片挺好的，起码让我去翻了翻清史            
(3星)	 为毛这介绍跟演的差这么多咧            
(3星)	 吃瓜子的时候娱乐一下还是很适合的~~            
(NA)	 开启了改编剧的高潮            
(3星)	 完全不着调，纯属娱乐            
(1星)	 绝对没有《步步惊心》好看~~ 一对比就是垃圾了 0 0 于妈你可以去死了            
(1星)	 吐槽无力。            
(2星)	 1颗星给华丽丽的片头 1颗星给&lt;爱的供养&gt; 情愿看一部完整的清宫版&lt;流星花园&gt; 也不要看芒果自编的弱智桥段...所以说 芒果就专心搞山寨呗 如此&#34;费心&#34;地编剧干啥捏~            
(3星)	 步步惊心么~            
(3星)	 不伦不类的穿越剧，打发时间而已。。。            
(3星)	 也不知道和步步惊心谁抄谁            
(2星)	 不用看就知道要演神吗了，清穿，虐恋，八爷四爷神吗的，唉哟，能不能找个帅点的男猪男二撒            
(1星)	 这不就是清宫版的流星花园吗？要不要这么复制一遍啊？还打着清穿的旗号            
(2星)	 很感性的一部剧集，还很雷。            
(3星)	 一起去逛御花园            
(4星)	 虽然这部剧集合了脑残 雷人  但还是不影响老八的可爱  最后老八穿过来让我花枝乱颤啊  哈哈哈哈            
(2星)	 芒果台超级无敌山寨王            
(5星)	 百度贴吧那帮傻B   网上都流传出大部分集数了 还在那删帖  二死了            
(NA)	 于抄抄绝笔是一脑残人士啊，感谢芒果台倾情贡献此剧，顺道还要感谢杨幂和冯绍锋微波调情大力推动此剧的恶心度。。。            
(3星)	 好无聊的看完了。            
(2星)	 我改短评，芒果台的受众果然都是90后，没看过流星花园！竟然会觉得这个好看！            
(3星)	 哇靠，古装版流星花园，编剧尼玛好歹台词也改下呀！！            
(2星)	 看了10分钟的片花....算了，为了杨幂，多给一星吧。            
(4星)	 不管怎么样我还是跟我娘一起迷恋。今晚连续看完最后十集感觉眼角膜都快掉了！！我爱八爷！！突然好想看清穿文！！            
(2星)	 剧情是有多龊。            
(3星)	 一开始觉得很好看，越看越难看，古装版流星花园不说，最后连《见与不见》都给用上了，怎么这么雷。。。还有编剧有点狗血，那么多细节都不圆。。。唯一觉得好看的是杨幂很漂亮，四阿哥很好。            
(2星)	 【制作4星，编剧0星】中国到底有没有王法啊，像于妈这样的抄法，就没人来管管麽，别让港澳台同胞觉得内地人素质那么低好不好！杨幂是瘦的还是整的啊？这嘴巴怎么越来越畸形啊！我的八爷是玉树兰芝、温文尔雅的君子啊，不是道明寺啊！为什么观众也愿意把自己当白痴呢？没有市场又哪来于妈的小人得志？            
(3星)	 就看冯绍峰呗！！            
(3星)	 古装版流星花园，还是比较喜欢美人心计里的杨幂            
(3星)	 四集弃 好弱智好狗血 还是唐人电影好一点            
(NA)	 喜欢杨幂            
(4星)	 其实流星花园在古代也很说得过去 毕竟封建社会的等级权力有说服力 P.S. 八阿哥和晴川这对太可爱也太有爱了其余历史什么的穿越什么的全部无视~            
(2星)	 真的很雷，听配音吧            
(2星)	 真是不能指望芒果。。糟蹋演员啊。这是戏说是穿越是架空，是架空，架空，没有技术含量的宫斗啊。。。乱改历史就不说了，至于把人物性格整这样么？            
(3星)	 八爷党～            
(2星)	 宫迷你们好好吃饭好好睡觉吧 等待番外剧场宫2吧            
(3星)	  它雷，但是它雷的很欢乐，雷的很有槽点。它粗制滥造，但是它粗制滥造中却有一对意外合拍惊喜爆棚的主演。一部烂片出一对全民CP，一部烂片能让无数人的各种心理得到了满足，值了            
(4星)	 八爷还是很帅滴~只是万恶的编剧把他写成了道明寺！！            
(3星)	 清穿剧不能较真。            
(1星)	 天雷滚滚            
(3星)	 为了冯绍峰            
(4星)	 没事情做的时候可以看看，不用动脑筋，编剧不用怀疑就是脑残，竟然就这么火了            
(4星)	 结束的太突然了也            
(3星)	 看见帅哥，我就春心荡漾了            
(1星)	 还能再NC一点么……你对得起步步惊心么（晋江女也会泪流的……            
(1星)	 我竟然看完了！！！！！！！！            
(5星)	 就是支持八爷和晴川&gt;&lt;!            
(NA)	 搞笑剧。开场曲就让我想持刀伤人。弃。            
(3星)	 湖南经视的班底，美人心计的编剧，看片花搞得像是《还珠格格》《穿越时空的爱恋》《大清后宫》《宫心计》的杂糅。杨幂的演技撑得起来么？///////////我承认在于妈妈的世界里，是木有常识滴！！！            
(1星)	 为什么没有零分。？            
(4星)	 男女主角真讨人喜欢啊~            
(2星)	 实在是无法面对杨幂那张脸。。。。[吐]( &gt;ρ &lt; ”)   果断弃之吧~拉个结局over            
(4星)	 我觉得也没那么差啊……除了史实方面……反正娱乐娱乐就好啦～            
(5星)	 其实吧。这冯先生的戏真是少。还有他和女主的恩爱等好的戏份少的又少。我很无奈。全部都在讲斗争啥的，不过。还是挺好的。            
(2星)	 不要让豆哥知道。。。            
(1星)	 真是集清穿缺点之精华            
(2星)	 扭扭捏捏 好傻好天真的双鱼男真心可怕～            
(4星)	 作为第一部清穿，给个鼓励~            
(2星)	 看了一堆晋江清宫小言就写剧本 滚滚滚            
(3星)	 于妈说：没得抄，那就大杂烩吧~杨幂佟丽娅蛮美的            
(NA)	 死烂！            
(3星)	 佟丽娅真好看~~            
(3星)	 这个编剧编的是个啥呀，太弱智了都            
(2星)	 看剧情介绍是女版《神话》吧！于大妈的戏除了俊男靓女其他都是鬼扯！四阿哥你还能更丑点么？！！！于抄抄的戏永远都是似曾相识啊。。。编剧太恶心，要不是我爱看古装戏又没其他可看我看这干啥呀。看完了，对冯绍锋的好印象彻底没了，老大不小了能不这么弱吗？！            
(3星)	 哎呀呀~~虽然说真的很。。。但是还是看得一包劲。。。            
(1星)	 烂片！！！！！！！！！！！            
(5星)	 因为八阿哥的笑，我坚持每一集都看了，越看越爱这个八阿哥。            
(1星)	 一星给丫丫~~            
(2星)	 无语的偶像剧            
(4星)	 o(︶︿︶)o 唉            
(5星)	 放松就好            
(1星)	 雷得不能再雷，果断弃剧            
(2星)	 不想动脑子的时候随便看看还可以,里面的人智商是硬伤.            
