http://movie.douban.com/subject/2154859/	大明宫词
(5星)	 最喜欢的国产电视剧，尤其是太平邂逅薛绍那一段，令人难忘，恍如隔世            
(5星)	 经典的电视剧            
(4星)	 陈的台词说的很有感觉            
(5星)	 实在是太完美了~            
(5星)	 优美而残忍            
(4星)	 台词，摄影，服装，音乐...很想再重温一下            
(4星)	 迄今爲止，归亚蕾的武則天是我最愛的一個，非常有力度和深度。            
(5星)	 权利和爱情,永远令人疯狂. 大家都太想拥有它们了,于是便互相伤害.            
(5星)	 经典的历史剧，唯美而忧伤。絮絮的语言，不紧不慢的节奏，还有那宫闱深处的寂寞与渴望。p.s.书比电视更好看。我喜欢反复念读其中的语句。            
(5星)	 非常喜欢的电视剧，对白像诗一样，经典            
(NA)	 好看            
(5星)	 拍的很好            
(3星)	 华丽的画面，华丽的服饰，除了华丽，没觉得还有什么.....就觉得衣服华丽来着了            
(4星)	 我喜欢            
(NA)	 爱死这部剧了!!!!!!!!!            
(5星)	 钟情            
(4星)	 缥缈            
(4星)	 小学看过的忘了。。。只记得那时的周迅多水灵啊            
(5星)	 长相守的事啊~~面具下的明媚~~~            
(3星)	 没什么大印象了            
(4星)	 御姐版武则天。文艺女太平。每一个人物都有着汉赋一样冗长又诗意的哀伤。台词很美也很囧。尺度和想象力再大点就完美了。            
(NA)	 等我80了也还是会记住这心心念念的美            
(4星)	 很喜欢里面的独白。校园广播都摘录段落播过。            
(5星)	 印象最深的就是诗一样旁白和音乐            
(5星)	 虽然和历史不符，但很经典            
(5星)	 现在看完全玛丽苏，当年迷得死去活来~~~画面美死了            
(4星)	None
(5星)	 小时候周迅那装扮，到成年后陈红的表演，太精彩的一部戏。            
(5星)	 背了好多台词            
(5星)	 非常喜欢李导的一部剧，那首长相思现在还会唱~这部剧带给我的震撼，远远高于其他！            
(5星)	 剧本和台词华丽精致得令人目眩神驰，各方面都完美！            
(5星)	 剧本的好加上拍摄时华而不奢的风格使这部央视片显得很是文艺。年少时偷偷溜出宫的太平眼睛闪亮，新奇地打探陌生世间的模样是她一生最美的光景。不过，从她掀开薛绍的面具那一刻起，她也迎来了属于自己躲也躲不过的命运，一尺白绫之后不知能不能与满怀期待相见。尽管，不是自己的怎么强求都是没用的            
(5星)	 美极了            
(5星)	 对周迅演的小太平还是记得很清楚啊╮(╯▽╰)╭还有，赵蜀黍美死了！            
(5星)	 最爱            
(5星)	 气质很诡异，阴柔，cult，难懂（彼时我上幼儿园）            
(5星)	 看着谍战片就想起以前看的大明宫词......有些场景太压抑吗？            
(4星)	 小时候就很迷薛绍  看他和少女太平在一起真欣羡。。            
(5星)	 wait            
(5星)	 这个再不是五星那就没五星了。。。喜欢的不得了了            
(5星)	 只记得旁白无比多。            
(5星)	 沉浮命运  台词文艺中带点囧            
(NA)	 一部像史诗一般的电视剧，永远记得那不甚明朗的天气，恢弘而空旷的大明宫，间隙的钟鸣，哀伤的曲调如泣如诉一般，还有那代代相传皮影戏……记得小时候看的时候喜欢太平，尤其是初识世事天真单纯的小太平，心心念念着那张昆仑奴面具下的英俊青年……而如今再看却更喜欢武媚娘，她的心智聪慧令人折服~            
(4星)	 恩恩            
(5星)	 我心目中拍的最好的古装电视剧            
(NA)	 到目前为止也是最好的。没有之一。            
(5星)	 喜欢，所有。            
(5星)	 宅腐基小清新必看，为了赵蜀黍和小太平，五星！！            
(5星)	 那还是少红姐木有情迷红楼滴时候啊~~~            
(NA)	 曾经很爱里面的台词。。            
(5星)	 这应该是我最喜欢的电视剧。我喜欢太平和薛绍。            
(4星)	 从这里开始爱周迅。。。有机会一定要全部看过。。            
(5星)	 我唯一喜欢的一本电视剧，注意，是电视剧！            
(4星)	 揭下面具的那一刻便是注定 了薛绍此生与太平的纠缠 周迅的表演很出彩            
(4星)	 这种诡异的风格实在喜欢            
(4星)	 配乐神了。            
(5星)	 《大明宫词》的存在证明了，一个导演的出位和终身成就同样可以借助一部电视剧。            
(4星)	 美......            
(5星)	 大陆电视中比较罕有的叙述方式            
(3星)	 个人风格鲜明，适合少女们yy,其实该被划分到耽美片中去。            
(NA)	 台词棒            
(4星)	 记得当时结局看的好伤心……            
(4星)	 说话必然引经据典，走路必然微风吹面            
(4星)	None
(5星)	 美～经典“史诗”            
(5星)	 喜欢那种哀伤凄凉的格调。            
(5星)	 最唯美的古装剧。莎士比亚式的对白。心中的最爱。            
(5星)	 中国五千年历史中最瑰丽的一抹梦            
(NA)	 唯一的印象是那些独白            
(5星)	 唯美神作也。            
(5星)	 衣服好看            
(4星)	 現在想想，華麗的對白明明是歐式長句的漢語翻譯，中國人沒那個說話習慣……美男子倒真是美男子            
(4星)	 怨念很深 陈红惊艳            
(3星)	 太拖沓，像鬼片，故弄玄虚            
(5星)	 学生时代的美好回忆            
(5星)	 如此优雅            
(4星)	 我还记得公主小时在大殿上的一泡尿和面具揭下对薛绍的倾情            
(4星)	 这个的确是很赞的，从这个片子知道了李少红            
(5星)	 当年唯美啊            
(5星)	 特别喜欢配乐~~            
(5星)	 最喜欢的电视剧之一            
(5星)	 大唐是我最想穿越回去的地方。。            
(5星)	 太平公主和薛绍的爱情故事不知道看了多少遍~~~美            
(5星)	 很美啊            
(5星)	 在最美好的季节有这样一部电视剧相伴            
(NA)	 当时没看懂，那两个男宠到底是双胞胎还是一个人，            
(5星)	 很喜欢陈红。            
(4星)	 台词很莎士比亚~不可救药的唯美            
(3星)	 其实吧 小时候觉得这片子阴森森的= =            
(5星)	 华丽的服饰 华丽的背景 华丽的台词 华丽的年华            
(4星)	 国产文艺片~            
(5星)	 音乐不错，陈红真漂亮。            
(5星)	 天，看赵文瑄掀起面具那一下，真的是屏住呼吸，无法思考。陈红的美，年轻的时候因俗而艳，因媚而娇，老了就只有脂粉气了，感叹美人迟暮。小时候看薛绍自杀那段，很小很小，刚刚练完钢琴出来偷瞄一眼，不懂为什么这样一对璧人要变成这样，现在觉得，原来恨自己和爱一个人是可以同时存在的。            
(5星)	 小时候几乎不懂里面的台词是什么，很唯美就是了            
(4星)	 叶锦添还是年轻一点的时候更牛逼……林海简直不能更风骚的OST……现在看上去唯一不大适应的好像是台词非常戏剧化……            
(5星)	 那一年 極度華美又極度陰鬱的大明宮 一幕幕 精緻的夢幻的皮影戲 三分女人 三分母親 三分皇帝的 前所未見的武則天 高貴的 古靈精怪的大唐公主 那一夜 熱鬧的 混亂的長安夜市 當哭泣的小太平掀起薛紹的面具時 我們 陪著那個女孩 將那張眉目如畫的臉印在了記憶深處             
(3星)	 这个真的是童年时代的小清新啊。。颓废啊纠缠啊情欲啊还讲着你听不懂的台词。。。~~( ﹁ ﹁ ) ~~~             
(4星)	 小时候看过几遍的剧，现在无聊还想翻出来的剧之一。陈红。周迅。里面的薛绍真好看。            
(5星)	 看了无数遍还是一样会挚爱。            
(3星)	 映象中只有飘荡的白纱带和理不清的爱恨情仇~~~            
(5星)	 国产剧的一个高峰，也是一支奇葩，唯美主义。            
(5星)	 诗情画意足矣。            
(NA)	 为什么用手机发不了豆瓣说？！逼得我用这种方法…采办年货让我一个头两个大…跟着婆婆狂买东西，基本没有插嘴的份…            
(4星)	 很精彩，很经典，很有爱。            
(3星)	 薛绍。            
(4星)	 小文艺的经典作品            
(5星)	 剧情不记得 我只记得画面特别美            
(5星)	 “放不开，那命运钦定的爱情。躲不开，那注定凄艳的荣幸。”——它彻底惊艳了我的少女时代。永远五星。            
(5星)	 对白像诗一样。。。。极度美貌的赵美男。。。            
(5星)	 所有对唯美的幻想            
(NA)	 重看一遍笑的我肚子都抽筋了。            
(4星)	 爱啊～～            
(5星)	 精致的服装与道具，优美的台词            
(5星)	 心中不能逾越的古装剧            
(5星)	 诗意，女性化的角度，浪漫入骨            
(5星)	 烙进生命里的            
(5星)	 刚刚在天涯看到帖子想起来小时候觉得这个超级好看。。特别是周迅那一段            
