http://movie.douban.com/subject/4707205/	爱情公寓2
(NA)	 没第一部好看，也许是因为演员变了，演员的造型也变了，觉得很陌生，久久不能融入剧情            
(5星)	 看完了 没第一季好看  不过还是 好看            
(4星)	 我看得好快……情景喜剧你就好好喜行不行嘛~~~不喜欢羽墨和张伟……我好爱关谷君嗷嗷嗷！抄国外的桥段什么的，宽容一点就算了，可我讨厌没有结尾的故事！！！虽然植入广告一般挺烦躁，但每次看到片尾绿箭的小广告一闪而过我都好兴奋……            
(5星)	 边艺！            
(5星)	 大爱～            
(5星)	 我草，这才是有脑子的编剧！多次怀疑编剧就潜伏在豆瓣。            
(3星)	 还不如第一季 女猪全不喜欢            
(5星)	 植入广告也是也可以很可爱的            
(2星)	 笑点也太低俗了吧。            
(4星)	 木有第一季给力。。。。            
(5星)	 喷子去死去死 好看就是好看 TBBT还抄HIMYM呢 你抄个看看            
(3星)	 花了3天看完了。。。没啥特别搞笑的，可能搞笑的都浓缩到片花里了。            
(5星)	 国产电视剧里面很不错的喜剧了，基本上我每一集都能笑死~~~~虽然它很多剽窃美剧的情景，但是真的很不错了            
(NA)	 換的三個演員，一個比一個腦殘。表情做作動作略顯浮誇。如果第一季的拼湊得很有笑點的話，這一季簡直就是垃圾。            
(3星)	 ┗|｀O′|┛ 嗷~~            
(1星)	 这一星是给How I Met Your Mother的，如果HIMYM能拿最佳原创剧本的话，那这部就是最佳抄袭剧本            
(4星)	None
(4星)	 虽然感觉没有第一部那么好看  也不那么喜欢张伟羽墨 不过还是算不错 最后竟然还有穿越？！ 太奇妙了叭。。╮(╯-╰)╭ 接下来 等续集了~ 还是第三季嘞。。            
(5星)	 虽然很多是抄袭网络流行语。。            
(4星)	 期待爱3，期待一菲和小贤            
(5星)	 虽然有很多美剧的影子，但是还是值得一看啊！            
(5星)	 邓佳家不错            
(4星)	 依然爱曾小贤和胡一菲！            
(5星)	 逗乐不逗乐，感人很感人。。            
(1星)	 不喜欢第二部~            
(4星)	 艹，新来的两个是傻逼还是傻逼啊？忒恶心了吧。前几集比较2，后面的比较不错，我喜欢一菲！            
(4星)	 真逗  哈哈哈            
(5星)	 只要能笑出来，抄了谁又关我什么事？？P.S 结局算是给国产剧上了一课            
(4星)	 挺有意思的。桥段不错。            
(3星)	 虽然到处都是Friends,TBBT,HIMYM的影子，还是笑的前仰后合            
(3星)	 没第一部一半好看，除了一菲之外，女的看哪哪不顺眼            
(4星)	 KUSO电视剧，山寨随处可见。不过得承认笑的很大声，让我又萌生了再看一遍老友记的冲动            
(3星)	 我的美嘉不在了，顿时减少了大半的热情            
(3星)	 期待太高落差就会太大，远没有1好，特别是最后几集很混乱，就这么结尾了            
(4星)	 我怎么那么爱小贤~~~            
(4星)	 IPTV的好介绍            
(4星)	 虽然山寨，还是不错！            
(4星)	 比较喜欢第一季,,,            
(5星)	 5星就是5星，老子就是喜欢。喷子们，给乃们一中指。            
(5星)	 没看过家庭生活类美剧所以就不愤青了            
(4星)	 要是笑点都不是网上的那些就好了！            
(NA)	 看了首集，基本都能猜出台词，卖点突然完全无力... ...            
(5星)	 不错80后值得看的泡沫爱情喜剧！            
(1星)	 这是他妈比什么狗屁玩意儿！！！生活大爆炸么！！！！学也学像点啊！！傻逼演员傻逼编剧傻逼导演都他妈傻逼！！！！            
(4星)	 姐怎么成为了看剧女青年……            
(4星)	 强烈呼唤美嘉、展博、宛瑜回归第三季。            
(4星)	 不仅留存了爱情公寓的幽默感 更创新式的2了一吧            
(4星)	 国产难得经典！            
(3星)	 比雷阵雨靠谱            
(5星)	 扑哧~我喜欢关关的睡衣啊喂肿么这么重口味哇            
(5星)	 这剧的看点是众多的热门网络语录与发生在咱生活中的各种熟悉事件。            
(3星)	 我感到很无力= =|||增加那个那个大花瓶的角色到底是为了神马!!!!解决就业么！            
(4星)	 左眼跳，桃花开；右眼跳，菊花开            
(5星)	 很自然的演出，最真实的表露。如果原版人马都到齐就好了。我希望赶紧出第三季！第一季和第二季加起来才40集！太少了！            
(5星)	 算是近期喜剧中比较好的了，借鉴是有，不过能演出来让人乐就行了，期待第三季            
(5星)	 1,2都很喜欢，比较中国式的搞笑，如果3里走的演员也能回来就更好了，起码美嘉可以回来凑成8个人啊。            
(4星)	 山寨friends，TBBT，贫民窟的百万富翁 etc，虽然很山寨，演技很假，段子挺老，还是挺有趣的爱屋及乌，给四星            
(3星)	 结局太纠结了- -            
(5星)	 好吧...恶俗就恶俗呗，我很喜欢看...            
(5星)	 国产的《老爸老妈恋爱史》，很喜欢这样欢乐的氛围，常常奢望能与好友们一起合租个loft住。            
(4星)	 我好喜欢曾小贤啊我被感动了！！比第一季好笑一万倍，放开了疯癫出状态来了。            
(4星)	 给四星，虽然没第一季给力，冲着曾小贤儿还是得推荐            
(NA)	 想念美嘉            
(5星)	 虽然是抄的，但是我还是噗地一杯茶喷在屏幕。。。            
(4星)	 没有1好看~给个四星吧~            
(2星)	 把各种新老段子揉到一块是能让人笑，但怎么看都是小剧场水平。能看到KUSO的精神，可连KUSO的都有点不及格。先学学开心麻花是如何翻炒各种热门话题的吧。情景喜剧该有怎样的水平，多年前的我爱我家（第一部）和几年前的武林外传就给了一个很好的答案。唯一让我喜欢的就是他们舍得一身剐的姿态。            
(5星)	 如果仅仅是因为抄袭就给它一星甚至更少的分数。这显然是不合适的。很多美剧的桥段都做了本土化的处理。尽管有些处理还仍然生硬，但这是一个信号，一个国产电视剧借鉴和前进的信号。它温情，它爆笑，它深思，它引发无数人的热爱。很多人努力，很多人拼命，很多人痴狂。它给我们传递的。应该是价值。            
(4星)	 结局那么纠结 这样好么？            
(5星)	 虽然情节山寨，很多桥段来自生活大爆炸等，但是还是很向往生活中有这么一群损友，能开心地生活着。            
(5星)	 可惜美嘉不在。。            
(3星)	 喜欢第一季的宁啊啊啊啊啊啊啊啊            
(4星)	 没了宛瑜和展博的第二季，确定二了点。可是曾小贤却越来越可爱了，子乔也不那么讨人厌了。好多山寨笑点确实是让人笑不起来，可是最后的感动却也是真的。最后的结局我选D！无论好看与否，我都希望它能拍下去！            
(3星)	 编剧每天的工作就是不断研究how i met your mother和the big bang theory来看有什么地方还没有抄袭过来的么……            
(4星)	 好笑的吖！            
(5星)	 哈哈哈哈。            
(4星)	 没第一季好看···            
(5星)	 曾小賢和胡一菲要在一起喔,小賢好男人~!            
(5星)	 14集，真牛X            
(5星)	 最支持的电视剧，希望出第三季，黄金时间播出            
(4星)	 鄙视某些人抓住别人一个缺点就不放.这部片子的确抄袭了老友记的思路的概念但是所有剧情的笑点台词都算是原创吧.不给鼓励就算了也别老打击别人.凭良心想想如果你是编剧你能做到比他们更好吗？.少站的说话不腰疼.            
(4星)	 好搞；本以为最后一集变成了正剧，最后的的字幕实在是大煞风景            
(3星)	 优质山寨，还行 。            
(3星)	 一次狂欢而已……            
(5星)	 模仿老友记么。挺好看的；好男人就是我，我就是～            
(NA)	 比第一季稍微差点··！            
(4星)	 挖槽，结局的坑还可以更大一点嘛？！～虽然这部剧各种抄，可是胡一菲和曾小贤这对CP实在太有爱了，有没有！            
(NA)	 后面实在看不下去 了……            
(5星)	 很不错的片子            
(5星)	 ding ding ding            
(5星)	 灰常好看            
(4星)	 邓家佳在这里面表现不错 人物个性很好 跟关谷的恋情很期待在续集里面修成正果~ 赵子琪也还不错 娄艺潇有改变~继续加油 期待续集~            
(5星)	 ......            
(5星)	 期待爱3啊……一定要有爱3啊            
(4星)	 希望它可以像老友记样一直拍下去，拍它个十季！            
(5星)	 大陆为数不多的经典，是有些美剧的身影，但是就像师夷长技以制夷一样，好的东西就是要学习的            
(5星)	 太精彩啦，太喜欢啦，出十八季都可以啊            
(5星)	 好            
(5星)	 额,总算看完了......一开始很抵触,总觉得不如第一部...翻回去看了第一集后,发现也就那样,有点被妖魔化的意思...所以嘛,第二部还是可以的- -!            
(5星)	 希望爱情公寓能像老友记一样长久，每年都出，出个十几季，也不能过瘾啊            
(5星)	 我所看过最好的电视，希望一直出下去            
(5星)	 好看 ！！！！！！            
(5星)	 笑死了 曾小贤特2            
(5星)	 不只是笑料，还有温暖和感动。            
(5星)	 极品            
(5星)	 超级喜欢爱情公寓            
(3星)	 忒搓忒搓～            
(5星)	 力顶            
(5星)	 虽然有点晚，但还是很高兴。期待第三季的到来            
(5星)	 太xx赞了！            
