http://movie.douban.com/subject/2210031/	仙剑奇侠传
(4星)	 永远的林月如和从画中走出来的李逍遥。至少还唯美。            
(4星)	 很喜欢林月如这角色            
(5星)	 当年貌似是冲着演员去看的吧            
(4星)	 几年前看的了，现在看觉得有些不真实。            
(4星)	 充满回忆啊！            
(NA)	 至今没看全            
(4星)	 还是仙剑一更好嘛。。。刘亦菲比杨幂个垃圾好多了            
(4星)	 游戏真的很经典            
(4星)	 虽然很多人说和游戏相差很大 但是这是我第一次接触到仙剑            
(5星)	 你有试过一个寒假的作业都交关于仙剑的文章吗，我有！            
(5星)	 个人觉得，仙剑一比仙剑三好看。无关演员或拍摄手法等硬件，而是剧本更出彩。            
(5星)	 很经典的剧 至今为止一听到主题曲就有热血沸腾的感觉            
(4星)	 咱姐            
(5星)	 第一次不看春晚就是在看仙劍!!!!            
(4星)	 虽然不完美，但是安以轩演的非常非常好，完全胜过刘亦菲。            
(4星)	 有时候节奏失控，有时候故事纯属瞎扯，但事实证明，选角正确会多大程度地挽救一部剧。            
(4星)	 超喜欢仙剑系列，胡歌把逍遥演的太形象了，不怎么喜欢刘亦菲，总觉得她呆呆的，很生硬· 支持仙剑呀·             
(5星)	 看过6遍，哭得稀里哗啦。            
(NA)	 不得不承认 这一部的演员和音乐都很到位 是为经典····            
(4星)	 那一年寒假很火，连我弟这种很少看电视剧的人都推荐我看，胡歌在这里还很灵.            
(5星)	 能将游戏拍成这样的效果真的已经很让人满意了 逍遥 灵儿 月如每一个角色都深入我心 每一个人和妖的故事 都让人印象深刻            
(4星)	 本来喜欢灵儿，看到后面，受不了她的拖沓，被月如打动了，可惜都是悲剧诶！            
(5星)	 多好的电视剧，就是阿奴太= =！            
(1星)	 颠覆经典。。。            
(4星)	 for仙剑情节 for演员阵容 for吃到老，玩到老 for风雨同路            
(1星)	 太狗血了，赵灵儿和林月如先后成长为优秀的女人，而李逍遥仍然不可理喻地当一个傻逼小男生。            
(3星)	 可能我不喜欢看这种类型的剧吧~~很无聊哎~~然后特效又那样~~            
(4星)	 为什么第一部要拍成这样，真可恶。希望出第二部（是连着第一部的续集）不要换人。            
(5星)	 经典。            
(4星)	 第一部真好看。刘亦菲再活一点就好了            
(4星)	 比三强多了 安以轩演巨有feel            
(3星)	 每个人都有年轻的时候            
(5星)	 以前总在赵灵儿和林月如之间摇摆，随着时间的推移，现在反而越来越理解林月如了。            
(5星)	 逍遥哥哥灵魂附体~            
(5星)	 有七年吧，时间好快，前一段时间还在疯狂地找比较清楚地下载的地址，最爱仙剑，是属于我们的回忆，我们的经典。。            
(3星)	 仙剑。            
(4星)	 唐玉小寶呀！哎喲            
(4星)	 喜欢灵儿~~~            
(4星)	 因为这个电视剧喜欢上Eddie的，虽然他在里面很傻。            
(4星)	 初中看的。。            
(4星)	 怎么觉得第18.19集很坑爹，就绝大部分在客栈和妓院两个地方拍，重复相同的事情，莫名其妙的            
(NA)	 我很很喜欢这部剧            
(2星)	 无聊死            
(5星)	 初中最美好的时光。胡歌你好帅气。场景画面都很精致。每次看客栈那段还是会笑。            
(4星)	 比起第三部，还是第一部好看            
(3星)	 不怎么的            
(5星)	 5星全部给游戏。            
(5星)	 非游戏玩家··但是非常喜欢这电视剧···那时候还在上学的我···喜欢的不得了啊··刘亦菲···啊~~~            
(3星)	 当年胡歌很惊艳啊。。。            
(4星)	 林月如是永远的痛            
(3星)	 吃到老，玩到老，原来我已经这么老了……            
(4星)	 从小就是玩仙剑过来的            
(2星)	 为仙剑游戏一哭            
(3星)	 作为仙剑的忠实粉丝，觉得不够忠实原著            
(5星)	 游戏改编的很好的剧集。第一次看到胡歌的饰演，让我眼前一亮。安以轩塑造的月如很成功，赵灵儿的塑造也很成功。选角几乎都很成功。最不喜欢的部分是灵儿逛妓院无理取闹的那段，感觉像是导演为了凑集数而翻来覆去的p.s 此片配乐也是大赞！            
(3星)	 Franchise-serie            
(3星)	 和仙三剧比 给的分            
(4星)	 应该算部经典片吧，别有人翻拍            
(3星)	 结局很烂            
(4星)	 ！！！！！            
(4星)	 第一部看的时候还蛮喜欢            
(4星)	 好看            
(5星)	 为了某种记忆             
(NA)	 很久没看仙剑奇侠传了，重看后发现，林月如更可爱一些~            
(4星)	 还不错            
(5星)	 忘记不了这部仙剑经典。很喜欢阿奴，虽然蛮多人不太喜欢，认为刘品言演的有点过，但是我觉得自然到不行，阿奴跟唐钰小宝这一对真是让人喜欢到不行啊！            
(4星)	 “哈哈哈哈哈哈，逍遥哥哥”            
(4星)	 拍得还算符合我心中的游戏人物吧，游戏是小时候玩的，百玩不腻，也许在那时在还不知网络为何物的年代，这游戏堪称是经典了吧，如果是游戏的仙剑，我给五星。            
(2星)	 被一张剧照吸引的            
(5星)	 仙剑是部好剧！！前两天天津卫视又看了一遍结局，悲怆死我了！！我爱阿七酒剑仙和唐钰~            
(4星)	 月如～安以轩～            
(4星)	 一星给刘亦菲！            
(5星)	 喜欢            
(4星)	 一眼相中阿奴            
(4星)	 一直很安静            
(4星)	 记得小学毕业考试的前一天晚上我们都在看这片儿            
(NA)	 1~9            
(5星)	 经典，永远的逍遥哥哥            
(4星)	 就当年来说 （虽然有些对不起游戏）  但是还是可以的···            
(4星)	   仙三都能被改成那样 为神马我中意的仙1开始的时候就不能改动的大一点 我可怜的灵儿怎么就不能人性一点 不要这么圣母玛利亚啊            
(NA)	 第一部很好，之后就~~没完整看过啊            
(4星)	 月如的死至今难忘~&gt;_&lt;~+            
(5星)	 年少时候的美好:-)            
(NA)	 感觉还可以···            
(4星)	 只是因为初中的时候看过，现在拿来回忆            
(4星)	 好吧我只喜欢唐钰小宝~            
(5星)	 永远的经典！！最爱唐钰小宝~            
(4星)	 其实这部挺好看的啊。囧。（你加个囧干什么呀喂！）            
(5星)	 青衣的少女，真是让人惊艳，只是当日的神仙姐姐早已离开仙岛许久了            
(NA)	 这个好            
(5星)	 当年天天脑子都想着剧情，真要疯了，仙剑系列的我都喜欢。            
(3星)	 三星给俊男靓女。            
(3星)	 讨厌刘亦菲 讨厌赵灵儿            
(5星)	 古装剧中，这个在拍摄手法跟风格上堪称上品            
(3星)	None
(NA)	 最后他居然让灵儿走，那个最感动            
(5星)	 中国首部游戏改编的电视剧，向我们开启了仙侠世界的大门，情与义，恩与怨，终究逃不出宿命。。            
(NA)	 上大学后追的第一部剧了……            
(4星)	 五年级的时候边写作业边上网看，一集没拉的看完了。            
(5星)	 虽然道具差了点，但演员很给力，角色们都塑造的很丰满，感动点多多，音乐很美，百看不厌！            
(4星)	 成长记忆中不能忘怀的游戏            
(1星)	 幸亏以前没看过            
(5星)	 啊哈哈。今天又在看。我是有多无聊。月如小朋友超级超级超级可爱。- -            
(3星)	 电视剧比不过游戏            
(5星)	 那是多么疯狂的一种迷恋            
(5星)	 好喜欢安以轩演的林月如、            
(5星)	 永恒的经典。            
(3星)	 灵儿那一声逍遥哥哥叫的真销魂            
(5星)	 让我找到了游戏的感觉。            
(5星)	 初三那年寒假一集都没漏下的看完。            
(NA)	 人是都要死光才开心么？！            
(5星)	 大爱            
(5星)	 我的唐钰小宝            
(4星)	 剧本很戳，演员很出彩            
(5星)	 现在回头看也许没那么好看，但是当年美好感受始终无法忘怀~胡歌当年的颜真是太美好了，各种配乐做得很用心，现在回头听仍然很好~相比之下仙三就拍得太粗糙了。            
(4星)	 当年的期待。            
(NA)	 逍遥哥哥 乃是万人迷呐 是不是里面的女纸都喜欢他            
(5星)	 单纯 美好 感动 成长            
(5星)	 当时超喜欢看            
(NA)	 不能不看的            
(4星)	 灵儿            
(4星)	 里面记录了很多人颜的巅峰！            
(5星)	 经典            
(5星)	 支持唐人的电视剧            
(5星)	 从此爱上仙剑……            
(4星)	 赞            
(4星)	 刚出来那会，真是稀罕            
(5星)	 当初很喜欢看的呀~~            
(4星)	 我以为灵儿不会死，结果TM飞出来再死            
(4星)	 刘亦菲美，胡歌帅            
(1星)	 差            
(5星)	 我喜欢唐钰小宝啊            
(4星)	 小彭彭~哦也~            
(4星)	 哎那时好风靡哦。            
(5星)	 很经典啊            
(4星)	 其实最喜欢第一部了            
(5星)	 逍遥哥哥~~~            
(5星)	 还是最喜欢第一部            
(5星)	 胡歌就是我心中的李逍遥，小学时看了两遍。            
(5星)	 第一部是最好看的啊。            
(5星)	 那时候还年轻，对于神仙姐姐有种爱恋╮(╯▽╰)╭。主要是胡歌！！            
(3星)	 真的比仙三好太Tama多了            
(4星)	 刘亦菲好好看 ︿(￣︶￣)︿            
(4星)	 看到现在的天之痕才知道当年的仙剑其实拍的有多用心。            
(4星)	 初中时很火的一部剧。。喜欢月如的性格~安以轩诠释的很棒~            
(5星)	 大爱林月如。有个逻辑始终没弄明白，有关18年的。            
(5星)	 其实我挺想就这么给个四星。但是里面的插曲还有一些让我很动容的情节还是让我给了五星。            
