http://movie.douban.com/subject/4294119/	婚姻保卫战
(4星)	 讨论的话题都挺切合实际，就是剧情有点牵强，不喜欢佟大为跟马伊琍老做夫妻档，黄磊的表演精彩呢            
(3星)	 成语字典            
(4星)	 虽然偶尔有点假，但是还是很不错的            
(3星)	 黄磊是整剧的亮点，无论是演技还是角色上。其他的其实很一般，如果不是这帮演员抬着这个戏，不是打着《奋斗》三步曲吸引人眼球，根本没人感兴趣。赵宝刚的作品其实越来越差了。33集显得很赘余，婚姻里的那些事情好像只围绕“男权和女权”这一点展开似的，反反复复来回说，有点老太太裹脚的感觉。            
(4星)	 黄磊你个萌货            
(2星)	 耍嘴皮子夫妻            
(4星)	 就是喜欢看~黄磊不愧是高材生，他是整剧的最大亮点            
(NA)	 用了三个月看完了，我觉得我差不多结婚的事也闹明白了            
(3星)	 特烦里面的孟广美，每每出现立马转台。            
(4星)	 许小宁，这男人不错~~            
(3星)	 极度恐婚！！！            
(2星)	 别讲大道理了 狗屎            
(3星)	 台词冗长得就让我觉得丫就是在纯粹矫情，不是在生活。            
(3星)	 跳跃看的。而且跳跃得相当厉害。20几集后面相当于没看。但就这样吧。发现。上班之后。别说电视剧了。电影都很难静下心来看一部。也许因为是刚开始。做熟之后应该就会好很多。            
(4星)	 婚姻是个牢笼 但婚姻也是个改变人一生的地方            
(4星)	 爱是解决不了的，需要的是两颗心，共同向一个方向看。晚上回来的时候想说话，有人在你身边倾听，早上起来的时候肚子饿，有人为你准备热腾腾的早餐。不计较为你付出多少，也不计较你做错了什么。只要俩个人能在一起，就足以面对共同的未来里的任何可能。这才是爱。是真爱。            
(4星)	 黃磊哈則勁            
(NA)	 郭小洋太可爱啦~~            
(3星)	 马伊琍那对看得好累。。太贫。。最后结论 喜欢 徐小宁~~            
(4星)	 每一次坚持不下去 就看看最后一集 感情有事是不可靠 但也最可靠            
(4星)	 跷跷板            
(4星)	 男女应该一起看的剧            
(4星)	 多一星给许小宁啊，哈，            
(NA)	 假期看的，我还是很喜欢黄磊~            
(5星)	 戏剧就是现实生活的浓缩。            
(4星)	 我好讨厌马伊俐            
(4星)	 很秀逗啊 kkkkk 一點不做作，贊一個！！！            
(5星)	 赵导的作品都很有深度~~有意义~~            
(3星)	 贫烦了都 不过消遣 如此而已            
(NA)	 33集3天看完，拍得实在，老男人看起来尤其带劲，里头刘金山每看到每想笑，现实中的老夫少妻似乎没有这样逗的吧，理想了些，李梅兰心则比比皆是，日子中尽是这样的男男女女，水深火热地过着婚姻生活。事业是男人的三维，哈哈，这话靠谱。            
(NA)	 贫啊~贫贫更健康~            
(4星)	 每天2集的跟着电视看 名字起的好            
(NA)	 佟大为 佟大为 佟大为 佟大为 佟大为 佟大为....            
(4星)	 【看了２遍】很多人看了都觉得婚姻很可怕，电视剧不切实际，其实艺术是源于生活高于生活的，婚姻并不可怕，关键是要靠两人的沟通和理解，过日子必然要出现很多问题，可是如果你放平心态，静下心来，其实生活中有很多乐趣。 【是再看一遍的剧，接《李春天的春天》】            
(3星)	 不好的回忆            
(4星)	 台词逗            
(3星)	 没有太起伏的故事，很平淡，很多的不必要的矛盾都是信息的不平等与夫妻双方轮流着的拧巴蛮横不讲理与不真诚的交流造成的。只能说对故事情节的描述一般，逻辑性还行，结尾虽然为喜剧结尾，但是人物扭转仍旧生硬，最终的自我反省任然没有揪到问题的根源并且缺乏深度，不过喜剧结尾还是要予以鼓励            
(3星)	 孟广美净演这种角色了            
(5星)	 一集不落看完的电视剧            
(4星)	 国产剧中，这部是最搞笑，比较有内涵。演员整容很强大的一部青春喜剧=。=            
(4星)	 太好笑了            
(3星)	 看到15集，实在被“吵架“吵得脑袋疼，就直接跳到最后一集了。。。还行，台词挺搞的            
(NA)	 有点言过其实，            
(4星)	 许小宁同志真是到一定境界了。            
(5星)	 我特别爱赵宝刚。连带着喜欢他的电视剧。那个刘梅的矫情劲，好像我。            
(3星)	 台词有点过于追求贫了，看着跟听相声儿似的            
(2星)	 标榜现实的超现实主义代表作。            
(4星)	 生活并不限于一种模式，如果不能随机应变，按照固定思维，只能将生活过死~            
(4星)	 老赵的永远都是四星            
(4星)	 这群人永远是偶像啊~~~            
(4星)	 我也想要徐小宁啊            
(4星)	 感觉郭洋和李梅这一家子的事儿大多是李梅搞出来的。女人爱猜疑的毛病真是恐怖。            
(4星)	 不错不错~ 什么时候时间把赵宝刚的片子都再看一遍            
(NA)	 有一句是什么来着，相爱容易相守难.            
(4星)	 喜欢马伊琍            
(3星)	 很久以前看的一部国产电视剧，还行吧~            
(3星)	 事实上是断断续续的没看过多少。            
(4星)	 女演员中只喜欢马伊琍.....            
(5星)	None
(3星)	 演员挺好，各个家庭搭配也挺全乎，可惜国产剧就是慢啊            
(3星)	None
(5星)	 黄老师真逗            
(3星)	 我爸妈今天回来还跟我说在我家电梯里碰到了刘金山…………………………………………我对这事保持一万分的怀疑，他们是不是认错了= =            
(5星)	 台词经典哈            
(4星)	None
(NA)	 挺温馨的。            
(NA)	 他不再是那个他了，但更真实了。            
(4星)	 赵宝刚的电视剧总归很对味。            
(5星)	 每一对我都喜欢。不过陈梦那对实在是太神奇了。            
(4星)	 不错~            
(4星)	 高三歡樂寒假，姐姐果斷是臺詞黨啊！！！許小寧我的夫O(∩_∩)O    我既沒有李梅那樣的賢妻良母，也沒有蘭心和楊丹的女強人理想，看這劇，就為潮~            
(5星)	 觉得特别好的一部片子，很生活，            
(3星)	 其实还真是一般，赵宝刚的套子活~~            
(3星)	 除了贫还是贫            
(3星)	 和麻麻一起看的··高中时代···            
(5星)	 再次验证 每段婚姻都会有出轨的迹象            
(2星)	 受不了喋喋不休的主配角            
(4星)	 也是 看的断断续续糊里糊涂            
(4星)	 虽然台词有大量的说教意味，但反映的问题还是挺真实的。            
(2星)	 编剧是不是觉得自己妙语连珠。演员是不是觉得自己演技出众。哦呵呵。你们知道被迫看五个小时这种东西是什么感受么。呵呵。            
(5星)	 爱情 理想 都是我们生活的必须  我们 要为自己的人生负责 要为自家爱的人负责！            
(4星)	 喜欢比较真实            
(3星)	 就不吐槽了呗……            
(4星)	 挺好玩的            
(3星)	 一部 装 13的文艺剧儿              
(5星)	 个性鲜明的3个家庭 3个男人 3个女人 其实不只这几个人 其他角色也很活灵活现            
(3星)	 我还真看过这个……不过是小时候看得= =            
(4星)	 还行，挺现实的。            
(4星)	 赵宝刚的片，还是能看得下去的。。            
(4星)	 突然记起我看过这片子。其实吧，看多了也就这样，这赵宝刚的电视剧跟文章的电视剧电影一样呈现出量产一条龙生产的状态了╮(╯▽╰)╭            
(4星)	 有的地方太折腾。            
(4星)	 赵氏惯用的比较八的人物和“小圈子”，但一如赵氏风格，最大的卖点是台词和主配角人物的选取上。两者的结合给剧情增色不少。剧中的很多关于婚姻哲学的探讨确实发人深省。正如剧尾所说的，婚姻之内没有输赢，只有两败俱伤。多一份包容，多一份理解，多一份体贴，或许你才会领会到婚姻的真谛，人生的意义            
(4星)	 赵宝刚的电视剧风格变化不大，看了几集，大概猜到后面的剧情发展，体会也不是很深，就没再看了~            
(NA)	 对于女人来说吗，社会的责任与家庭的责任，真的是两难全。这是妇女解放了么？我看是女人是越来越累了。            
(4星)	 生活            
(5星)	 很棒的剧情，演员的演技在现在的内地电视剧中算得上是上乘的了。唯一不喜欢的就是北京腔。            
(4星)	 几天看完的【一口气】感很强烈            
(3星)	 自从看过佟大为饰演的李教官，看佟大为的戏份也觉得好看了。长得不算帅，不过看着挺可爱的。虽然黄磊饰演的家庭煮夫几乎完美，但其实现实生活中若能遇到像郭洋这样的就很不错了。至于这部剧的缺点，就是大家常说的不够生活化、剧情发展有点太慢、台词类似辩论赛等。            
(NA)	 力挺赵宝刚导演。            
(4星)	 除了最后一集跳跃度太快，整个情节还是可以的，家长里短，传达的也是一些积极向上的内容。            
(4星)	 婚姻，真的需要用心经营            
(NA)	 绝对的好电视剧，就非常喜欢这种类型的电视剧，接近生活的            
(3星)	 社会剧……一部接一部的……            
(4星)	 婚姻是一个坟墓。            
(4星)	 面对婚姻，每一个家庭，每一个人的处理方式都不同，就看是否能够相互谅解。            
(4星)	 马伊琍很真实啊            
(4星)	 最喜欢三个男人都跟家呆着的那段 哈哈哈            
(4星)	 有点意思            
(3星)	 看过一点点。这个时代的女人不成活。            
(5星)	 值得一看，喜欢那种争吵中的和谐。            
(4星)	 我喜欢马伊利            
(4星)	 完全是奔着黄磊去的            
(5星)	 很喜欢看这样的剧            
(4星)	 怎么看佟大为都觉得一脸苦逼乡土气儿。。。。。。            
(3星)	 唇枪舌剑的，不知道为什么就是不喜欢佟大为，不过黄磊和袁莉在里面很可爱            
