http://movie.douban.com/subject/1395471/	实习医生格蕾 Grey's Anatomy
(3星)	 要不要继续第二季？            
(5星)	 最喜欢第一季            
(3星)	 女主总是故作娇羞和圣母状 实在违和 受不鸟了好么            
(NA)	 看了这个有种从医的冲动            
(4星)	 没动力追下去=-=。。            
(4星)	None
(5星)	 不适合在吃饭前看            
(3星)	 乱交史神马的，虽然男主是我的菜………………            
(4星)	 看的都想当外科医生了呢！            
(4星)	 看到那些明明背过的单词却听不懂真绝望...另 waiting fora Dr.Burke to heal my heart            
(4星)	 ok的            
(5星)	 里面啥都有 呵呵不错的医务剧            
(4星)	None
(5星)	 好弱比啊。才开始看GA。。            
(5星)	 最爱            
(5星)	 那几天生病 躺在床上一口气看了两季            
(3星)	 往后越来越烂            
(5星)	 目前为止最想和男友看的一部美剧第一名！！            
(5星)	 一直到G消失，GA一直是五星！            
(5星)	 相见恨晚！            
(NA)	None
(1星)	 what a bitch!!!!!!!!            
(5星)	 非常喜欢            
(5星)	 Pilot超赞！娓娓道来的感觉让人很享受！            
(3星)	 女主实在长得说不过去，看得我难受，性格也不讨人喜欢，太言情了OMG            
(5星)	 看不懂的人才会觉得不好看            
(4星)	 當George和Izzie都離開后，我對GA逐漸沒興趣了...            
(5星)	 跟code blue 好像，不过应该是code blue 仿这个吧。            
(NA)	 一直追随的剧集，当年在澳洲从连蒙带猜的无字幕版本看起，6年过去了热情不改~~~~马上又要回归啦！！！            
(5星)	 第一季真心好看，剧情紧凑紧张，像敲战鼓            
(NA)	 一直在追。的确睡来睡去，但还是不放弃，谁叫俺爱看医务剧呢，何况剧情的确精彩。            
(4星)	 追(7) ABC            
(4星)	 前两季不错            
(4星)	 还可以~七季都看完了~午饭消遣不错~            
(NA)	 Grey ,Yang ,Lizzi, George,Karev五小强都在时最好看 现在物是人非了            
(5星)	 看的血脉贲张，我也要那样优秀            
(5星)	 不错啊..derek很有魅力..女主声音挺好听的个人认为..            
(4星)	 很人性的片子，情节节奏特别好，很吸引人。            
(NA)	 看了第一集            
(5星)	 非常应景呢好看啊！            
(5星)	 不只是医疗剧            
(NA)	 我觉得按照原文翻译名称，更贴切~            
(4星)	 izzie！            
(4星)	 插播的歌都是我听过并喜欢的，这算吗            
(3星)	 我很爱那些配角，但我讨厌那几个主角            
(5星)	 疼痛！            
(5星)	 适当的看一下这种不是太专业的医务剧，还是很有利于身心健康的            
(5星)	 一看就上瘾了，谢谢小貘的强力推荐~~            
(5星)	 Life is beautiful, but it&#39;s complicated/ Life is short            
(4星)	 我的BURK走了，我的心也凉了            
(NA)	 大学的时候看过，好是很好，对人体的解剖，对生活的解剖，对人生的解读。。。但是总感觉有点压抑~            
(3星)	 快速看了几集，算了，不看了！            
(4星)	 在看。喜欢伊兹。            
(5星)	 第一季很好看 第一季不喜欢女主            
(4星)	 叔控继续中。。。只能说和想象的很不一样。。。            
(5星)	 那时候很喜欢看啊            
(4星)	 工作狂们的疯狂生活~一看就很有动力上班。。。。            
(4星)	 于医生的生活中讲述很多道理            
(4星)	 大约每季中后部会有两三集达到一个剧情高潮，总是最期待那部分            
(5星)	 第2集片尾有KEANE的somewhere only we know哈哈            
(5星)	 又是一部看完后就空虚的美剧，我爱那群可爱的人，友情和爱情，争吵，矛盾，理解，宽容，融在一杯清新的绿茶里，带着咖啡的诱惑            
(4星)	 为什么我看不出来Meredith演技好！可能后面就好了？第二季就有点看不下去了只能HC下McDreamy…            
(4星)	 美国无时无刻不在炫耀自己的炮友文化。            
(5星)	 看得都操气了   实在太经典了              
(5星)	 每一集都很不错，不论是音乐、画面还是专业感都很棒。我其实挺喜欢cristina的性格，不过太风格化了【。            
(5星)	 喜欢~~又搞~~剧情又紧凑~~            
(5星)	 大爱            
(5星)	 很喜欢，就是里面偶尔会出现什么肠子啥的            
(5星)	 医务肥皂~            
(4星)	 每一个角色都好有爱！！！            
(NA)	 看到一半 不看了…………            
(5星)	 最爱George~最爱第二季~可惜他死了。看了七季，跟随他们慢慢成长啊。从不喜欢，到喜欢的Cristina Yang和Alex。            
(4星)	 看到第二季收线⋯⋯原因是HOUSE都看不完医务剧不需要别的了！剧情难脱三俗剧集没完没了（第八集了不是？）人换太多啊---硬伤            
(5星)	 pick me，choose me ,love me.            
(4星)	 曾经喜欢的一塌糊涂，但是后来剧情越发沉重拖沓，还会追            
(NA)	 我不会评价哪个人不好  哪个人好 我只想说 他们每个人都真实的存在着， 他们成为那样的人都是有原因的  true            
(4星)	 不停等更新总是件痛苦的事情。。。            
(5星)	 My all time favorite Tv series.            
(5星)	 多年最爱            
(NA)	 yang 多个性            
(5星)	 每集的开头和结尾相当治愈，大爱···ps.经常看看开胸开脑或者一个个器官从身体里用手捧出来什么的是件让人血脉喷张振奋人心的事情            
(4星)	 有些集拍的好像动作片，特别好看            
(4星)	 第一季完全没有第二季好看啊？蛮失望的.            
(5星)	 还是前两部好看……            
(5星)	 当做哲学学习~            
(5星)	 喜欢alex和izzie这一对！            
(5星)	 还是怀念前三季的阵容~            
(3星)	 初看的时候感觉真的很一般。            
(NA)	 最初的格蕾。我最喜欢的格蕾            
(NA)	 唉            
(4星)	 任何人都能搞到一起            
(5星)	 天呐，看过此剧我才知道美利坚人民也够狗血，简直是美国版的琼瑶剧，不过真的是剧本蛮好的，也是看的欲罢不能啊~第一季绝对经典·            
(5星)	 很是喜欢            
(5星)	 总算看完了S1，从寒假到暑假......            
(4星)	 我爱C&amp;B            
(NA)	 看起来很有感觉啊            
(3星)	 人物关系太混乱。            
(NA)	 大爱格蕾~~            
(4星)	 挺棒的，这一季的结尾做的太吊人胃口了。太棒了= =            
(5星)	 第一季还不错。            
(5星)	 灰常喜欢的美剧。也许有人觉得爱情太纠结。三角太多。但这只是生活的一部分。我的菜。            
(4星)	 讨厌Grey，so Quit。            
(5星)	 怎么会这么晚才看这么优秀的剧撒~~~            
(NA)	 第三季好看~            
(1星)	 吐了，这种弱水狗血死白烂剧怎么对得起格式解剖的TITLE            
(NA)	 俩字:经典            
(4星)	 梅毒那段很搞。贯穿全剧的线索是格蕾的性生活。但是，容我by the way，那个通灵者算是什么事？            
(4星)	 看美剧，最重要的是能开到真是的人生，真是的世界，真是的情感，而不是像中国，香港，或着韩剧，那样虚假的东西。真是的东西很难的，请珍惜！这部和绝望主妇相比更好，可以更高了解美国人的工作，生活。             
(3星)	 个人感觉一般，医生系列的都不太有感觉！            
(5星)	 我多么愿意让lizzie和shepherd在一起啊！！！！！！            
(5星)	 2007            
(5星)	 热血            
(5星)	 一路走来，伴我成长            
(5星)	 很纠结很深刻            
(5星)	 追了那么久的美剧啊，各种爱。            
(5星)	 最爱            
(5星)	 最爱的美剧之一            
(1星)	 超烂肥皂剧。            
(4星)	 学医的孩子都爱看，可是，可是我怎么觉得编剧是美国琼瑶阿姨            
(NA)	 一直看下去，看了很多遍。非常有人生感悟的美剧！            
(NA)	 介个数不清楚的行当            
(4星)	 对爱情关系不感兴趣，所以看了几集就撤了。我喜欢医疗剧的紧张感，和医生们的高度自律。            
(4星)	 只看了前三季，4星吧，还是很吸引人的。            
(5星)	 各种睡觉 也有各种感动            
(5星)	 好看，全五星，人生就是这样。非常励志值得学习的美剧。            
(NA)	 没有港剧那些臭桥段 每看一集 都会觉得学到了一些东西            
(4星)	 前几部还是很好的 后来就开始男女 女女混战了 女猪脚。。。怎么说呢  能换一个不？            
(5星)	 不错的医务剧，赚了我不少眼泪            
(5星)	 让我垂涎的Dr .Shepherd居然在搞affair....受不鸟了....随着剧情发展人物中的各种温情也在发酵，还有那些各色的病人，开始真心感叹，每个人都是一个小宇宙，而且那么不同~            
