http://movie.douban.com/subject/4189694/	公主嫁到
(5星)	 第一集真的不怎么样，后来我哥说好看我才耐着性子看下去，果然觉得后面比较有味道。。。为毛TVB剧我总是喜欢男二女二多一些呢。。。好喜欢马国明和陈法拉那对            
(4星)	 结局还算让人欢喜            
(3星)	 愛我家阿佘...幾咁搞笑！            
(3星)	 我都觉得有啥好看。            
(4星)	 剧情一般搞笑十足演员我喜欢可惜没有杨怡            
(3星)	 有佘诗曼，收视率确实高   怎么说人家都是人气女王            
(3星)	 无聊的时候看的 宫心计2啦            
(2星)	 不长心啊，之前看宫心计的时候就说不再看这样的烂片，哎。。能不看下次就别看这样的剧了，只能说看过，跟《巾帼枭雄》根本就不是一个等级的            
(3星)	 当喜剧看还是很有意思的~            
(4星)	 佘诗曼真的演的好。            
(4星)	 好喜欢李诗韵的小玉妻，怀念那个长得很像她比她还好看一些的女子            
(NA)	 喜欢陈豪~            
(NA)	 偶尔看一下TVB剧，挺振奋，暖暖的。            
(3星)	 这部…能看完只能说明我真的很无聊。            
(3星)	 乱拍手减一星啊亲~            
(2星)	 和帝女花一样难看啊，家长里短到烦啦            
(2星)	 真受够金家精神了            
(3星)	 超级弱智的情节，和老套的套路。。但是看下来都开开心心的，哈哈，还不错啦~            
(5星)	 搞笑~            
(1星)	 无聊啊超级无聊            
(3星)	 虽然他评价很好 但我不怎么喜欢 感觉跟第一部不好比额            
(3星)	 一般了            
(3星)	 有些人才智平庸不肯出力，可天生就是驸马命。剧情很像多年前的《锦绣》            
(NA)	 刚开始笑死了。            
(NA)	 么劲            
(2星)	 挺烂。。            
(4星)	 消遣用配角四公主貌似不错            
(3星)	 有点失望。            
(NA)	 何其狗血! 何其欢乐!!!!!!!!            
(5星)	 真不愧是台庆剧 好看 感人 阵容强大 金家精神 其利断金 哈哈            
(NA)	 和BF一起跟的，我觉得情节蛮无聊的，要说搞笑也没有多搞笑。前面还可以，后面就开始走煽情路线，典型的TVB做派，嗯。。。。            
(1星)	 可以去SHI。            
(3星)	 山寨，很山寨。。。            
(4星)	 最近一段时间每次晚上都是下班吃饭洗澡上床看《公主嫁到》然后就睡觉的生活~《宫心计》喵了两眼，太重了~还是这样的喜剧看的比较轻松            
(NA)	 不错的一部TVB喜剧，是我的菜，可以用“华美”来形容。            
(NA)	 到最后还是不能免俗~~            
(4星)	 梅小青系列欢乐古装片            
(3星)	 那谁佘~的确有演技~传说中的阿史那莎芘啊~            
(4星)	 3星半            
(2星)	 没办法多给你一颗星星啊            
(5星)	 姚子羚好搞笑            
(3星)	 造型很漂亮啊，故事都那一类的，没法坚持看到最后...            
(4星)	 很搞笑~            
(3星)	 佘诗曼！            
(3星)	 搞笑，是它最出彩的地方。            
(2星)	 最后一集那叫一个囧啊~~            
(3星)	 太吵了，实在没耐心看。。            
(3星)	 这时候的我已经没有耐心看完了            
(4星)	 接着宫心计看的，道具场景一摸一样，演员当然也还是那几个，不过剧情较之前有很大进步，处处是押韵啊~就是那金家的拍手实在幼稚            
(2星)	 没看下去啊，没啥意思            
(4星)	 我爱TVB            
(3星)	 好多押韵歇后语            
(3星)	 好吧，港式的电视剧不怎么又创意，美好的结局，很废的过程            
(2星)	 烂的很欢乐，他们每次开始拍手的时候，我都好想死啊！！！！毛骨悚然！！！！            
(NA)	 还是挺喜欢看佘诗曼的            
(3星)	 慢慢扯···            
(4星)	 一般般 不喜欢这种style            
(NA)	 香港越来越喜欢拍这种最后花好月圆的剧了~            
(3星)	 找不回醉打金枝的喜剧感....            
(4星)	 搞笑还是搞笑～            
(4星)	 喜欢阿佘才看的，还算不错啦            
(4星)	 从里面学会了两个比喻，一个叫蠢钝如猪，一个叫心细如尘。很欢乐的片子，佘诗曼很好看。            
(2星)	 一点都不好看啊！稀烂的片子！没有宫心计好看。。            
(3星)	 看个乐呵跟听个粤语。            
(4星)	 也是闹剧，喜欢马国明            
(4星)	 口号剧……不过是我喜欢滴套路            
(4星)	 编剧好掂! 李诗韵姚子羚靓, 关菊英巢, 李香琴搞笑, 陈法拉抢戏, 李国麟韩马利好戏, 卫英红不适合黑面.            
(4星)	 还是有很浓滴粤语文化的~            
(4星)	 看着玩            
(4星)	 最爱它那押韵的台词~！搞笑~！可以是全家欢乐剧。            
(3星)	 根本不能和宫心计比            
(5星)	 好看啊~~~喜剧            
(3星)	 这么傻的片子，我居然也能看完            
(3星)	 一开始没有看，后来在班车上陆陆续续打发时间看了一些，像是TVB平常的肥皂剧，也没有太大的看点，只是拿来消磨时间而已。            
(NA)	 搞笑            
(3星)	 有种看大戏的感觉            
(3星)	 喜剧片。小小轻松的一部片子。与宫心计的感觉完全不同。没有太复杂的感情。过于简单。            
(3星)	 消遣还行，毕竟演员阵容服装都很养眼            
(3星)	 最近在练习粤语听力，所以选择这种轻松好懂的古装轻喜剧看下。加上演员都是俊男美女，也有喜欢的演员，剧情也没有追求太多太高而操控不良，基本上没有太多bug和不适感，加上主题乐观向上，情缘一牵的纸蜻蜓箴言也确然有理励志。不错~！            
(NA)	 喜歡            
(2星)	 重点是亲情···            
(4星)	 哼 佘诗曼还真是“天真烂漫”            
(4星)	 很好看            
(NA)	 佘诗曼的演技越来越纯熟了，从一个野蛮公主到一个睿智稳重的贤妻，面对困难和挫折勇往直前。            
(NA)	 其实主要是看演员啦。hk电视剧都节奏很快有点莫名奇妙。但是很搞            
(2星)	 纸蜻蜓，结局很热闹。11集(即以七出之条休妻)以后才不那么磨叽。            
(2星)	 消磨時間。。。            
(4星)	 搞笑的宫廷戏, 比宫心计好看太多. 坏人都不是太坏太阴, 所以观众不用太揪心,这点甚好.             
(4星)	 我好喜欢银屏那对....            
(4星)	 公主嫁到 马明好萌            
(2星)	 有看不下去的感觉            
(3星)	 被金家精神雷倒了。。。            
(4星)	 就你們要不要那麽能生啊而且TVB固定兒童班底算是神馬事......= =            
(3星)	 完全是老套路...            
(2星)	 佘诗曼好丑！            
(4星)	 任性公主遇到真爱会怎样，再强的女人想必都甘愿为爱成服吧~            
(3星)	 年纪一把装可爱            
(3星)	 比较吵闹的剧情，一天内快进看完，如果压缩到20集可能显得会更好些，不喜欢金家一家人在那装傻充愣的唱小调。            
(5星)	 看着挺逗了的~男人一如既往的没地位            
(4星)	 阿佘演刁蛮公主丝毫没让人觉得讨厌，反而是十二分讨喜。陈豪这个三驸马也相当鬼马，这对很有爱的活宝支撑了全局。其他角色和饰演者都中规中矩，可惜了谢雪心和惠英红。关菊英的角色和表现也没如宫心计般给力。另外，金家那“爱的鼓励”，初初看觉得有趣，拍得越多就越恶俗了。            
(4星)	 不错。佘诗曼和陈豪的表演都不错哦。有觉得家庭的温暖。            
(3星)	 不喜欢男女主，剧情不错            
(3星)	 当时正好没剧看            
(3星)	 还行            
(4星)	 老路子吧            
(3星)	 看着挺搞笑的，适合没事了看            
(2星)	 这个实在是……            
(4星)	 喜剧与宫廷斗争的结合，非常不错            
(4星)	 这部剧竟然让我有点喜欢佘包子了            
(NA)	 闹腾的啊，唉，我还是把它给看完了            
(2星)	 看了几集            
(NA)	 喜欢，家和万事兴  快乐的生活            
(3星)	 来回来去都是同一个场景~            
(1星)	 看了几集，不知那班人在干嘛，只知道自己阵阵的鸡皮疙瘩被唤醒~            
(4星)	 还挺好看的            
(3星)	 金家人真是欢天喜地啊。            
(3星)	 娱乐一下就好 ^L^            
(NA)	 TVB年度剧，没看过义海豪情呢不好评价，反正《公主嫁到》很好看，看起来很轻松            
(3星)	 TVB就是看个热闹了            
(3星)	 前面很好，后面结束的很仓促，不过配的童谣居然抄的《宫心计》这也太山寨了吧。不知道是差钱还是别的原因，TVB的整个布景假的够可以……            
(4星)	 挺好玩的，据说要拍2了呢，很是期待！            
(NA)	 还蛮搞笑的            
(3星)	 这部的预告片出来的时候，原来还比较期待，看完之后觉得一般。            
(3星)	 无聊的搞笑。。            
(NA)	 这节外生枝的剧情，这浮夸张扬的演技。            
(2星)	 难看，1集就果断弃了。            
(4星)	 蛮搞笑的            
(2星)	 这个还有必要拍2？！汗死。。。            
(3星)	 其实没有看完，笑笑就过去了...........            
(NA)	 搞笑噶....喜劇            
(NA)	 好欢乐的片~            
(4星)	 相当欢乐, 用来解闷最合适不过            
(4星)	 还是佘诗曼~~~            
(4星)	 话多而不聒噪，真的是不错。TVB满擅长这种剧的。            
(4星)	 打发时间还是不错的            
(3星)	 只看了前几集。            
(4星)	 喜欢~  虽然剧情很不真实，但是很搞笑，演员也很喜欢            
(3星)	 大大闹剧而已            
(NA)	 一开始不怎么样，到后面就好看了！不过没有第一部好看！            
(3星)	 2010            
(3星)	 太喜庆了，TVB的大团圆剧，像《宫心计》的庆功剧，金句不少。拍手的情节太幼稚。            
(3星)	 笑笑呗            
(4星)	 好好笑!!!台词很好笑..            
(4星)	 对白是在太搞笑 太押韵了！            
(3星)	 吵吵闹闹，金光闪闪，很适合过年的气氛，忽略剧情就当练习粤语好啦            
(3星)	 粤语押韵好欢乐            
(NA)	 越来越喜欢佘诗曼。很稀罕这部电视剧。这个寒假整天窝在床上看这部电视剧。            
(3星)	 纯粹打发时间。            
