http://movie.douban.com/subject/5384548/	步步惊心
(4星)	 剧情呀剧情，前面让你笑开心，后面虐你心。很好看的穿越剧，只是穿清的方式有点雷。皇子们在没长大以前，关系还是挺好的。作者让我们见到暴君雍正柔情的一面。^-^            
(5星)	None
(4星)	 特地看了小说再来看这部剧。。。这是个大大大错误。。喜欢十三            
(NA)	 特别喜欢泼辣的若曦~            
(NA)	 女主角有感觉            
(4星)	 这是小说翻拍成电视剧，还比较让我满意的一部、            
(3星)	 主角长得不怎么样其实，不过几个阿哥的演员和表演可圈可点，尤其是十四阿哥的演员和配音真的很不错。            
(3星)	 我对若曦没有太大的喜好或偏恶，倒是对玉檀特别地喜欢。但我想我是喜欢诗爷和叶青儿的。另外，大爱十三（本命，还跟我外号重名了）            
(4星)	 冲那几个阿哥也得四颗星吧 我的十三 十四爷…            
(5星)	 不怎么看穿越小说的我真正的被这部剧迷住了。每一个人物都被表现的鲜活有个性，剧情又符合历史并且跌宕起伏，能抓住观众的心使其步步沦陷与剧中，不可自拔。这就是这部剧最大的成功了！            
(5星)	 最后几集是泪点。            
(3星)	 打发时间还是不错的选择            
(3星)	 还是没法喜欢上女频的电视剧。            
(5星)	 结局心绞痛            
(4星)	 我就喜欢十三！            
(4星)	 中间漏了几集。。归功于过年期间各大电视台放假无人的六集联播。。漏的几集是因为胡吃海喝去了。。            
(5星)	 书、剧、评皆精品            
(1星)	 陪媳妇儿看了部分。觉得蛮无聊。一个有知识的女小资既然穿越到康熙、雍正身边做了红颜知己，不积极推动工业革命、殖民南洋等等，玩儿什么琼瑶式格格戏之类的嘛。浪费时空。            
(5星)	 郑嘉颖郑嘉颖郑嘉颖。。话说各位爷都不错            
(3星)	 诗诗很沉静，吴奇隆很深情，喜欢这对            
(4星)	 各位阿哥各种虐。            
(1星)	 没有吴奇隆这戏就残了。            
(4星)	 演的都不错，感情真挚。            
(4星)	 刘诗诗演技有待提高啊，我喜欢十三            
(3星)	 ^_^            
(5星)	 新年时各地方台热播的剧，个人觉得不管是从服装、道具还是演技、剧情来说都很有味道，穿越也可以不恶俗的。            
(NA)	 喜欢若曦            
(4星)	 原著写的好，从翻拍的角度来讲已经很不错了。很喜欢电视剧中女主最后穿回来的结局。            
(4星)	 这个还不错，主要是挺喜欢桐华写的书，好歹为这部戏忠实原著步步惊心。很期待大漠谣和云中歌~~~            
(3星)	 唯一一部这几年凑活着前往后看地下去的电视剧。祭念下。            
(2星)	 这是两年来看的唯一一部完整国内剧,5年来唯一一部古装剧,距上次看穿越剧有8年之久.感慨颇多.导演功底实在不够,很多情节反复到虐,NC到虐,很多又没交代清楚.3个挑重梁的男女主角完全没演到位,尤其是女主角.神情呆滞木讷又给人ZHUANGABILATY的感觉.真心很失败.4像个侍卫,8有当年江玉郎的感觉            
(4星)	 至少比于妈强！阿哥们就够赏心悦目的了叽叽叽叽叽叽！            
(4星)	 不错的清宫戏，我认为~            
(4星)	 很不错的故事。最后的结局。诶。            
(3星)	 其实我不太理解为什么这部剧的人气会那么高。。。- -b            
(4星)	 行到水穷处 坐看云起时            
(3星)	 服饰什么的还挺漂亮的            
(4星)	 多年不看连续剧哭到内伤啊擦那。内种“她只在乎别人，我只在乎她”，那种“我说过我最怕你离开我，现在，我什么都不怕了” 之类的台词都是谁想出来的。 吴奇隆好适合演苦情戏，忍住心疼的样子太迷人了。            
(4星)	 偶像剧之于妹子一如毛片之于汉子，有时甚至越虐越过瘾？            
(3星)	 最好不见，最好不念；从来缘浅，奈何情深            
(5星)	 看过了，为剧情所动。如果是我，更愿意选择老八。            
(3星)	 冲着林更新            
(NA)	 不说别的，内心戏真的不错，关键在于看的人是不是真的懂了            
(5星)	 那么真实的感情，一点都不假。他们那几个人那么懂彼此，那么重情义。很少看电视机掉眼泪的，看步步惊心最后几集，一直止不住地落泪。。。            
(3星)	 刘诗诗太僵了。            
(5星)	 out太久了，今儿个才看大结局，被若曦给四爷的最后一封信戳中泪点了。贪嗔恨怨皆为苦啊。            
(NA)	 还可以、就是有点扯            
(3星)	 如果不知道老八会死，若曦还会离开他么？如果不知道老四会做皇帝老子，若曦还会等他几十年么？说什么爱情，听起来都觉得矫情。。            
(5星)	 一切，皆因爱而起。若是无爱，那么多有的多出来的感情都没有了。所谓，多情总被无情恼吧。            
(NA)	 吴奇隆老了……/盟誓易，守望难            
(5星)	 眼泪不知流了多少，“行到水穷处，坐看云起时”，看到四阿哥抱着若曦骨灰的那一刻，心好痛，为什么不能好好相爱呢？            
(4星)	 书看了不下五遍，算得上至今看过的最好的穿越电视剧            
(3星)	 好像看过了            
(4星)	 还蛮好看的，挺精致的~~~喜欢刘诗诗。            
(5星)	 其实再翻一篇原著，当初很迷，现在看来也蛮雷的。不过电视剧居然耐心看完了，感觉除了个别情节，大体还真不错啊。不知道为啥都说刘诗诗演技不好，没看过她以前的作品，至少这部很好啊，有些细节很动人，动作，真不愧是学过舞蹈的            
(3星)	 感觉还不错哦，想看，但是没看，纯粹是因为唐人啊，不好意思nc的偏激分子            
(4星)	 好吧我木有看过小说啦 童年是不是不完整昂。吴奇隆演古装真的好奇怪 大叔 都一把年纪啦。刘诗诗那一脑门的痘痘 她姐姐这个古装扮相很是成功哟。每部穿越剧的结尾都这样好没意思的。在外婆家住了一礼拜 唯一的收获就是把这剧看完了 - - 是用那种外地台的几集连播看完的            
(5星)	 2011年最重要的一件事：和大学闺蜜追着这部剧哭了一个月。            
(5星)	 和小说有出入，但是剧情更合理了，我喜欢若曦的那些词句            
(4星)	 前十几集感觉一般，后来越来越精彩，喜欢虐得痛快的剧。            
(3星)	 其中两颗是给十三十四加的。            
(4星)	 我怎么没标……            
(5星)	 从服装、演员、道具到场景，都极其用心，基本上诠释了原著的精髓。——由爱生念，由爱生痴，由爱生怨，由爱生恨。但曾相见便相知，相见何如不见时。            
(4星)	 其实拍的很有原著的感觉有木有！！            
(4星)	 你们都没看过吗 我不信            
(4星)	 过年期间受到各大卫视轰炸播放后，花了两天看完了。真叫人无心上班啊~            
(4星)	 搞不懂自己，年纪越大，心情反而越容易被打动            
(3星)	None
(3星)	 哎，吐槽：1这言情剧的特技都把偶给看哭了（摊手~）2总的来说比其他国产剧有诚意好太多太多太多了3很喜欢第12集，终于有正常的言情剧了，其他集快进快进快进~4忘记了鸟~~~~~            
(NA)	 家庭伦理苦情剧=。=            
(4星)	 四爷党！            
(5星)	 这几天终于把这个看了~还好没有糟蹋书~            
(4星)	 骗走三张纸巾。            
(4星)	 结局部分挺感人的，只是一整部下来感觉别扭，玛丽苏女主的性格及其所作所为实在偏离我的三观太远了···令我无法理解啊= =            
(5星)	 看过的最好的清穿剧            
(4星)	 穿越。。。。。。无奈啊~~            
(2星)	 烦死女主了，就插曲还不错            
(2星)	 以后超过20集的都得果断不看，极度郁闷中            
(NA)	 还是没能完完整整看一遍，就凭我这耐心……要是HE多好……满足我的少女心……            
(4星)	 虽然剧情略显老套，但是演员都演得很好，情节也吸引人。            
(3星)	 妹妹看的时候瞟了几眼。感觉女主两眼无神。剧情进展缓慢。            
(5星)	None
(4星)	None
(5星)	 缠绵悱恻，切肤之痛，步步虐心。。。            
(5星)	 很好看            
(4星)	 只想说一句：比宫好看点            
(NA)	 你妹最后几集也太郁闷了吧。。。。            
(5星)	 耐人寻味。            
(4星)	 一部灰常令人纠结的穿越剧，人物个性鲜明，一句话剧评：一名现代女子穿越到康熙年间，身不由己的参与到九子夺嫡的过程当中，其间爱恨情仇，权力斗争，虽结局已定，但情节之曲折，令人蛋疼。ps：看了十几集，实为纠结，而后看了剧透，再决定看最后一集，果不其然；剧中爱情与自由的思考博弈过程，实乃此            
(4星)	 俗套的剧情，煽动你恻忍。春节假期，每天六集连播，终于把这个剧看全了。“得不到的永远在骚动”。。都是悲催孩纸，尤其是老八，唉，整个从头至尾都悲催了。。细节、画面、音乐都蛮细心的。            
