http://movie.douban.com/subject/2996855/	珠光宝气
(4星)	 40集之后就不好看了，有点扯~            
(3星)	 人世间真善美恒久长存，奈何利欲熏心让人把她遗忘，致使她如同钻石般矜贵难得。以珠宝世界、上流社会为舞台，以钻石比喻人生，琢磨出康氏三姊妹的非一般的人生……　　钻石之家三姐妹 渴望跻身上流　　三位个性不同的亲生姊妹——康雅言(邵美琪饰)、康雅瞳(黎姿饰)、康雅思(蔡少芬饰)，在爱情婚姻路途上汲取了经验及教训后，目标一致地视“嫁个有钱人”为人生最大方向。她们仰视富豪的世界，对心仪的钻石王老五，除了希望他们流着“贵族”的血，亦同时希望他们拥有制造财富的智能。而故事中的几位男主角，除了兼备以上条件之            
(3星)	 Fernsehen benötigt auch äußereste Nachhaltigkeit und Ausdauer...            
(4星)	 太长了。。            
(5星)	 我個人覺得讓我學到很多東西的一部劇，而且衣服非常時尚。。。            
(4星)	  crazy            
(3星)	 太长了 跳着看的 没耐心看            
(4星)	 就看衣服就OK，不说讽刺了当今香港富豪的谁谁谁            
(2星)	 真係黐線，人物性格轉變太突然            
(NA)	 半途而废。。。            
(4星)	 不错...就是感觉剧情太长..            
(4星)	 前面比较精彩~后面比较离奇、            
(3星)	 满足穷人对富人的全部想象。            
(2星)	 越来越没意思，看到最后兴致全无            
(4星)	 TVB的味道就是在商界里，家族里，不过各个演技非凡。            
(2星)	 TVB真的就这样了，何以才尽~冲着林保怡多加一星。            
(NA)	 女人的大戏。            
(4星)	 happy ending....這部TVB大戲終于看完了,裏面的人真的是斗來斗去..哎...            
(4星)	 麻烦，不如做个简单的普通人            
(3星)	 题材还是有点新鲜感，不过还是比较喜欢温情点的剧情            
(4星)	 为什么和梅兰芳一样，感觉都是前半部分（30集左右的时候）好看点            
(3星)	 又是虎头蛇尾，没有看到最后的耐心了            
(3星)	 一般般 剧情到后面实在是太速度了 完全在赶进度嘛            
(3星)	 开头实在很一般。难得JQ荡漾~60集以后就没有看的动力了。。。            
(3星)	 结局的编写有些力不从心的安排            
(3星)	 我就等着看前面吹那么大结局怎么收 阿果然就是虎头蛇尾            
(3星)	 很纠结，我只是温习一下粤语而已~~~见识了不少港式英语。大陆那些几个英语算是小意思了，大部分都是香港学过来的~~现在知道大陆人多没创意了吧~            
(2星)	 只看到72集，不想把它再放在“在看”里恶心自己了，就当“看过”好了。            
(3星)	 人心叵测，无语            
(4星)	 手机追中            
(4星)	 感觉不错！我很喜欢蔡少芬            
(3星)	 如果看到40集就不再继续也许会评到四星。后面太拖沓。SUNNY真够man的。            
(5星)	 第二部tvb~            
(4星)	 我追我追追，纠结也不怕            
(4星)	 终于看到大结局了，大团圆。挺纠结的这部剧看的，最后算是拖过去的吧            
(NA)	 80集太长            
(3星)	 看的我后悔了。。林保怡分配的角色不好，关礼节很挫            
(3星)	 后来编剧可能都分裂了            
(3星)	 虎头蛇尾...            
(NA)	 喜欢，实在是另一种百味人生，很有意思……            
(3星)	 越来越不可理喻了，放弃这部            
(3星)	 后半段明显有气无力了            
(NA)	 蔡少芬老了～            
(4星)	 断断续续地看 开头不错 结局非常烂            
(4星)	 我还是想说，蔡少芬简直就是所有梦想嫁入豪门掉得金龟婿的女人典范～～哦也！后半部分，差不多是最后二十集，垃圾啊！            
(NA)	 内驱力把你推到一个层面，外驱力DO the LAST part。会做自己的主人才是聪明人。            
(NA)	 开头的时候追得很积极，后面... ...            
(3星)	 太长 太长 最后看的有些累了            
(4星)	 看的时候还挺迷恋的，后来的一些都是拖着看的，马马虎虎            
(3星)	 tvb黄金一代的陨落            
(4星)	 纠结啊 纠结            
(3星)	 煎熬死人啊上面那句是看40J之前说的 痛苦的看完看后40J我只当不要白看前面那40J同样也是 煎熬死人啊...            
(3星)	 只是喜欢上BOIWE而已。喜欢的怎么都是这类人            
(5星)	 爱死林保怡了～            
(5星)	 TVB力作            
(3星)	 爬呀爬呀，我爬到山顶，原来什么都没有……            
(4星)	 看了40多集不想看了！            
(3星)	 中间断了，也跟着累了。还好，结尾是个不在常理却又想在常理的结局。            
(3星)	 前面還不錯,後20集很一般.            
(4星)	 前面还不错，后面看得很撒读            
(NA)	 放弃            
(4星)	 追了那么多日子，总算是追完了……            
(3星)	 好累啊！！！            
(5星)	 终于看完了，82集啊....有史以来看的最长的连续剧.....林保怡好帅....            
(4星)	 战线拉得也太长了...            
(3星)	 岳华是亮点。中意老男人。            
(NA)	 李司棋            
(4星)	 和舍友每天狂追，82集啊，何时才是出头日            
(4星)	 黎姿真的美            
(3星)	 还没看完            
(3星)	 看男人们表演，其他就这样。。。            
(2星)	 太长了，结尾收的太匆忙            
(3星)	 拖沓的剧情。            
(4星)	 好不容易一直追完的港剧，开始很爱蔡少芬和林保怡，48集时被邵美琪震撼，最后发现终于接受傻傻的黎姿了，人总是要经历过身边人的突然离开才会改变么？anyway，这样的结局，已经很感激            
(5星)	 哭得稀里哗啦~好看的放不下，不过也不想再看第二遍！现实生活中，不知道是不是真的可以做到冰释前嫌？            
(3星)	 演到后面已经不知道在说些什么            
(3星)	 不想追了````            
(4星)	 坚持看了好久终于把它看完啦！过程很惨烈，结局很安然。            
(4星)	 为了sunny也要给个推荐。            
(NA)	 下个月开始看            
(4星)	 --最近听什么都像粤语、            
(5星)	 [珠光宝气]2008            
(3星)	 好唔中意钟嘉欣！！@            
(3星)	 越来越难看            
(NA)	 啊呜。。。结局啊            
(3星)	 不及想象            
(4星)	 爱死林保怡            
(3星)	 编82集这种长度，怎么可能编好？又不是情景喜剧            
(3星)	 没看完            
(4星)	 出人意料             
(5星)	 三个女人的故事，截然不同，又息息相关。没看完，却似乎预见结局的惨烈，起码，人生，的过程，是残酷的。            
(4星)	 一直都是支持TVB的，这部作品是他们最擅长的戏路，拍的很好，不过还没完全出完，哎，制片导演啊，什么时候才可以看黎姿和陈豪的那段啊。。好想的说            
(NA)	 大戏            
(1星)	 我实在受不了黎姿装纯情~~里面的觉得多少让我讨厌~~~            
(4星)	 好牛鼻哟哟哟~~~~~~~~~~~~~~~~~~``            
(3星)	 我还是欣赏聪明的女生多一点。            
(3星)	 拖沓又扯            
(4星)	 什么玩艺啊            
(NA)	 TVB，60集以后很垃圾~~            
(2星)	 越看越烂            
(NA)	 珠光宝气            
(5星)	 前半段蛮精彩的 尤其是ADA后半段看都不想看            
(3星)	 看到60集，觉得编剧疯了就没再看下去。其实20集就好说完的故事硬要编到80集也挺难为他们的了。            
(3星)	 一般            
(4星)	 TVB大戏~！不容错过~！都是名人~~！哈哈            
(NA)	 看到56就看不下去了直到为了某正太又看了一段。。。            
(4星)	 结尾有点囧~~~贺峰。。            
(4星)	 最近迷了这个～            
(3星)	 不好看            
(4星)	 大制作，其实有挺多火花的。。只是可惜有点长，我没看下去。。尤其是到后半部分的时候，很难看。。。            
(5星)	 顶~黎姿和蔡少芬！1姐            
(3星)	 看的人觉得是为了拍而编，假！            
(NA)	 TVB的年度大戏，必看，但结尾不像结尾，结束得悄无声息            
(NA)	 真垃圾            
(4星)	 开头很美好,中间很丑陋,结局很幸福.一切的缺点,都可以用结局搭救了.            
(4星)	 我还记得最初那颗钻石的样子            
(5星)	 港剧一贯的风格~            
(5星)	 每一個人都很精彩-0-            
(4星)	 哎看来看去，斗来斗去，还是她娘喊了一句，一家人，就结束了。早点儿喊不就能更早步入和谐社会了么~~哎哎哎康妈痴呆了，我很桑心~            
(NA)	 82集啊，终于扯完了~~            
(5星)	 TVB近年来少有的比较好看的片子~            
(NA)	 正在期待下一集~            
(3星)	 开始还好。越来越不靠谱。            
(3星)	 黎姿收山了 还是很怀念她的小结巴            
(5星)	 终于在情人节的前一天晚上看完了，很好的结局，没想到自己会哭了两次，分别是大妹和calvin还有小妹和窝禾和好的时候，发觉我越来越感性了，心情舒畅。祝自己明天情人节快乐！            
