http://movie.douban.com/subject/5377708/	北京爱情故事
(NA)	 不喜欢悲剧结尾 醒了不是更幸福些？能努力争取的別羡慕別人生来就拥有 没有一模一样的个体 也许你的什么正被羡慕着呢            
(5星)	 很好看的电视剧，陈思成真是有才啊，又是导演又是编剧，镜头的画面感很强，最后一个镜头处理得很好，可是这个结局看得我很纠结。。。            
(5星)	 只有为想要的美好付出更多的人才配得到她。            
(5星)	 北京离我那么近，却又那么远！            
(5星)	 十年后，你会对自己说什么？为爱我的人，和我爱的人好好活着，快乐的活着，有意义的活着。            
(2星)	 看了两集，有点假，搞乐队那几个唱歌太难听。李晨一星， 张歆艺一星。至于杨幂，我就不黑了。            
(4星)	 看着林夏给大药瓶子发短信 我浑身麻麻的 是的 我被触动了 时间真的可以改变一切 但是我希望十年之后的我们都可以变得越来越来好 友谊还在 爱情还在 亲情还在            
(NA)	 到底什么是爱情            
(4星)	 张歆艺长的好像那个主持人方琼啊            
(4星)	 石小孟输给了自己,程风之存在与电视剧里面,ps:又证明红颜祸水这句话,哈哈,别拍我            
(4星)	 面包爱情的选择   结尾有点不开心            
(4星)	 要是我能选，我会选林夏。            
(3星)	 对这种剧一直没什么太大的感觉 总算婆婆妈妈的看完了 生活还在继续            
(4星)	 还不错吧~            
(4星)	 林夏这种女孩子真的很少有男的真的疼惜的。总觉得沈冰有点假。很多爱情就是命中注定的。p.s.剧里面的歌曲很好听            
(4星)	 内地电视剧中的精品了，陈思成做演员一般，但当导演还是有前途的            
(5星)	 当今社会爱情圣经，好好看看吧！            
(1星)	 看不惯疯子那种老子有钱就神马都是对的 影响小喷油            
(4星)	 留有印象的只有林大夏了吧            
(NA)	 还是不错的            
(4星)	 留下印象最深的台词和感触是，“生活要以快乐为基础，爱情要以互惠为原则”。虽然剧本有很多不免俗的地方，但每每这种与80后成长背景和时代息息相关的故事还是很容易产生共鸣啦。剧中喜欢林夏那个女孩，真的是个好姑娘。ps:因为杨幂真的很想给一颗星            
(4星)	 跳到二十多级 剧透完就不想看了。            
(5星)	 和「奮鬥」並列第一吧。            
(4星)	 关于青春关于爱情。在利益面前你会怎么选择？如果用金钱跟你交换爱情，你愿意吗？如果用金钱跟你交换亲情，你会怎么选择？            
(4星)	 前半部分精彩，后半部分狗血，但的确触碰现实。            
(4星)	 林夏真是个好姑娘            
(5星)	 有思想有深度有意思有乐趣，代表性的完美偶像剧！            
(5星)	 成长注定伴着伤痛，可是我们终究是长大了，所失所得明白了自己所坚持的所追求的是否值得，便不会后悔。再见，青春            
(5星)	 看完这部之后感触的确很深  虽然说有些夸张 但确实反映了当下80后的各种心理 多少人为了物质上满足而背叛自己 就像吴迪说的 我也不认为我曾经受过的教育过时了 曾经崇拜过的英雄过气了 不想这个世界因为我而有多大改变 只希望能守着自己的爱人 亲人 平平淡淡的过日子             
(3星)	 看了《士兵突击》之后再看的《北爱》，一开始还不习惯一个个军人刻意的打扮时尚，慢慢的我就接受了。很喜欢陈思成的疯子，小酒窝很有爱。            
(3星)	 生活远没有电视剧那么惨烈            
(NA)	 看到中断.前头几集还可以..中间就开始狗血了..            
(4星)	 很现实，这里面每一个人物的特征都太明显、太极端了。现实生活中也不乏此类的人，只是并没有将这些特质于一身。看完心情挺沉重的。            
(NA)	 汪峰的三首歌是升华。            
(4星)	 去年暑假在云南差点被满耳朵的“滴答滴答”洗脑了            
(4星)	 各种流行词儿一说出来马上让人出戏 疯子装得有点大 幼稚或弱智总在一线之间 眼镜男不错 中期大爱搞怪的林夏 猫女的眼线很不错 其他女主无感 听汪峰唱“北京，北京..”让人爱恨不能 那不是妖娆的上海 不是精明的深圳 那是雍容华贵 又苍茫深重的北京            
(3星)	 剧情太假了......            
(4星)	 有一种现实叫石小猛；有一种成长叫程峰；有一种坚持叫吴迪；有一种心痛叫林夏；有一种纠结叫妩媚；有一种梦幻叫沈冰；有一种爱情，叫北京爱情故事P.S.有一种黑木耳叫杨幂            
(2星)	 陈导，您看过东爱吗？不要以为你一个类子弹时间的拍摄手法就可以混过去，烂尾就是烂尾。另外函数的戏我怎么都不爱看呢？            
(4星)	 算是我看过最好的，只是不太喜欢后面几集。            
(5星)	None
(3星)	 陪老妈看的，呃，还是有姑娘小伙养眼的，够了。            
(5星)	     林夏的率真，疯子的眼神，无敌的坚持。            
(5星)	None
(5星)	 火扑飞蛾的城市            
(4星)	 看的很难过，长大一点都不好玩。。。。。            
(4星)	 我想说陈思成很有才。            
(5星)	 有喜欢的角色`也有讨厌的角色`最终都会变成恋恋不舍的角色`十年之后`我们会在哪里`?做些什么呢`?            
(5星)	 两个乡下人进城引起的一场腥风血雨。            
(4星)	 有感动，有缅怀，有悲伤            
(4星)	 国产电视剧的效果还是有待提高，关于爱情的话题也一直在继续。春夏秋冬，你会做什么呢？2012-2-10            
(5星)	 今天刚看完，电视剧很少看这么完整，很喜欢疯子啊。            
(3星)	 38平米引发的血案            
(4星)	 值得一看,太讨厌王小猛了!            
(3星)	 没看完，太长。。。但看了下简介。又是一部赤裸裸的现实剧，能跟蜗居媲美了。我打算看完呢，真的，我一忙完就看。话说，什么时候才能忙完。。。            
(4星)	 美女们....            
(3星)	 OVA亮了，头一次发现汪峰的声音这么有力度~            
(3星)	 富二代YY回头是岸。还好还有些东西触到心底。太长。            
(5星)	 北京            
(4星)	 拼爹时代╮(╯_╰)╭            
(3星)	 好看在哪里啊不解=-=            
(5星)	 今天看完了这部电视剧。 结尾，我想是让大家自己去想的。 每个人的思想不一样，我想，结局也都不一样。 面包，爱情，友情，对于我们来说都是必不可少的，其实就像沈冰说的，能买走的早晚留不下            
(1星)	 烂到这种程度也是个极致            
(3星)	 那仨就是高帅富，小清新和屌丝的设定么...看到最后一集就算看过么好了，肯定不会回头看的...            
(4星)	 喜欢林夏，为每一个那么绝望的希望执着，每一个人的心中都有一个可望而不可即的人，一个人付出，一个人任性，就这么刻在我们青春的影子里。            
(4星)	 情不知所起一往而深            
(5星)	 没有错卖，只有错买            
(2星)	 别指望烂俗的电视剧给你生活带来任何的启迪，也不用虚伪的把自己硬和某一人物归为一类。内地骗钱剧的标准模式，认真你就输了            
(3星)	 有点假，有点无奈            
(4星)	 是姐姐说，一首嘀嗒听着特别感动她，特别有感触，可自己并没有觉得很好听，偶然间从20几集往后看到结束，看完之后听那首歌却有了不一样的感觉，一种能让人若有所思的感觉。剧中情节不做过多评价了，有些地方还是能牵起观众的共鸣，感触，仿佛摸到自己！剧中比较挺吴狄的角色。觉着自己也有一样的影子.            
(4星)	 北京爱情故事            
(5星)	 侃侃的那首《滴答》蛮好听的。什刹海的夜景，晚上遛弯去的时候没太多感觉。歌曲勾起的回忆竟能让你看到一个地方的独到之处。            
(3星)	 本年度看的电视剧。好长。            
(4星)	 成长痛得刻骨铭心，但是又无法避免。再见，青春。            
(3星)	 虽然没有坚持一集不落的看完但我还是恨老妹让我掉进了一部39集国产剧的深渊（痛苦啊痛苦），虽然故事情节基本是人民群众喜闻乐见的同时还加入了浪子回头白雪公主等狗血情节，但依旧不可忽视本剧编剧监制导演及演员陈思成个人的才华，同样不能忽视的还有他那超萌的小梨窝            
(3星)	 不管怎么样，最喜欢杨紫曦了，一方面觉得杨幂适合柔弱的形象，一方面觉得有些难以启齿的话从她嘴里说出来竟然也不会惹人生厌...让人感同身受            
(5星)	 近年来看过的为数不多的优质国产剧，喜欢陈思成，喜欢林夏，如果有一会，一定要去云南民风淳朴的小镇转转。            
(4星)	 结局 是想表达什么呢            
(4星)	 看完这部剧听到《滴答》这首歌很好听。            
(5星)	 多年以后，回头望，又是物是人非。            
