http://movie.douban.com/subject/3292384/	宫心计
(NA)	 也算看过吧、、因为算看了弃。。实在不明白怎么那么红。。也很不喜欢阿佘和KC这对啊。。            
(NA)	 杨怡阿佘都是大马脸！            
(NA)	 其实没有那么好看            
(3星)	 这个。。。前半还行，后半太说教了吧，三好学生宣传片么= =            
(4星)	 杨怡你好坏，三好你真好！ 看完 mark            
(NA)	 真心觉得不是很好看啊。。大概我真的很不喜欢佘诗曼！！！            
(3星)	None
(3星)	 不喜欢那圣母一般的刘三好。金铃才活的像一个人！            
(4星)	 喜欢三好和显扬~            
(2星)	 啊我突然想起居然还看过这部片子，不过高显扬死了以后就没看了，果然是郑嘉颖啊            
(2星)	 刘三好这种圣母看的我蛋痛-  -            
(NA)	 金玲很会说成语啊             
(4星)	 发现港剧里面有很对诗句的对白，在看电视剧的同时也饿可以学习一下说话的技巧。            
(NA)	 女人争斗神马的最招人看了。可惜三好角色设计的太假            
(3星)	 有我喜欢的佘佘            
(3星)	 看TVB最大的一点就是：明知道里面人物角色很傻很蠢，还要一集一集挨着看下去            
(5星)	 挺到位的，台词演技，陈豪不给力            
(4星)	 我完整看完的第一部港剧。连着三天卧床啃北京，虽然略嫌颓废，如今可回味无穷啊。尤其是当时语言氛围好到做梦都是说粤语（要突击外语面试的同学可以试试这样轰炸自己，个人觉得效果惊人，不过留香时间也短得惊人）。。。无奈长时间不说现在粤语基本又回到零基础（摊手，第一次写短评如此啰嗦）            
(3星)	 我是力挺阿佘才能看完的。            
(4星)	 学粤语。 糖莲子，苦中一点甜！            
(NA)	 我喜欢TVB古装，这样子。            
(5星)	 万将军很可怜啊。唯一的儿子一出生就给剪了小JJ。/万将军真可怜。忠肝义胆。结果老婆被皇帝杀了。女儿被太后杀了。儿子被皇帝割掉小jj。            
(3星)	 刘三好这种人真是活该受欺负            
(3星)	 刚开就知道结局，比金枝欲孽差远了...            
(3星)	 放得我都快吐了，一开电视就是刘三好 ==            
(3星)	 果然是三个女人一台戏啊。可惜故事稍显平淡了些，起伏还是不太够。阿佘的老好人看得太多，有点索然无味，倒是杨怡的表现可圈可点。怪不得这部戏拿的奖多落在她头上了~            
(1星)	 太皇太后真的不怒而威。            
(NA)	 一个个大浓妆吓死人了。。。            
(2星)	 別再妄圖和金枝慾孽比較過於可笑了            
(2星)	 我看到28 29都还在幻想大反转 居然看完了 我真强            
(NA)	 我实在是太无聊了看这个。。刘三好简直是个天使啊，总之编剧不怎么样，但是头饰太漂亮！            
(3星)	 杨怡不许演坏女人,凶巴巴的!            
(2星)	 拍来拍去都是一样的故事            
(3星)	 TVB的历史剧大片确实不行啊。小成本制作的喜剧其实更有爱嘛。            
(NA)	 这是一部杨怡上位的戏呀。很赞~~~            
(1星)	 编剧当观众弱智的？还有，陈豪那张嘴真是吓人，尤其是笑起来            
(3星)	 女人啊~这一辈子斗来斗去到底是为了啥 不太喜欢这样太过宫心的片子，相比之下还是喜欢美人心计。            
(3星)	 好的太好 坏的太坏            
(3星)	 我觉得不是好了已经。是傻了。            
(3星)	 好艳的服饰            
(5星)	 勾心斗角，谁都是输家            
(NA)	 中毒TVB            
(4星)	 与金枝欲孽相比的确是差了一个档次，不过剧情人物配乐都还是算中等偏上的，又是宫廷女人戏，茶余饭后很适合。            
(4星)	 喜欢刘三好~            
(2星)	 相比金枝，差很多……一个人不可能一味的好，编剧你现实一点好不好……            
(3星)	 TVB神作《金枝欲孽》后又一经典后宫斗心剧。无奈08年黎姿《珠光宝气》后隐退，佘诗曼再无敌手，其饰演的刘三好角色以其“说好话 做好事 存好心”的形象而深入人心。丽妃姚金铃和宦官马元贽的表演也令人咬牙切齿，只不过脸谱味太重，塑造出一看就不是好人的形象。            
(3星)	 无感 看了开头就知道结尾 巡礼吸引人            
(4星)	 三好真奇怪！干嘛不帮自己的好朋友！太圣母了！            
(3星)	 sb剧。。 各种勾心斗角 看到一半看不下去了            
(5星)	 好好学学            
(5星)	 唤醒我内心那个小恶魔的罪魁祸首！            
(NA)	 得罪女人下场惨，得罪心眼小的女人下场更惨！！！            
(4星)	 女人争起来不是动刀子动剑，而是动心眼动计谋，女人心海底针             
(3星)	 其实看过之后有点失望，好的人太好，坏的人太坏            
(4星)	 强大的妆！            
(4星)	 必须好看的            
(3星)	 打打嘴仗不好玩。            
(4星)	 闲在家里电视放就一直看嘛。一贯的TVB风格，紧凑的剧情。为了名利金钱耍出的各种手段。TVB剧用来打发时间真的不错            
(3星)	 杨怡的演技超级赞。我怎么没觉得郑嘉颖有那么的帅，那些宫女的眼神啊            
(3星)	 太虐了 烂尾            
(5星)	 去年暑假看了好久呢 o(*￣▽￣*)o             
(3星)	 故事好弱 好拖 人好傻。 最后几集没有 耐着性子看完。            
(3星)	 真心喜欢杨怡.            
(3星)	 劉三好太假了 怎麼會有這麼好的人            
(2星)	 佘诗曼再次扮好人 杨怡坏人尝试成功            
(3星)	 人物形象太单一刻板            
(3星)	 都说不错 我觉得一般            
(3星)	 很狗血，演员很不可看。TVB你怎么了。            
(4星)	 美女挺多的  刘三好这个角色有点假了            
(4星)	 哎，长气嘎攻心啊            
(3星)	 还好吧。。。。            
(NA)	 编剧so NC。眼影皇帝再见咯。杨怡演这么个角色好可怜。圣母是一类人，对路人比好姐妹好得多。            
(NA)	 比金枝玉孽差了好多条街。。。             
(3星)	 真是蛮烂的宫斗了            
(3星)	 「做好事、說好話、存好心」            
(2星)	 烂！浪费一群好演员            
(4星)	 杨怡浓妆蛮好看的。            
(NA)	 我竟然看完了            
(4星)	 女人们的战争            
(3星)	 实在不喜欢三好这角色。。。            
(4星)	 说真的，到最后好害怕看下去，尽管知道结局，但是依旧不忍心，表示杨怡演得很好~整个剧情很出色~            
(2星)	 烂尾剧            
(3星)	 一般般            
(3星)	 尔虞我诈之类的勾心斗角我始终不喜欢。            
(3星)	 一般般。            
(4星)	 刘三好是圣母。。            
(2星)	 突然想起来居然还过这样的剧……………………            
(3星)	 要是按照原来的剧本走多好。            
(3星)	 不可同日而语了            
(NA)	 怀念一个寝室一起看的日子。。。            
(4星)	 圣母女主…………………………            
(3星)	 佘诗曼装白兔装圣母，陈豪彪悍的眼影和销魂的发型，郑嘉颖一贯没有存在感，唯一能看的也就阿怡，虽然还是演得太过猛了。剧情也乏善可陈，一度期待金铃赶紧变坏，可变坏之后也没什么精彩桥段。            
(3星)	 3颗星。刘三好确实没什么发挥的空间，姚金陵的下场也没什么特别，有点无聊了。            
(3星)	 当时和寝室女生一起看的。            
(4星)	 还是金枝欲虐比较好看            
(4星)	 我只是偶尔想换换口味……            
(3星)	 完全没法跟金枝欲孽比啊            
(2星)	 真是低级宫斗。刘三好感觉就会做好人，谁都不得罪，讨厌。            
(4星)	 陪我妈在看，我妈看得很入戏啊，每一集看到坏人的眼神她就一阵感概，呵呵            
(2星)	 跟金枝欲孽的差距不是一点点，那个什么“做好事、说好话、存好心”的台词听到就烦...倒是作为三好妈的田蕊妮相当亮眼，让人印象深刻~            
(3星)	 啊哦啊哦啊哦- -            
(3星)	 跳跃着看的 犹记得陈豪这个眼线帝            
(4星)	 去年高三陪了我几个月~~害我高考考不好= =            
(4星)	 看了粤语版的，于是好想学广东话，甜甜的。剧情不多说，演员到包装都很精美，最喜欢钟司制的扮相            
(5星)	 其实从历史的角度来说，这部电视剧几乎是胡说八道，但是从剧情的角度来说，是一部非常难得的港式电视剧，演员的演技很真实，角色也够大牌，我支持！            
(2星)	 真心想问这部戏的编剧是不是没有脑子。            
(NA)	 看了2遍            
(3星)	 把三好拖出去斩了...            
(3星)	 三圣母无爱啊，全靠运气            
(3星)	 杨怡的贵妃造型好难看            
(3星)	 佘诗曼 长得难看还傻逼 杨怡比你好看 就算人家演坏女人我还是喜欢她            
(3星)	 凤凰泣血。            
(2星)	 寝室的在看，顺带的，···我怎么那么多顺带的。。            
(5星)	 妆容不错。。。            
(2星)	 太圣母了            
(3星)	 o(╯□╰)o 当年居然看完了看完了！！！            
(5星)	 TVB的电视剧从来不会让人失望~刘三好那样的人太虚了点，哎...            
(3星)	 这妆容 吃不消 开始首播的时候看了十几集就没看了 后面电视上放了无数遍也没看过一眼            
(3星)	 勾心斗角。美女如茵。            
(3星)	 通通画眼线            
(4星)	 还可以……但是越看到后面越觉得这剧情好弱……            
(3星)	 三好，太好~            
(3星)	 一般一般……            
(3星)	 我居然在看宫心计OTZ这不是我的风格........            
(3星)	 又一勾心斗角的电视剧，宫廷果然可怕            
(3星)	 又是老土的结局，杨怡演技大涨啊。。            
(4星)	 于是我的双眼看着他们的服装闪闪发光            
(3星)	 扎女人堆好玩么            
(5星)	 看了無數遍的TVB劇集，因為全是我鐘意的TVB演員，楊怡呀，阿佘啊，還有鄭嘉穎，還有其他的銀銀。講述在宮中迫不得已的生活，為了名利而不惜放棄友誼的一段故事。事實上，人還是要保持一顆單純而善良的心            
