http://movie.douban.com/subject/1786739/	还珠格格
(5星)	 看捧红了多少人就知道片子太热了~赵薇演绎了一场童话，关于小燕子的童话            
(5星)	 必须五星            
(4星)	 那时候还是觉得挺好看的            
(5星)	 地位太超然了 五星已经不是评给剧情本身了            
(5星)	 至今KTV必点《当》            
(5星)	 经典啊            
(4星)	 永远的传奇            
(5星)	 经典之作！！！            
(4星)	 偶尔有马克癖而已            
(5星)	 当年是无可救药的迷上这部电视剧了。            
(5星)	 创全家一起看电视的人数纪录了            
(4星)	 童年美好的回忆，打打闹闹快快乐乐的日子            
(5星)	 必须给满星！！！芒果台的著作！            
(5星)	 没有人会像赵薇那样演小燕子，赵薇仅此一个，不可复制。            
(4星)	 年轻就是好，当年觉得这片太好看了            
(NA)	 Princess Pearl...窃以为再加个return啊coming-back之类的更贴切呢            
(3星)	 国产热剧 翻开雷人新篇章            
(5星)	 再等10年 依然经典！            
(3星)	 真看过            
(4星)	 俏生生的赵薇，无比灵动的眼睛，宫殿里的王子，行侠仗义浪迹天涯。琼瑶奶奶真是童话永远的缔造者，真的有人永远都活在童话里啊～            
(5星)	 当时非常喜欢的，非常红。最喜欢小燕子，还买过好多还珠格格贴纸。            
(5星)	 当年的经典啊，不知道多羡慕他们爱情友情共存，策马奔腾的狂欢。            
(5星)	 多么美好的回忆，那些打三星以下的，估计都是装B人士            
(5星)	 儿时不能缺少的回忆。。            
(4星)	 身为中国这一代的人，怎么能忘记呢在此替感谢囧瑶爱意感谢芒果台            
(5星)	 童年最欢乐的回忆            
(5星)	 超爱超爱，经典经典··            
(5星)	 那个年代 万人空巷            
(5星)	 记得看还珠是在小学，那真的是全家都爱看。            
(5星)	 没的说，影响了一代人啊~当时看的如痴如醉~囧，再看估计还是如痴如醉~~~~~            
(5星)	 当！！！            
(3星)	 我要死了……            
(5星)	 一代人的经典啊            
(NA)	 怎么可以没有你？            
(5星)	 经典经典 陪我长大 到现在芒果还在播的剧= =收视神话            
(3星)	 不堪回首            
(4星)	 当山峰没有棱角的时候...            
(5星)	 直到现在，湖南卫视寒暑假期还会滚动播放，一遍又一遍，老少咸宜，百看不厌。            
(5星)	 還珠姫乃神作也,童年霸主地位,虽然现在看着闹得心慌.            
(5星)	 起码当年的我会毫不犹豫打五星。。！！！            
(5星)	 再次观看，竟是十一年以后。不过，还是那么的好看。            
(5星)	 一辈子都忘不了地还珠格格。我的乖乖看了十几年了＝ ＝            
(4星)	 姐当年真喜欢看、、、、            
(5星)	 永远的经典            
(5星)	 那叫个笑啊            
(NA)	 陪阿婆看过无数遍            
(5星)	 同样一部反复看也不烦的片            
(5星)	 我爱容嬷嬷            
(4星)	 当时的小燕子好率真            
(5星)	 妈妈的最爱            
(5星)	 经典！！！            
(5星)	 谁没看过，谁没看过，我又在看，            
(5星)	 刚播那会真的很喜欢 就跟流星花园一样 现在回想真是莫名其妙            
(5星)	 绝对的影响力！            
(5星)	 它是经典，所以每年都在replay            
(5星)	 还是很经典的            
(5星)	 太经典了。。。            
(5星)	 各种周边……各种恶搞……各种感动……五味杂陈            
(5星)	 陪伴我们这一代长大的戏            
(4星)	 當時我爸爸極力反對我看這個 說是亂編歷史讓我大腦記住了錯的知識 害得我都偷偷地看!!!我爸對這電視和一切娛樂都特嚴肅真是的!!!            
(3星)	 我们觉得它好，是因为当时我们的生活单调。            
(5星)	 现在闲的还会看            
(4星)	 小燕子            
(4星)	 哇，童年的欢乐。我和小柠子一起大唱主题曲插曲，好开心            
(4星)	 看了N遍            
(4星)	 俺底童年。。。            
(5星)	 跟随影志哥，在怀旧ing。。。            
(5星)	 芒、芒果台每年寒暑假必播……虽说已经看到背出来了，但每次还是会看，好吧第一部里的装扮啦，情景啦，还有镜头都是很美很美滴            
(4星)	 当年他们真年轻，喜欢那时的赵薇有朋            
(5星)	 经典            
(5星)	 绝对的大陆第一剧，到现在为止也没有什么电视剧超越还珠的收视率，赵薇当年的人气，即使到了今天也没有那个明星能够企及。全民看还珠，在当年来说绝对是社会现实。            
(4星)	 还是第一部好看            
(5星)	 一部播了十几年还能有那么多人看的剧就已经说他是经典了            
(5星)	 你敢重播i，我就敢重看！            
(5星)	 经典            
(4星)	 一代人的共同回忆。            
(5星)	 反正我觉得很好看。            
(3星)	 “八零后是这样长大的”            
(5星)	 回忆啊回忆            
(4星)	 容嬷嬷的小黑屋            
(4星)	 第一部还蛮好的...            
(5星)	 小燕子，赵薇，我第一个喜欢的偶像，现在也一直不变。。。天真灵动的赵薇，当年青葱的我啊，再也回不去了。。。            
(4星)	 犹记得N年前 这部戏开播时万人空巷的壮观  下至8岁孩童上至80岁老妪 老少通杀 呵呵            
(5星)	 当年我看了多少遍啊！！！！！            
(5星)	 那一年疯狂的看            
(4星)	 好歹也是童年            
(5星)	 有了芒果台，我们就可以和后代共享记忆了~~·            
(NA)	 皇上，您还记得当年大明湖畔的夏雨荷吗            
(4星)	 当时觉得真挺好看的。            
(4星)	 第一部真是不错，，后面就不说啥了            
(4星)	 80后的经典            
(5星)	 这么多年一直喜欢赵薇~            
(3星)	 傻.....            
(4星)	 每年放大假都得播 我都快会演了            
(4星)	 全中国人民都看过的吧...现在都还在复播...            
(5星)	 确实经典的一部电视剧，一夜红遍大江南北            
(4星)	 那时候就那么喜欢看            
(5星)	  红豆生南京&#34;他們曾經如花美豔 我們如今似水流年&#34;.   怀念当时一家老小在一起看电视,弄得我跟老爸足球赛都看不了.              
(5星)	 經典啊            
(5星)	 我就TM不信你没看过            
(4星)	 儿时的。            
(5星)	 心中无比的经典，那些个疯狂的岁月啊            
(5星)	 喜欢。。80后成长电视剧。。TV里重播就必看。。喜欢小燕子。。哈哈。。            
(4星)	 风靡一时阿            
(5星)	 不论怎么说小时候就这部电视剧印象最深刻了~            
(4星)	 初中的时候看的            
(4星)	 这一晃都12年了            
(4星)	 很开心            
(5星)	 哈哈            
(NA)	 第一部 没话说 好            
(1星)	 儿时的记忆，不管风格怎么样，它都代表了一个叫小燕子的年代            
(4星)	 还记得当年大明湖畔的夏雨荷么            
(4星)	 第一部是经典~            
(5星)	 当年多火啊~~！            
(5星)	 忒神奇 ，它当时为什么那么火            
(NA)	 终于把你加进去了···························            
(4星)	 怎能忘了还珠姬!            
(3星)	 大家心里都清楚 我就不啰嗦了            
(NA)	 我能體會到，這部戲影響到過我性格的許多方面。            
(NA)	 囧            
(4星)	 我的电视剧启蒙——小学时代跟老妈一起看完的神奇回忆！            
(3星)	 当年是谁每天守在电视机前的 爸妈叫吃饭也走不开的   还是那句话 不能因为今天的成熟否定昨天的幼稚            
(4星)	 小六时我也很疯狂。            
(4星)	 不得不说。。。我看过。。。            
(3星)	 Princess Pearl / My Fair Princess / 還珠姫 プリンセスのつくりかた哈哈哈哈哈~~~一片欢乐的海洋            
(NA)	 无法令人忘怀的童年中所有过的憧憬。            
(4星)	 经典呐！            
(3星)	 o            
(5星)	 太好看了。太好看了。在这么多年看了这么多电视剧电影以后，竟然还是你最好看。在所有人里 ，我最喜欢尔泰，多可爱。还有就是小燕子，虽然鲁莽，却很纯真，纯的可爱，纯的透彻。            
(5星)	 给五星是因为是小时候最爱看的东西，虽然看不懂，那时都不知令妃是什么身份站在皇阿玛面前。至今看到赵薇第一反应都是小燕子。            
