http://movie.douban.com/subject/5384549/	倾世皇妃
(4星)	 总体来说 没有小说纠结复杂 人物关系很明确 但是一个个都死光了 也许韩冥是里面结局最好的一个吧 虽然永远等不到他的韩姐姐了 马度云。。。真心变态！坏到一定境界了            
(1星)	 雷就一个字，我只说一次，白就一个字，我也只说一次            
(3星)	 原著，我最亲爱的原著。。。林心如姐姐，你怎么忍心。。。            
(NA)	 一如既往的长            
(2星)	 是我口味变了么？太扯的一部片子了，我居然还坚持看完了~！！！            
(2星)	 尼玛 太虐了 剧情烂透了            
(2星)	None
(4星)	 没有小说的好看。            
(2星)	 看完美人心计觉得还不错，才有看这部的愿望的。没想到，剧情看的人咬牙切齿，勉强拖着看完了最后一集，发现我的腮帮子都咬痛了---这个该死的剧情，当然，剧中心如的演技还是不错的，霍和严的痴情也让人感动和疼惜，只是觉得心如的角色似乎承受不了这么多的深情，总之剧中人的感情觉得很倾斜，终不懂编            
(NA)	 妈的。。这人物剧情还可以再复杂一点么！！！！            
(3星)	 好烂...全都好烂...            
(4星)	 为了那些俊男美女们~            
(3星)	 狗血。。            
(5星)	 虽然说改编小说，也有林心如的工作室完成，感情戏可以混得；宫廷内斗真是厉害的，北汉公主演技不错；喜欢宫廷的内斗的值得一看，毕竟比TVB有看头，有剧情……            
(3星)	 严宽很帅，剧情很弱            
(3星)	 跟着室友看倾世 看完才上天涯 原来严霍是天涯四美啊 才理解林心如说自己是颜控 原谅菇凉天涯混的晚啊~~~            
(4星)	 演员不错，剧情有些狗血，感觉后半段有些掉链子了~            
(3星)	 没小说好看            
(3星)	 看不下去，脑残剧情，林心如装嫩。。。            
(1星)	 。。。。我不喜欢不喜欢不喜欢，，，竟然让我看完了啊啊啊啊。。。。            
(5星)	 衣服很美丽！！演员很美丽！！为了这2个都没舍得快进！！2个男主都是我的本命！！            
(2星)	 各种假！            
(1星)	 看了5集实在看不下去了。那个一说话就嘴角下撇的女二号，那个动不动就倒在地上抽风的小霍，还有那个最爱吃柿饼和枣泥糕的女主。。。宽哥出现在这么难看的电视剧里让我情何以堪。。。            
(NA)	 看到一半看不下去了。            
(3星)	 看到林心如处处喊8090的人是姐姐~~~~~~~~            
(4星)	 人物很美丽，剧情太狗血了。不如《美人心计》。            
(4星)	 刚看完，我就想说，马度云太贱了太贱了太贱了！            
(3星)	 纠结中看完了，一般般！            
(3星)	 没有好人  能死的都死了.....            
(1星)	 哎哟       雷剧            
(2星)	None
(2星)	 二星给阵容，这剧应该改成科幻片。。。            
(2星)	 原著不算精彩，改编的剧情就更加让人难以信服，硬生生地加入“宋太祖”。是为了突出女主的好眼力吗？俊男美女，华衣美服不过都是壳儿，没有内核，只是空洞            
(3星)	 几个演员不错，但剧情越到后面越俗~~~和原著差太多，面目全非了            
(3星)	 每个人都有那么多的纠结...依旧是2号男爱着1号女2号女仇恨1号女.一号男很牛逼.永远被1号女爱着,            
(NA)	 所谓倾世，是不是每个人都要因她而死的意思。里面的人整天泪流满面的，眼泪好假            
(1星)	 一大垃圾片            
(3星)	 就看了连城的那些点戏。            
(4星)	 虐死我了啊            
(3星)	 相对美人心计，这部剧就不敢恭维了。。            
(1星)	 看了几分钟就放弃的小说跟电视剧            
(3星)	 每天下午回来吃饭被室友逼着看完的。            
(3星)	 是不是每一个喜欢马馥雅的男人都要死？            
(2星)	 幸好有帅哥            
(3星)	 开头还行，越来越假，马马虎虎            
(4星)	 除了最后的剧情发展的有些不尽人意外，这部电视剧在如今泡沫剧中还是值得一看的            
(2星)	 各种逻辑不合理···            
(3星)	 祈星正太和杜莞大小姐是萌点。国庆在酒店看了数集。玛丽苏无压力。            
(3星)	 看完步步惊心，接着看的倾世皇妃，对于原著的改动比较大，后期妃子的造型有点惨，但是很可以，不是一部悲剧。            
(2星)	 严宽好美。。。            
(3星)	 剧本还行            
(3星)	 她是倾世，可是最终却不能和最爱的人相守，也挺可悲的。            
(2星)	 剧情太烂，衣服挺好看滴。            
(3星)	 真的和美人心计没法比            
(2星)	 宫斗剧我都完全无感~另：林心如的脸是被人打肿了么?            
(4星)	 纯粹为了宽爷看的            
(2星)	 大毛领最帅了结果那么早就死了！！严宽怎么看一脸Ws样儿！还有！结局到底肿么了嘛！扯淡呢！阿宽啊华死法居然还一样！唉~哭了            
(3星)	 ···可惜2大帅哥··剧情什么的··哎··说不出得味道······            
(3星)	 为了霍建华来的，但为嘛你总是哭呢            
(3星)	 墨迹            
(NA)	 对于一个演戏的紫薇成长成了可以主宰自己的“皇妃”，真是不容易，很佩服她的才华和毅力！是最有亲和力的女主角，最注意细节的一部好戏！            
(4星)	 霍建华~=.=死的惨了点 三星半吧             
(4星)	 这片子很和我口味，好吧，我就适合这种肥皂剧吧~            
(3星)	 看完了我就觉得自己每天在网络上看更新是件既浪费时间又愚蠢的事情。            
(NA)	 剧情一般般~~            
(5星)	 片尾曲真好听呀~~~~            
(2星)	 结尾成了肥皂剧            
(2星)	 没什么好看的            
(3星)	 真心的觉得拍得没有片花好看╮(╯_╰)╭            
(3星)	 找雷来的            
(3星)	None
(2星)	 不好看 连城死的太早 结局又不明不白的 连自己的亲弟弟都变坏了 情节也不够严谨 总之大家还是别看了            
(3星)	 说实话，这部电视剧的瑕疵很多，很多情节都自相矛盾，有所不符。想必美人心计，还需要仔细斟酌，更进一步啊。            
(5星)	 惊叹宫里女人的斗争！各演员演技赞一个！            
(1星)	None
(3星)	 钟情严宽类型的，霍建华很养眼，可惜太柔弱了            
(3星)	 跟美人心计就别比了，但尚可~            
(3星)	 两颗星给电视剧已经是抬举，一颗星给制片人算是鼓励。            
(3星)	 太造孽了            
(2星)	 烂片。            
(2星)	 我把这傻逼剧看完了，也是傻逼行径的一种。玛丽苏的圣母女主有着走到哪里就让哪里倒霉的精神，爱上女主倒霉催的男一，还有羊癫疯兼家暴狂的男二。谁爱上女主或者和女主搭边，最后都不得善终。后来编剧估计写不下去了，于是干脆让世界人民都死了算了。            
(3星)	 前一半我很耐心的看了~~到了最后实在忍不住地看最后一集了~~            
(3星)	 翻拍的不够好，主要是人物关系太复杂了，使得的各个关系的感情不能表现得那么透彻和深刻            
(3星)	 一顆星給小霍霍 一顆星給小寬寬 一顆星給楊佑寧 但是這劇確實又破又狗血啊 &#34;我這都是為你好啊&#34;多麼可恨的一句臺詞 居然說了40多集!!你是想氣得我吐血身亡么            
(4星)	 不太懂哪些古装片好看 还是傻傻的看完了 被鄙视过            
(2星)	 情节太弱智了，唯一的看点就是两个帅哥男猪。            
(3星)	 一般般吧。             
(4星)	 严宽的男主很给力。女主稍有些玛丽苏。最大的亮点是服饰很漂亮，汉服真心水呀！基调也比较大气！化妆化的不错。            
(2星)	 看看人，情节就算了T T~            
(3星)	 真不怎么样            
(3星)	 绣十字绣的时候打发时间用的            
(3星)	 和原著比实在是差太多了            
(NA)	 可以            
(3星)	 我也不知道我为什么把它看完了！            
(3星)	 与小说比，真心差远了            
(3星)	 说实在的，好好的故事，拍的一点都不叫人心跳~            
(NA)	 倾世皇妃的林心如，真的比还珠格格的成熟太多了！北方有佳人，绝世而独立。一顾倾人城，再顾倾人国…             
(2星)	 = =心如你绝对的看剧本看走眼了            
(3星)	 看了一半了，渐入佳境，一开始确实不尽如人意。唯一不理解的是怎么有那么多人迷霍建华，个人觉得这部戏这个角色用他用的并不好，表演有时显得做作，也根本不觉得帅。相反，严宽相当适合蜀国大皇子这个角色，演得很入味，喜欢！            
(2星)	 编剧太弱了.毁演员啊            
(2星)	 看到不到一集就再也看不下去了可以算是看过了么。。。            
(NA)	 嗯  很多雷点  不过有的桥段老套就老套吧，雷就雷吧，还挺煽情催泪的。惠英红和郑贵妃？飚戏比较给力一点。            
(2星)	 如果拍到霍建华死了就结尾的话或许可以三星            
(3星)	 虽然两个男主的颜还是好看的,但和美人心计还真是没法比!            
