http://movie.douban.com/subject/2156663/	西游记
(5星)	 陪伴我度过无数个寂寥的假期            
(5星)	 我爸说 在那个年代拍出这样经典的片儿就像当年共和国造出原子弹一样神奇。            
(5星)	 以后长大了要嫁孙悟空；唐僧一看见美女就把孙悟空赶走，真讨厌            
(5星)	 不解释            
(5星)	 儿时最快乐的时光            
(5星)	 童年啊啊啊             
(5星)	 每个暑假 黑龙江都会播出的 快背下来了~~~1虽然老 但却经典 2虽然有革新。。。虽然美女的妆容更精致了~但无论是妖精还是仙女都没有原来的到位~            
(5星)	 我应该对这部片子说什么呢，在我们的成长过程中，她已经是一个传奇了，没有任何的语言可以做出适当的评价，可以问问中国80—95年出生的年轻人，有几个没看过这部片的？            
(5星)	 情结难解            
(3星)	 齐天大圣是我的偶像            
(4星)	 电视台一开始成天成宿的演，就说明放寒暑假了！            
(5星)	 什么他妈的叫经典！！！！！！            
(5星)	 ！！            
(5星)	 一切尽在不言中。            
(5星)	 经典之经典            
(5星)	 看了无数遍            
(5星)	 这五星是给六小龄童的~            
(3星)	 啊 一定比現在這部好            
(5星)	 百看不厌啊            
(5星)	 集体回忆···            
(5星)	 经典 讲到孙悟空 脑海中立刻浮现六小龄童扮演的形象            
(5星)	 还是老版好，里面美女个个水灵，六小龄童老师的孙悟空是无人能超越了            
(4星)	 小时候看过的电视剧30            
(5星)	 不说了，太熟悉了，当时每年暑假电视台都重播一遍            
(5星)	 孙悟空除了六小龄童还有谁能演            
(5星)	None
(5星)	 还记得有次只有藏语版的，那个急呀！            
(5星)	None
(4星)	 diudiu bongbong~~~你挑捉蛋~~~~~            
(NA)	 怪头怪脑的欢乐            
(4星)	 老掉牙了            
(5星)	 质朴 真实 浪漫 漂亮的风景 美妙的音乐            
(5星)	 猴子被压山底下的时候忍不住流泪。不喜欢唐僧。            
(3星)	 儿时的回忆呀！            
(5星)	 无法超越的其中之一~            
(4星)	 太经典。            
(5星)	 噔噔噔噔            
(5星)	 名著 必须5星            
(NA)	 央视每年都播啊            
(5星)	 经典不会再被超越了            
(5星)	 80年代那些神一般存在的经典            
(5星)	 百看不厌。倒背如流。从小孙悟空是我的偶像，可能因为我也属猴，和他有那么一点像。我欣赏他的优点，理解他的缺点——那也是我的缺点。喜欢第一个唐僧。十分希望他留在女儿国。每首插曲都精彩，最喜欢被压在五行山下那首的歌词，最喜欢猪八戒的那首曲，最喜欢看李玲玉跳印度舞。观音就像一个慈祥的母亲            
(5星)	 经典之中的经典,每年暑假必看的啊            
(5星)	 这个不解释了            
(4星)	 你挑着担，你牵着马~            
(5星)	 经典国产剧集，在当时看完相当于现在的指环王，二十年后重拍此片都没能超越。            
(5星)	 还用说吗？这恐怕是这么多年以来看过遍数最多的电视剧了，年纪越大的人越喜欢看，跟我岁数一样大啊，永远的经典啊。。。            
(5星)	 经典终究无法复刻啊~            
(5星)	 不管怎样，每年都期待电视放它            
(5星)	 放假一播 我就肯定看 然后进广告我就换台继续看            
(5星)	 经典，经久不衰            
(5星)	 神奇，坚强。            
(5星)	 那时的特技比起今天的很原始，但片子的每个角落都写满了真诚……            
(5星)	 太好看了！！！            
(5星)	 重播到都会背            
(5星)	 这个，童年的记忆啊。以后，也会使我的下一代们的童年记忆吧。            
(5星)	 前无古人后无来者            
(5星)	 那时年少各种剧~~            
(5星)	 师父~~师父~~            
(4星)	 小时候几岁给忘了。记忆也是模模糊糊的。大年三十家里的小孩全部凑在奶奶卧室看西游记，。大人都在准备年夜饭，小孩们看到孙悟空被师傅攆出去的时候。大家都哭了。爷爷上楼叫我们吃饭发现小孩子们全都哭的稀里哗啦的。从此这一幕被我们家视为经典每次聚会必说的话题。西游记给我们的童年带来无尽的回忆            
(5星)	 不能更经典了吧！            
(5星)	 好吧这个我是真看过 小时候啊 没情没爱的 就是爱看啊！            
(NA)	 电视上一直有重播            
(NA)	 不解释            
(5星)	 还用说？            
(5星)	 这才是正宗的西游记。            
(5星)	 不用说，最经典。            
(5星)	 暑假啊            
(5星)	 又特么是一经典啊！！            
(5星)	 带给我童年很大的快乐！！！！            
(5星)	 我的童年~~            
(5星)	 啥也不说了            
(5星)	 非常爱看，六小龄童之后再无孙悟空            
(5星)	 长大了再看发现还是很有趣啊            
(5星)	 无法超越的经典。童年每逢寒暑假电视上没播必看且乐此不疲            
(5星)	 才找到你...大家齊樂樂啊~            
(5星)	 书从未看过，这个版本的电视剧不知看过多少次            
(5星)	 永恒的猴哥，八戒，沙僧，唐僧和小白龙。            
(4星)	 愣不愣别再翻拍了。。。            
(5星)	 伴随着童年一路走来            
(NA)	 同理前部            
(5星)	 80年代的几部名著 绝对是经典中的经典。这部西游记已经超越电视剧的范畴，但凡是中国小孩，有几个没看过的。因为每年暑假都会重播呀。另，里面的美女真的超级多啊            
(3星)	 看见悟空和师傅双手鸡冻的相握。。。我开始不淡定的鸡冻了ORZ。。。重看的威力= =人家两个好端端，八戒出场了。。。然后立马丧失继续看的兴趣。悟空杀山贼和师傅闹别扭然后改掉这个习惯就是赤果果的TJ啊唐僧！！！唐三藏你果然是个腹黑装白卫道士抖S！！！我肿么有一种突然发现真相的赶脚            
(3星)	 只有这个是小时候我会一直看的名著  如今有段时间对女儿国国王的那首歌很眷恋            
(5星)	 我是看着这些电视剧长大的            
(5星)	 每次看到电视上播还是会停下来看一会儿。            
(5星)	 史上最经典的电视剧            
(5星)	 这个就不说了。其实我最感动的是片子中的音乐。            
(5星)	 这个超经典，跟爷爷反复看了好几遍了。。            
(5星)	 每集至少看过两遍            
(5星)	 最爱大圣，那时候最讨厌唐僧，特备是三打白骨精那段，大圣都流泪了，不过现在想想，毕竟大圣是妖怪，人总是会害怕的。            
(5星)	 啥也不说了，必给5星            
(5星)	 ╭(╯^╰)╮            
(NA)	 孙悟空就应该是六小龄童这样的。无人超越的经典。            
(5星)	 永远的经典了，，，儿时的记忆。。            
(5星)	 百看不厌            
(5星)	 神作0w0            
(5星)	 童年的记忆啊，有木有。            
(5星)	 最爱··········            
(5星)	 我一直相信有一天我也会去西游, 去取我自己的真经.            
(5星)	 需要解释嘛            
(5星)	 经典啊，没得说            
(5星)	 用不可超越的版本，没有之一。            
(5星)	 孙悟空永远都是六小龄童演的最像！！            
(5星)	 经典中的经典            
(5星)	 难以想象，这么多年每一次看都会开心的不得了，暖洋洋，特别放松的那种状态            
(5星)	 每次一放这个，我就知道，我的暑假到了！            
(3星)	 经典            
(5星)	 是谁送你来到我身边~~~~            
(5星)	 经典的片子~            
(5星)	 小时候每逢放假必看的            
(5星)	 最喜欢里面的人物了。            
(5星)	 谁没看过站出来，回你的外星系去。            
(5星)	 惭愧地表示没有完整地看过.....            
(4星)	 永远的回忆            
(5星)	 不用说了~经典经典~            
(5星)	 超级喜欢，还是这个最精彩            
(5星)	 陪伴我成长.永远经典! 不过你们留意到了么,这部电视剧,唐僧换了4个演员.            
(5星)	 从小胃口就不好，小时候看此片，一直盯着看，不到广告时间不吃下一口饭。。            
(5星)	 经典没得说。            
(5星)	 我那美好的岁月            
(4星)	 小时候经常看的，还是这版经典。            
(5星)	 实在让人想不通，虽然每次都能明显的看出这部剧的幼稚与落伍，但每每看到，还是不由自主的停下来            
(5星)	 从小看到大的经典            
(4星)	 经典。            
(5星)	 有人没看过吗？            
