http://movie.douban.com/subject/2157130/	金粉世家
(4星)	 蛮美的悲剧，一切都是注定的。            
(5星)	 多情自古伤离别，更那堪冷落清秋节。一直觉得这部电视剧好美，特别是金燕西追求冷清秋的那些情节，真的好令人感动，好希望他们未曾错过彼此，能够携手白头到老。。。            
(5星)	 表示心水乃的結局。            
(4星)	 董洁饰演的冷清秋便是想象中的样子，一颦一笑，小家碧玉。最开始的爱恋是激动人心的，有诗，有花，有风，有月，那场盛大的婚礼，映的笑脸红彤彤。后来就是冷淡，争吵，无奈，离开，像是一个名门望族的繁华落尽，曲终人散。可知那颗心在风中太落寞，就让它停留在你怀中            
(NA)	 现在看看也好看 真喜欢董洁            
(5星)	 也许，绚烂的爱过，就够了吧...            
(4星)	 哎            
(5星)	 葡萄藤子上结满了百合花、真的很浪漫、            
(4星)	 更哪堪冷落清秋。            
(5星)	 是谁为你取了这么美的名字 却不给你一个美的人生            
(5星)	 一直无法释怀结局。。。            
(4星)	 几年前看的,好喜欢董洁!            
(4星)	 民国味道很浓            
(4星)	 七爷            
(5星)	 当年哭得稀里哗啦            
(NA)	 冷清秋            
(5星)	 我永远忘不了那片向日葵。和浅笑着倒在上面的你们。这会成为记忆中最美的画面            
(4星)	 不懂演员名单啊，豆瓣可爱啊！            
(4星)	 忘不了陈坤的那种高傲，忘不了董洁的清纯            
(5星)	 永远的冷清秋。            
(4星)	 这一部蛮好看的。喜欢那个年代的戏。            
(1星)	 当时不喜欢刘亦菲现在也是！            
(4星)	 当年的董洁啊，冷清秋~            
(5星)	 是我觉得最好看的中国电视剧 没有之一。。。            
(5星)	 人生若只如初见            
(5星)	 值得一看.            
(4星)	 悲剧            
(NA)	 私以为很好看……一开始陈坤真的超级浪漫……对结局表示无限怨念。            
(4星)	 结局令人唏嘘            
(5星)	 记忆中永远的经典。            
(5星)	 百看不厌的代表作，金燕西的忧郁，冷清秋的孤傲，还是很尊重原著的。那一曲《暗香》，那一家的小姐们，那一段感情，都让人久久难忘。            
(2星)	 董洁还是不错的            
(5星)	 香消在风起雨后，无人来嗅。            
(5星)	 陈坤成名作 董洁 还有刘亦菲（没想到现在的样子惊艳到我了）            
(4星)	 演技不成熟            
(NA)	 那时候从前期的明快到后期的压抑 让我第一次明白了光有爱情是不够的            
(5星)	None
(NA)	 百合清香 无奈悲剧            
(5星)	 张恨水遇上董洁，才有这样的金粉世家+1            
(4星)	  花有重开日，人无再少年。            
(5星)	 怎么说，如果没有刘亦菲那张嘟嘴的猪脸來演白秀珠，我会更喜欢秀珠的啊。包括那首《让她降落》老娘至今还会唱，不过已经跳脱自怨自艾的阶段了。            
(4星)	 老想着他会拍第二部。。。            
(4星)	 陈坤眼神中有读不懂得东西……绝对不是忧郁            
(NA)	 陈坤好奶油啊，呵呵。那个时候挺喜欢董洁的。            
(3星)	 欣赏冷清秋那样的女子            
(5星)	 最喜欢的刘亦菲作品，爱董洁            
(1星)	 傻逼玩意            
(NA)	 一探，广寒秋。一叹，冷清秋。            
(5星)	 比起原作来看，清秋更加不食人间烟火，而燕西则依旧有着他的少爷脾气，个性气质等都迷人眼。小莲的命运则不尽相同，电视剧里的悲剧式结尾令人痛心疾首。但毫无疑问的是，这部电视剧会让人爱上陈坤和董洁。            
(3星)	 太迟了。你该知道。            
(NA)	 写在一个橘子上的歌词            
(4星)	 片尾曲。让她降落。每看完一集听着片尾曲总是心潮澎湃。            
(4星)	 一直都觉得这是很经典的一部作品，小时候都很喜欢看了···            
(4星)	 清秋与世家子弟的爱情            
(4星)	 在这个剧里第一次看见董洁时，我惊艳了。现在只要谁和我提到白百合，我脑子里第一反应就想到她。            
(5星)	 至今仍是本人最爱的电视剧，精致精致还是精致            
(4星)	 更那堪 冷落 清秋 节            
(NA)	 董潔挺純的            
(4星)	 结局有点让我想不通。            
(4星)	 大陆偶像剧的高峰            
(NA)	 dongjie  DAAI            
(4星)	 小时候还和同桌默默yy过后续剧情什么的……            
(4星)	 看完这部剧 我由假性近视变成了真性近视            
(NA)	 总是有些主题曲一直那么带感            
(5星)	 第一次看时初三，只觉得贵公子与平民女子的爱情很浪漫，觉得董洁好纯，陈坤好帅，重温时大三，看懂了更多，他们之间的爱情悲剧，似乎从一开时就是注定。我甚至怀疑，燕西对清秋的是爱吗，还是只是一种新鲜感，一种征服的冲动？轰轰烈烈的爱情逃不过时代的桎梏，终究成别离。            
(4星)	 配乐 精致             
(5星)	 燃~            
(4星)	 当时就很不喜欢刘亦非面无表情。董洁太纯了。我被陈坤秒杀了。            
(4星)	 满足了对那个时期所有的想象。            
(4星)	 一代人的记忆了都……            
(NA)	 我蛮喜欢这个剧的！！            
(5星)	 我们以为爱情可以战胜一切，可是一切终究还是破灭            
(5星)	 演得很好            
(4星)	 后来想想有很多细微都没体会到，只因当时太紧张。怒爱冷清秋。            
(5星)	 看了无数遍的经典            
(3星)	 刘亦菲眼睛大一号的话我就打四星。            
(4星)	 后面太惨了，所以扣了一颗星，，            
(NA)	 全民迷这一对的年代            
(5星)	 相遇和错过，有时只是一瞬间            
(NA)	 死活没看完，只记得刘亦菲这个娇气的大小姐            
(5星)	 我没有烟火炫丽  也不像鸟儿会迁徙  不过是放飞的风筝~            
(4星)	 从那个时候开始讨厌刘亦菲，直到现在，我是多么持之以恒。            
(5星)	 天！！！清纯！！有钱！！！            
(4星)	 董洁拿着百合转身的瞬间真不是一般美。            
(4星)	 很唯美的画面。清秋抱着那盆水仙花的时候我就爱上她了，就像一汪清泉，干净，剔透。七爷和七少奶奶，演的很自然。            
(5星)	 小学的时候就很爱看            
(3星)	 结局太狗血            
(4星)	 最是清秋傷情處  燕離屋 冷甚西嶺無？             
(4星)	 没文化真可怕，讲《诗经》讲成“绿草苍苍，白雾茫茫，有位佳人，在水一方”，这分明不是《诗经》好吗，这是邓丽君的歌曲在水一方            
(5星)	 这部戏很精细，戏里每一个演员都是精挑细选过，哪怕是再小的路人甲。大爱。。。。最现实最梦幻最甜蜜最伤悲的爱情呵。。。我以为可以有9分的！！！            
(4星)	 残忍的现实            
(5星)	 小时候那叫一个迷啊~            
(5星)	 大爱！ 百看不厌            
(4星)	 還想再看一遍唉。很多都忘記了。            
(5星)	  爱燕西 和 清秋             
(4星)	 你说不一样的人是不会在一起，我说因为我们有爱我们就会在一起，你说葡萄藤上开不出百合花，我说因为我们有爱 一切都会改变            
(3星)	 歌好听，最后还是分了            
(5星)	 人生若只如初见~~哪堪冷落清秋            
(4星)	 一入豪门深似海 如此贤惠隐忍的清秋进了金家却也只能面对纨绔放肆心无志向的老七。 肆意妄为的一群金家少爷真的是烂泥扶不上墙。也许我们身处现代 身处可以自由恋爱的社会 体会不到小莲的悲哀。体会不到白秀珠受到的屈辱 体会不到清秋的孤独落寞。题外话 陈坤奶声奶气的真是小少爷模样 董洁            
(5星)	 特地买了碟回来，反反复复不知道看了几遍，每次电视上放总是会继续看下去，随便哪一集都好。那时候的人儿总是特别美。            
(4星)	 在当时懵懵懂懂的sb时代中，看了这部片儿，喜欢上董洁···            
(NA)	 这个就是经典··灰常经典··            
(4星)	 金粉世家很接近现实世界，比如说爱情开始前的穷追猛打，结婚有孩子后的找寻墙外红颜知己……            
(5星)	 道不尽的一个家族的繁华与共 说不清的一段爱恨情仇            
(NA)	 从这个就开始讨厌刘亦菲 唉            
(5星)	 没说的。。。全是回忆啊。。            
(4星)	 看了那么多年了，但是一些画面还是常常出现在我脑海里            
(3星)	 董洁真一如既往的明艳动人            
(4星)	 不容易，个国产，在豆瓣飙到7.7。。。恨水哥看到估计要哭了吧            
(5星)	 最爱            
(4星)	 这部剧首播的时候是在CCTV8频道看的，那时才高二，而且那时候正值伊战，家里的电视有老妈操控者，所以一家四口人都在看这个.....时间真快....            
(5星)	 那时候董洁真美啊~而且 我当时真的很希望大陆把校服改成民国风！            
(5星)	 后来又看了遍书女人啊，真的要自立相爱的时候就爱，不爱了离开，也可以好好生活            
(5星)	 那一抹经典,虽然没看过几集,但是个人还是很喜欢            
(4星)	 只有董洁能演的了冷清秋。            
(5星)	 自己都忘记看了多少次，虽然没有什么现代红楼梦那么夸张，但也是很不错的一部戏了。            
(3星)	 演的真不咋的，主题曲还不错            
(5星)	 更哪堪 冷落清秋            
(4星)	 我记得我们一起缩在苏州的旅馆大床上看.            
