http://movie.douban.com/subject/1878360/	金枝欲孽
(2星)	 看完后，把牒扔了，不想对别人承认，我看过，而且，还买了它的牒，还好，是盗版的……第一个评差的电视剧，当然还有很多看两眼就看不下去而无法评论的，因此，它不能算最差……            
(5星)	 大爱，不过主要更喜欢故宫，尽管大部分是横店货色，咏叹调好好听。            
(4星)	 节奏太慢，剧情很好！            
(4星)	 喜欢林保怡，黎姿都四十了还很年轻呀，安茜也很美，结局意想不到            
(5星)	 大学最后阶段看的..            
(5星)	 一气看了十集，到半夜三点抱着DVD不肯放，发短信追问朋友剧情            
(NA)	 不知道为什么会特别喜欢尔淳            
(5星)	 太经典的一部TVB剧集，因此太难被超越。            
(NA)	 无可挑剔的情节设置            
(4星)	 http://dv.ouou.com/playlistinfo/v_38d7ea4c6d54e.html            
(5星)	 邓萃雯很会演戏             
(5星)	 华衣美服，美人。            
(3星)	 还好吧，就是几个女人钩心斗角的事儿。            
(5星)	 多好看的电视剧啊，当年我在教室里一集一集地下载下来看。这种毅力恐怕再没有了。            
(4星)	 勾心斗角            
(NA)	 安茜，很震撼            
(4星)	 斗得那叫个激烈,鸡毛都掉得差不多了~还不错就是了            
(NA)	 女人！！！            
(5星)	 这部片子确实不错,写得深宫好险恶啊!            
(5星)	 ……我最后悔的是第一次看时就直接跳到了结局。            
(4星)	 女人的争斗啊            
(NA)	 我喜欢～～            
(5星)	 女人的勾心斗角            
(4星)	 还好，最后她还是承认是爱他的。每个人都有自己不择手段的缘由吧。            
(5星)	 大爱的剧集。刻画得很到位。            
(NA)	 关于爱的深沉            
(4星)	 剧本和演员都很棒            
(4星)	 编剧很强            
(4星)	 时代在变，人心不变。            
(5星)	 争来斗去，身不由己；真情还在，千金足惜             
(NA)	 演技很好，从另一个角度也反映了我们的现实生活            
(5星)	 港剧里面比较经典的剧作            
(NA)	 话说怎么个个女的都喜欢孙白杨，我怎么看着他就这么讨厌。。            
(5星)	 后宫权术之经典            
(5星)	 女人们的华丽战争            
(5星)	 看了又看。最喜欢佘诗曼的尔淳，最无奈最可怜；还有这福贵人，深情元以言表。            
(NA)	 又一部舍片。。。            
(5星)	 命由我定，却身不由己。路虽难行，亦仍需前行。            
(5星)	 多看几遍更有意思……            
(5星)	 造孽呀。。。宫闱孽劫。。。            
(5星)	 總覺得其實爾淳才是最可憐之人，最後什麽都沒有，連她愛的人也不愛她。            
(4星)	 除了烂尾 和不喜欢佘某某 一切很好            
(4星)	 首先称赞的是英文译名，实在是恰到好处。其次，倒是觉得尽管漏洞百出，却也是勾勒了勾心斗角以及最后需要传递的信息——女人终究为了男人而活            
(5星)	 三个女人一台戏~一群女人一台好戏...            
(3星)	 以邓萃雯取胜。            
(4星)	 唯一一部没有结局的片子，据说要拍续集。最好不要了。这样挺好。            
(5星)	 tvb近年来的一部巅峰，怎么现在就这么不堪入目呢~~            
(NA)	 拍得有气势。。。            
(5星)	 编剧太厉害。            
(NA)	 清朝后宫之争            
(4星)	 神剧            
(3星)	 不觉得多好看，跟康熙雍正里的人斗么得比            
(4星)	 对于什么似乎都能看得通透的孙白扬,却负尽众人地迷恋那个浅薄的侯佳玉莹,只能叹一句:果然很多有头脑的男人都没眼光......            
(5星)	 不知道为什么看了就非常喜欢            
(4星)	 咏叹调很好听            
(5星)	 黎姿黎姿~~            
(4星)	  07/06哀家……            
(4星)	 TVB的经典            
(4星)	 女人            
(4星)	 这个纠葛..吸引人            
(4星)	 只得一声嗟叹~            
(5星)	  她们的路没有错，但却走的很辛苦。            
(5星)	 勾心斗角的启蒙            
(4星)	 女人的心机真是了不得！            
(5星)	 也是经典            
(NA)	 值得一看的女人之间的斗争            
(4星)	 我们一家3口一起看的又一部戏。。。囧            
(4星)	 经典            
(4星)	 制作较好的清宫戏~~罪孽的女人们..........            
(5星)	 終于終于看完勒,哎,所謂的勾心鬥角,爾虞我詐....每個人都有自己的命運,自己的無奈            
(4星)	 虎头蛇尾，但已属难得。            
(5星)	 如妃，安茜，福雅。            
(4星)	 风回路转的剧情,复杂的人物关系,可怜的爱情            
(5星)	 女人和女人的斗争，真精彩啊哈哈            
(5星)	 看了大于2遍...            
(5星)	 不爱宫墙柳，只被前缘误            
(5星)	 女人的世界．．            
(5星)	 从没有一部电视剧让我如此动容。每个女子都让人叹息，每首歌都听到落泪。            
(4星)	 尽管紫禁城充满了勾心斗角和尔虞我诈，我们还是想方设法接近走进它，我们有欲的本性。            
(5星)	 女人之间,为什么中国人就爱拍女人好斗的一面            
(4星)	 好友推荐片,剧情跌宕            
(NA)	 这不是战争~            
(4星)	 玉莹这个人物太复杂。            
(NA)	 TVB经典之一            
(4星)	 喜欢黎姿            
(4星)	 已经很少看香港的肥皂剧,不过这部确实比较精彩!            
(5星)	 紧凑的剧情，出色的演员，TVB好样啊！            
(5星)	 太棒了            
(NA)	 。            
(5星)	 不惜一切，却失去了一切...            
(4星)	 看得眼睛疼            
(4星)	 素心欲孽 惊心动魄            
(4星)	 喜欢邓萃雯            
(NA)	 不爱宫墙柳,只被前缘误.花开花落自有时,总赖东君主. 要走庆幸你心中有爱,要留只怪我心中仍然有恨. 所以,只有靠你完成我们海阔天空的心愿,珍重!            
(5星)	 这剧不看TVB的人都该看的            
(3星)	 衣服好看，还算有剧情，但不会看第二遍            
(NA)	 女人。。。            
(4星)	 邓翠雯~~~喜欢的艺人演了喜欢的角色~            
(NA)	 TVB宫廷戏演起来得心应手~            
(NA)	 香港最好的后宫剧            
(NA)	 除了喜欢，还能说什么呢。            
(3星)	 其实我很喜欢那个背景音乐。            
(5星)	 特别喜欢明争暗斗的后宫故事，但是实在不能理解为什么安茜非要做个什么贵人呢，按说她只要全力帮助玉营一样可以报仇的啊，某名奇妙的编剧。    这之后发现了一本书《后宫－珍缳传》类似的故事，巴错，巴错。            
(NA)	 没看完            
(5星)	 TVB的经典            
(4星)	 里面的女人我喜欢            
(5星)	 改变了我的思考性质的一部片子            
(3星)	 虽然不喜欢这种题材，但还是觉得粉不错的片子            
(5星)	 勾心斗角的女人戏。台词和配乐都很棒。            
(3星)	 都是美女啊，哈哈            
(5星)	 我喜欢尔淳！            
(5星)	 香港TVB            
(5星)	 妈妈说……不能再妈妈说了，小学时候我出卖过她一次了，已经。妈妈总是为我好的。            
(4星)	 人 在 江 湖   身不由己            
(4星)	 谁比谁聪明            
(3星)	 今日纵酒醒宿醉未散            
(NA)	 女人            
(5星)	 超级稀饭            
(5星)	 林保宜不错            
(3星)	 也是校电视台放过的~还好``            
(5星)	 上高3的时候在外面学画画时看的，看结局是我还哭了，因为我喜欢的一对死了，玉莹小主和他。            
(5星)	 很好看，不过承受不了那种压抑            
(4星)	 金枝欲孽            
(4星)	 拍的非常不错了            
(5星)	 绝了            
(4星)	 后宫女人的争斗，美女云集            
(3星)	 乱乱的，不是我喜欢的风格，寝室的同学看也就看了            
(NA)	 勾心斗角            
(5星)	 女人之间的斗争很可怕            
(5星)	 好            
(5星)	 我最喜欢的电视剧            
(5星)	 邓萃雯演技很好            
(NA)	 又名: War and Beauty导演: 戚其义主演: 邓萃雯 / 黎姿 / 张可颐官方网站: http://tvcity.tvb.com/drama/war_n_beauty/上映年度: 2004语言: 粤语 /　普通话imdb链接: tt0843199制片国家/地区: 香港 /　TVB            
(5星)	 赞……            
(3星)	 女人们的争斗啊            
(4星)	 也算是瞄过了            
(NA)	 　清嘉庆十五年，上承康、雍、干三代盛世丰绩，再加恶吏和珅已诛，朝野内外一片升平景象。然而，皇帝的后宫中，千百年来，仍是一片了无休止的争斗光景，比诸于政坛上男人们的角逐，更见动魄惊心，血肉模糊……            
(4星)	 剧本情节上有港剧常有的纰漏，但对白写得犀利精彩，人物造型也煞费苦心            
(NA)	 值得一看！！            
(4星)	 世间最难无所求            
(5星)	 神作啊，看了隔两年看一遍，和最近出的后宫剧一比它更高大了            
(NA)	 很好看哦            
(5星)	 曾经很喜欢            
(3星)	 070615~            
(5星)	 经典            
(5星)	 近年TVB公认既好剧啊！            
(3星)	 有些地方轉的太快太硬，欲速則不達。            
(NA)	 &#34;问苍天，有几多快活儿女&#34;            
(5星)	 想不到如妃还被写进了达明一派的歌词            
(NA)	 可能会想想！            
(5星)	 喜欢张可颐的开始            
(5星)	 港片中很出众的电视剧            
(NA)	 女人的勾心斗角 最终掌握她们命运的 还是男人啊             
(NA)	 張可頤丫~~~            
(NA)	 金枝欲孽            
