http://movie.douban.com/subject/1863947/	神雕侠侣
(5星)	 想必大家心里的小龙女只有李若彤 虽然陈玉莲也不错 可惜后来 很少看到李若彤的作品 真的是冰美人 至少小龙女的时候是 那时候古天乐还是小白脸 帅的很过分 现在是十多年后 所有人都变了 经典不变             
(3星)	 现在我也已经是姑姑了，就是一直没见到我家过儿……            
(5星)	 永远的经典~~不老的回忆 ~~~            
(5星)	 找李若彤时突然想起这儿时最最喜欢的金庸剧~            
(5星)	 小时候经常在电视上看的，那时候古天乐还是白皮肤类，真得挺帅的，有点像金城武，李若彤也超级美的，那气质呀～～            
(5星)	 姑姑。            
(5星)	 经典无语了            
(5星)	 小龙女。说话。不算数。            
(5星)	 不能超越的小龙女和杨过~！            
(5星)	 迷恋金庸从这里开始！            
(5星)	 a~~~~~~~~a ~a ~ a~            
(NA)	 白脸古天乐            
(5星)	 这部港剧成就了多少明星 又树立了多少个金庸笔下人物的光辉形象啊 李若彤饰演的小龙女 古天乐饰演的杨过 雪梨饰演的李莫愁 傅明宪饰演的郭芙 李绮红饰演的郭襄 张可颐饰演的程英 苏玉华饰演的公孙绿萼 张延饰演的何沅君 黎耀祥饰演的周伯通等等都成为经典             
(4星)	 经典            
(3星)	 所有金庸书里面最讨厌这部戏。            
(5星)	 tvb 武侠片的巅峰之作！！！！！没有之一！！！！！！！！！            
(4星)	 古仔版最经典            
(5星)	 不错            
(5星)	 经典！            
(5星)	 最帅的杨过，最美的小龙女            
(NA)	 迄今无人超越的小龙女            
(5星)	 小龙女~             
(5星)	 小龙女            
(5星)	 我心中永远的经典            
(5星)	 无与伦比            
(NA)	 今年正好是16年后。每个角色都很恰到好处啊。            
(5星)	 最爱的神雕            
(NA)	 小白脸的古天乐            
(5星)	 李若彤在我心中一直是神仙姐姐 = =那次是我真的决定离开 远离那些永不改变的悲哀            
(4星)	 李若彤的小龙女最经典了            
(5星)	 呜呜呜 我最爱这版！！！            
(5星)	 国庆得闲重温95神雕，发觉和小时候看的感觉已经完全不同了，小时候总想杨过武功天下第一，现在只想杨过和小龙女厮守一生。说是重温，却好似第一次看。以后或许还会重温数次，感觉会变，但是在我心中李若彤就是小龙女，古天乐就是杨过，这点永不变。            
(4星)	 经典啊            
(4星)	 这才是杨过！这才是小龙女！            
(5星)	 金大侠的剧最爱神雕~神雕最爱这部~            
(2星)	 金庸所有剧中 最讨厌这部 杨过小龙女经历各种磨难纯属活该            
(4星)	 不太喜欢女主角啊，觉得，太老啊            
(NA)	 古天乐演的杨过印象深刻            
(4星)	 大爱            
(4星)	 太经典了。。。小时候看的。            
(5星)	 那个时候的杨过真帅啊            
(5星)	 就是这版的小龙女最飘然出世            
(4星)	 李若彤是真實版的小龍女            
(5星)	 经典            
(4星)	 那时候的古天乐还是小白脸呢~            
(5星)	 当年的古天乐多么白皙动人呐            
(5星)	 经典            
(5星)	 这对银幕情侣真是美翻了            
(5星)	 从此爱上了杨过，爱上了古天乐，不归路啊~！            
(4星)	 这个时候古天乐明明还挺白啊……李若托天仙姐姐好美            
(4星)	 经典            
(4星)	None
(5星)	 经典不用说了。。。            
(3星)	 看的第一部神雕            
(5星)	 最美小龙女！！！            
(5星)	 古天乐啊古天乐。            
(5星)	 最经典的一版。有谁不爱小龙女么？            
(NA)	 小时候也HC过古版杨过的，小龙女JJ简直惊为天人啊~            
(4星)	 唯一的小龙女            
(5星)	 神雕侠侣我只承认这一版。。。不管是先入为主还是什么的。。。杨过和小龙女就应该这个样            
(5星)	 拍的太美了。世人只记得姑姑和过儿，有几个人记得那么多其他失意的姑娘？            
(5星)	 姑姑，16年了哦            
(4星)	 当古天乐还是白面小生            
(4星)	 95版神雕，在内地人气不是一般高~！            
(3星)	 最爱的一版，喜欢郭襄。            
(4星)	 开始喜欢古天乐            
(NA)	 故乡的原风景            
(5星)	 姑姑和过儿的完美形象就这么刻进了我的大脑            
(5星)	 不看此片非好汉            
(5星)	 完美            
(4星)	 经典~没看过老版的            
(5星)	 小龙女是我的梦中情人~            
(5星)	 李若彤最好看了。。            
(5星)	 最经典的版本 最合适的杨过小龙女啊~            
(4星)	 李莫愁挂了就没看了……            
(4星)	 好多喜欢的演员在里面啊，可惜后来好多人都不怎么看得到了，傅明宪和李绮虹，郭芙和郭襄真的演得很传神！            
(3星)	 很多人觉得这是最经典的一版，但是出于我对天龙八部里面王语嫣的深刻记忆，我把这票投给另一版...            
(5星)	 是我最喜欢的版本            
(5星)	 最爱的版本~~~~~            
(5星)	 白嫩的古仔和青春冷艳的李若彤。他们真的很般配。最喜欢这个版本了……            
(5星)	 索引号：【YSJZ-Ⅱ-㈥-002】            
(4星)	 最爱这个版本的小龙女            
(4星)	 最爱此版神雕            
(NA)	 再也没有更美的小龙女了            
(4星)	 最经典的一般神雕啦...            
(5星)	 这么经典的片子。怎么分这么低，他打四分谁敢打五分！！！            
(5星)	 那啥，史上经典吖～～～            
(5星)	 有李若彤不给五星天诛地灭啊            
(5星)	 喜欢            
(NA)	 真好看            
(5星)	 最喜欢的一版，李若彤版小龙女很美。            
(4星)	 小龙女 俺的童年偶像            
(5星)	 美若天仙            
(5星)	 至少这是我们这代人的经典！            
(5星)	 经典电视剧啊！过儿、姑姑！            
(3星)	 一直不爱看，但是老翻拍。            
(4星)	 世界上最大的误会就是小龙女对杨过的误会            
(5星)	 单为了当时的古仔，5颗星也不为过，尤其是对比黄教主那金毛狮王色迷迷的过儿。小学2年级的时候看的，那时候模糊知道小龙女被尹志平这个杀千刀的玷污了，在后来的剧情中，但凡尹志平出现，就特么的想进电视里踹他个几脚！！这情绪 直到现在还在！！！！            
(NA)	 经典无法超越，终南山下古墓里不食人间烟火的姑姑，仙姿非凡的出场，淡定的表情            
(5星)	 经典之作。            
(4星)	 这次重温，忽然发觉几个配角眼神无比传神的说：比如霍都、比如黄蓉。            
(5星)	 必须的            
(5星)	 第一次完结版。追忆 挚爱 ...            
(5星)	 那时候，古天乐还不黑。。。            
(4星)	 李若彤演的才是我心目中的神仙姐姐好嘛！！！            
(5星)	 帅锅啊~~~~~~            
(4星)	 虽然不是金老心目中最好的一版，剧情上与原著稍有出入，不过演员演的还是不错的。            
(4星)	 除了古天乐和仙仙的李若彤。还有念念不忘的陈启泰            
(5星)	 音乐太赞了。。。            
(NA)	 想当年，古帅是多么的白呀            
(4星)	 这部拍得最有气氛的说 那时的古天乐多白多帅啊            
(4星)	 李若彤最好看。            
(5星)	 古天乐版的杨过太帅了            
(NA)	 有的东西还是要mark一下的。。。            
(NA)	 当年的一大热啊            
(5星)	 真心喜欢~            
(4星)	 这个算经典了。。            
(5星)	 尼玛！好经典有木有！好缠绵有木有！我自从看完这版后基本就定型对于杨过和小龙女的形象了！            
(5星)	 最好看的小龍女            
(NA)	 炒冷饭            
(5星)	 小龙女好美！            
(5星)	 陪我日日夜夜循环播放，在高考岁月。看到它就想到高考。            
(5星)	None
(5星)	 尼玛神作！！            
(5星)	 问世间情为何物，直教人生死相许            
(5星)	 何为经典？姑姑，李若彤~~~            
(5星)	 唯一一部百看不厌的小說和电视剧……            
(5星)	 最爱的版本也是唯一看完了的版本。            
(4星)	 那时觉得李若彤演的小龙女简直犹如仙女下凡。。。。。。。            
(5星)	 看了你 还跑老远 去买海报            
(5星)	 又重看了一遍，好看，经典。            
(NA)	 珠联璧合，天生一对。            
(5星)	 那时候真他妈的喜欢 李若彤            
(5星)	 如今再读神雕，这一般的诸多角色形象已经先入为主了，儿时最好的回忆之一，如今是已经深刻的影响了我的爱情观了。            
(5星)	 这个不是经典什么才是经典？！！！！            
(5星)	 重温一遍            
(NA)	 我小时候是有多么不用功什么都看。。。好吧，现在也一样- -            
