http://movie.douban.com/subject/3328794/	欢乐合唱团 第一季 Glee
(4星)	 亲爱的卷头舒，你又勾起了我吃果果的男教师情结..            
(3星)	 歌很好...剧嘛...实在无力追下去了            
(5星)	 非常喜欢的剧            
(5星)	 欢乐            
(5星)	 Ms Sue 越来越发可爱了！！！            
(4星)	 对这种热闹的歌舞剧情有独钟，虽然剧情一如既往的狗血，但女主的唱功真不是盖的，一听她张口就全身过电            
(4星)	 其实剧情一般，但每集的歌曲都让我震撼感动到骨子里去啦~ Don&#39;t stop believing!!!            
(4星)	 一个歌舞青春般的故事干嘛要拖这么长。。。            
(NA)	 MV··            
(2星)	 好无聊 看不下去了 。。。            
(5星)	 很赞~~            
(4星)	 可能没有我特别中意的角色，但我喜欢这种青春朝气的感觉，很多时候我能从他们的歌声中听到梦想，听到奋斗，听到放手一搏的洒脱，很多时候我为他们的歌而揪心而感动。            
(5星)	 从第一季的sectional开始中毒······            
(5星)	 俗套，不过燃了。            
(4星)	 剧情是傻b。歌舞不错。            
(5星)	 还不错~就是感情这条线真是剪不断理还乱            
(5星)	 这货一出来就是超越垃圾迪斯尼的存在。            
(2星)	 其实应该是一般般吧，但是既然我没有follow下去了，至少不够吸引人。。。            
(4星)	 其实一开始不打算看的= = 但是后来莫名其妙看起来 虽然有的时候他们一开始合唱我就莫名的浑身起鸡皮疙瘩 但还是听欢乐的..            
(5星)	 音乐各种爱好吗!!!会一直追的!            
(4星)	 最后一集真赞TAT  ……虽说Quinn在两首歌的时间里就生下孩子那实在太不合逻辑= =；            
(4星)	 最后一集哭死了... 于是决定看第二季哈哈            
(4星)	 打发时间~听歌舞剧咯就当            
(3星)	 夠不夠了……            
(5星)	 很精彩。            
(5星)	 顺着这个听欧美可以入门了            
(NA)	 喜欢看音乐剧，喜欢看励志剧，两者齐全了。很欢快            
(4星)	 格外适合有童真人士            
(NA)	 我好讨厌rachel！！            
(4星)	 歌舞不错            
(5星)	 很轻松...蛮好看的。            
(5星)	 很多歌剧都是很经典的那种。            
(5星)	 只能用一个词语来形容：perfect！            
(NA)	 剧情就算俗套 听歌也足了 泡沫剧嘛 图个乐            
(5星)	 嘿嘿，我喜欢欧美音乐            
(3星)	 跟不下去了……            
(4星)	 话说我还是蛮稀饭歌舞片的,但是几集之后就未免觉得剧情老套了一点,好矛盾啊            
(5星)	 Kurt我就爱你！            
(NA)	 歌真心好听。剧情可以忽略。            
(4星)	 太有愛的電視劇了～看的我雞皮疙瘩一地了～Josh Groban在里面竟然也客串了一把，太顛覆他往日的紳士印象了～haha            
(5星)	 剧情有点弱，不过这种剧本来也不是看剧情的，看着欢乐就好…和&lt;High School Musical&gt;好像啊，有个不美不丑恼人的女主角，一个不帅不挫的男主角，漂亮的金发小美女，还有总决赛上的把之前重要的歌都串在一起…            
(4星)	 温习下英文。好看。继续追。            
(4星)	 唱唱歌跳跳舞談談情說說愛 看起來輕鬆自在沒煩惱 so easy!!!!            
(5星)	None
(4星)	 歌舞很棒很棒无可厚非，但是真心实在太不稀饭女猪了所以果断弃了，每次都忍啊忍但是，最后果断还是忍不下去了！！！！            
(4星)	 歌不错，就是挺俗的。。。。。。。            
(5星)	 Kurt is wonderful！            
(5星)	 那种真实的开心欢乐的气氛是国产电视剧怎么也学不来的            
(4星)	 又好看，又可以听音乐            
(5星)	 真正的励志！！！            
(5星)	 rachel真是个很可爱的姑娘，音色更是没话说。mercedes也超棒，她一开嗓我怎么就觉得有点像beyonce的，好像黑人的音域都挺宽厚的。很喜欢她在舞台上的爆发力。Kurt他的勇敢和品味都是无人能及的~~~            
(4星)	 剧情太一般，歌舞太出彩！            
(5星)	 第一季各种美好。第二季四星。第三季到现在只能给三星。            
(5星)	 第一集末尾，我确定一定以及肯定，自己是GLEEK了！            
(5星)	 第一季的纯真年代啊~            
(4星)	 High 翻了            
(2星)	 星星都给歌舞的编排~但是这个剧情实在追不下去OTL。下了两季怎么说也辛苦了电驴，可是还是在12集弃了。。。女主我真心喜欢不了你啊。。。OTL            
(3星)	 亮点：acafellas，run Joey run，over the rainbow            
(5星)	 歌唱编舞好到极致，每一集都有惊喜！但实在太无耻了，从美剧的角度看，打零分不为过，从歌舞的角度看，打五星也不为过！ 当然对于我这种对歌舞戏毫无抵抗力的人来说，已经足够了            
(5星)	 歌好听人难看            
(5星)	 Sue迷死人了&gt;&lt;            
(3星)	 脑子想空空的时候会翻这个出来            
(5星)	 看着看着就想唱歌了            
(5星)	 被小Finn同学的歪嘴小微笑迷的七荤八素            
(5星)	 满足我对音乐的passion和杀时间的乐趣。            
(4星)	 Sue是CM里面Reid的妈妈,Shue鼻子下面很像Barney,Barney只客串了那么一集啊,不过瘾不过瘾~~~            
(5星)	 第一集的音乐太好听了，女主嗓子很好，就是太丑            
(4星)	 音乐剧这个方向很对            
(5星)	 剧情的确生编硬套屎到不行 可是他们一开口唱歌我就喜欢到无法自拔了 欧美乐迷必看 听到了很多好歌            
(3星)	 追了几季弃掉了            
(3星)	 剧还行，歌很好听，三星半吧，三星都给歌曲呵呵            
(4星)	 剧情罗嗦。。。不过歌舞不错啊。            
(4星)	 舒老师太帅了！！！！！！！！！歌绝对是看点。。。            
(4星)	 rachel唧唧歪歪话好多TAT            
(4星)	 人人都爱桑塔纳（……这什么奇葩名字……）╮(￣▽￣&#34;)╭             
(3星)	 看来我中了重口味的毒            
(3星)	 个人比较喜欢Chriss Colfer 和他扮演的Kurt ，所以难免更喜欢第二季~            
(5星)	 爱桑姐啊 第一季就显露吐槽功力无敌啊            
(3星)	 剧情太无力了，弃            
(4星)	 最后一集的表演超级棒！！！要好好听听原声带，哈哈哈。不知道第二季还是不是原班人马呢。            
(4星)	 最爱的。始终是第一季。            
(5星)	 虽然人物性格时刻走形中，但还是有萌点，klaine这对太梦幻了            
(5星)	 非常爱教练……大长脸男主看起来无感……            
(5星)	 大爱！！！            
(3星)	 挺有意思 就是每集歌太多了            
(NA)	 为什么我这么喜欢这么狗血的剧？by the way，唱的太棒。            
(5星)	 Glee最大优点就是挑歌很无敌，完全结合情景，而且是我这个中国人都能有歌词就能整首唱下来的经典。至于人物关系嘛，就跟几乎所有美剧一样，乱七八糟的排列组合。。。            
(3星)	 美剧的欢乐气氛就是看不下去。            
(3星)	 原声很好听。。。冲着歌去的。。。剧情么。。无视了~            
(4星)	None
(3星)	 没有追的欲望，我实在受不了女主的长相。。。            
(1星)	 这剧真他爸的跳跃式和火星逻辑我真他爷爷的头痛了，只有c带爱了。            
(4星)	 剧情真的是一滩搅来搅去的滥交屎            
(3星)	 我最近已经无聊颓废到这种地步了···            
(3星)	 完全来听歌的            
(5星)	 ♪(´ε｀ )            
(4星)	 好吧，我是来听歌的。            
(5星)	 真正吸引我的是里面复杂而难以预测的人物关系，音乐什么的其实在其次比起完美的万人迷的主角，还是更喜欢每个角色都有性格缺陷的设定            
(5星)	 很棒~            
(5星)	 男老师实在太可爱了！还好现实没有这样的老师教我，要不都没认真学习的心情上课了             
(4星)	 最喜欢Finn            
(5星)	 glee glee glee。耶！            
(NA)	 又无感的看了几集。= =            
(3星)	 越往后看越无聊            
(4星)	 Jane Lynch   追            
(5星)	 在成为一名gleek的路上，我实在起步的太晚了，            
(5星)	 符合我的各种口味...力荐            
(NA)	 119barney            
(5星)	 歌什么的都精彩呀！！！不过剧情么。。。有点那啥了。。。            
(5星)	 爱死这种音乐剧了            
(5星)	 对SUE真是又爱又恨 里面的歌真是太棒了 所以就忽略剧情什么的！            
(4星)	 总算把第一季补完了~~~~            
(4星)	 剧情有点弱，歌是真好听，应该推荐给老鲜看            
(3星)	 看到后来，越来越排列组合……就放弃了……            
(4星)	 听听歌，崇拜崇拜苏姐，就够了            
(3星)	 第二部更出彩些，但是最爱演唱maby this time的一集，听到那首歌的演唱，兴奋的毛都竖起来了，那集客串的女演员大赞            
(4星)	 我不一个疑问：美国高中生真这样么？            
(NA)	 之前PPTV第一季还没看完，后来上面找不到了            
(4星)	 第一季还不错。尤其是为梦坚持的精神。我完整地看下来了。但第二季我就放弃了。            
(4星)	 听歌            
(3星)	 跟Noah在肯德基里一起看、然后一起排歌、练习清新的小和声。            
(3星)	 我是来听歌的~            
(2星)	 弃            
(5星)	 断断续续把第一季看完了 爱死kurt那小妖兽了            
(5星)	 超级好看。            
(4星)	 很欢乐~一定要看背景资料啊            
(4星)	 大爱苏！！每集探讨一个问题的模式屡见不鲜了么 和歌曲结合在一起的方式挺好的 舒斯特好像玩具总动员里面的那个牛仔 以后能不能让finn和瑞秋的SOLO少一点看多了好烦躁            
