http://movie.douban.com/subject/5401730/	千山暮雪
(3星)	 我一直看下去的原因就是等温峥嵘被泼硫酸 结果 人家没跟原著。。。。            
(5星)	 剧情非常nc,一sm yy 片            
(4星)	 在感冒加生理期的难过一周里，有这么部不用动脑又蛮多吐槽点的电视剧来转移注意力还是很不错的~            
(2星)	 好吧，小说其实已经很狗血，电视剧更甚之，结尾着实雷到我，是为了通过xx局的审查吗？至于女主角，的确不漂亮，不过感觉表演其实还算ok            
(4星)	 四星是给男主的，演技一级棒！            
(1星)	 不行 实在是看不下去 我从来没看过哪个片子里面的女的可以那么难看            
(3星)	 那腹黑到后面太不尽人意啦            
(4星)	 就是想看一看，小说拍出来能拍成啥样。比预想中的好，但又没有想像中的好。            
(3星)	 我解接居然追这个剧！！然后我捎带着看了结尾。女主真的是。。。。。。。。。。。。。。。。。。。。。            
(2星)	None
(NA)	 这部剧虽然制作略显粗糙，但是剧本是非常好的。并且刘恺威将莫绍谦这个角色诠释的很到位。            
(4星)	 初看很土%……其实不错            
(5星)	 纯粹是为了绍谦给的五星            
(NA)	 感觉还好            
(5星)	 千山暮雪，只影向谁去？            
(1星)	 太丑了 看不下去了             
(3星)	 小说就算是匪文里我比较不看好的了，因为不！够！虐！....另外爷们儿陪我看的时候一定异常痛苦吧其实我也就是为了看看刘恺威 - -...            
(4星)	 因为女主我决定少一个星            
(NA)	 这演员都是从菜市场找来的吧，女猪脚也忒村了            
(5星)	None
(4星)	 其实蛮喜欢童雪的baby face的 ，就是配音和造型实在2。快进穷看激情戏 哈哈...            
(4星)	 足够虐 赞男主！！            
(2星)	 刘恺威真不错            
(3星)	 最近好剧越来越多 这一部就被淹没了 男主很帅 女主看着也还行 更加喜欢慕咏飞的范 哎 偶像剧一样 非要整个一般的女主人人爱 完美的那个注定是得不到爱的女二            
(NA)	 刘恺威不错            
(4星)	 只看到第20集 因为周围有几个人说结局不给力 其实觉得感觉很服帖的一部剧 虽然很少看言情            
(NA)	 只因为你是李智楠 所以喜欢萧山 而不是一惯的表面坏坏其实很有爱的腹黑男 或许最美的梦就美在永远握不到 就像最好的你 永远握不到 不后悔 不追随 放你自由飞            
(4星)	 从一开始的极力鄙视，到后来看得津津有味。女人那，女人，还会颜控啊~            
(3星)	 复杂的人格总是可以剖析到某段人生经历或者某个成长环境。一星给温峥嵘。            
(NA)	 好喜欢。可是结局的确很坑爹            
(2星)	 剧情狗血，飘过~~~~            
(3星)	 我多么希望他俩会在一起……我家男主好苦逼啊嘤嘤嘤嘤(*/ω＼*)            
(NA)	 虐心虐肺啊啊啊啊啊            
(4星)	 要怎样评价这片……理智告诉我是个三流老套言情戏，但是……这戏的魂魄其实是从仇恨到放手的心路历程，可惜剧情的先天逻辑不足……            
(4星)	None
(5星)	 我这个星期着了什么魔，沉浸在这部电视剧中。虐心虐肺。以后不要再让我迷恋啊~~            
(NA)	 好吧~~我狗血的一星期~~~~            
(NA)	 昨晚喝完酒睡不着抽风把这个快进看完了。尼嘛这剧整个是三观不正。以及女主是有多丑多肥啊~            
(5星)	 禽兽演得真的不错啊            
(4星)	 喜欢莫绍谦这个男人，喜欢小说作者塑造的莫绍谦，喜欢刘恺威演绎的莫绍谦。最后一集我哭了，绍谦终于说了爱。我也一直等待童雪主动亲吻绍谦。最终能够，让我觉得不遗憾。他们彼此都爱。这样多好。很好。慕咏飞也爱他，也爱自己。我觉得慕咏飞更是小说作者内心的诉说，或者是让我想到了张爱玲偏执的爱。            
(4星)	 我以為這樣的劇我不會哭，我以為我只是看個表面而已，因為前面23集我都未曾感動，可是到了最後童雪翻看短訊，一句我愛你，讓我淚流滿面，虐心，這種畸形的愛情，就是悲劇            
(5星)	 大爱刘恺威！！！            
(4星)	 嗷~            
(4星)	 昨天看了第二遍，但是没有感觉了，不知道为什么            
(3星)	 男人不坏 女人不爱 是不是女孩儿都有受虐狂的倾向啊            
(4星)	 还是值得鼓励一下的！既然是言情剧，不现实点也没什么啦            
(2星)	 没见过哪个女猪脚这么肥的            
(3星)	 看之前也加入了吐槽大军。等真正看的时候觉得其实没那么差，女主肉了点，屏幕不要铺满5:4就好，也还是挺可爱的，女主演技弱了点那么让我们宽宽心。刘恺威演技爆棚，温峥嵘气场也很霸气。改编得比书好太多，情节紧凑，道具配角都可圈可点，主题曲也用了心有一首还是姚谦的词。好吧，我收回之前吐槽的话            
(2星)	 这胖丑娘们别出来祸害人间了            
(3星)	 一口气看完以防止总是揪心牵挂着剧情发展。“如果痴心不愿后悔/ 这是种幸福啊还是种宿罪”——《暮雪》            
(3星)	 该说的不说清、分明是活该            
(5星)	 恺威把莫绍谦这个角色演活了，或许，我是因为恺威而爱上了莫绍谦。            
(1星)	 我都不晓得我囊额把它看完的            
(2星)	 一星给刘恺威..一星给刘恺威的配音..其他的我表示非常无力...            
(5星)	 啊 我爱的莫 这个故事还是小说的时候 我就看了很多遍 电视剧 刘恺威演得很好             
(NA)	 最后手机里那几张照片看完太让人心疼了~刘恺威演的太好了            
(1星)	 我承认我没有完整的看完，因为我实在受不了这拖沓的剧情，丑陋的演员，不对嘴型的配音，做作的表演。女主角本身就肥，还打扮成保姆样，真心看不下去            
(1星)	 太坑爹的女猪了，从模样到演技到造型，都让人无法忍受，快进都无法忍受，真是浪费时间……            
(5星)	 一切都会因为有原著、编剧、导演、男一女一以及所有剧组成员的认真、努力和付出，让我感觉值得这些追剧的日日夜夜，沉浸在此剧营造的深沉浓郁的情感世界中～～～            
(2星)	 为了看点H，结果发现那么多集里最有感的地方是撩上桌子的那2秒钟。莫名其妙的一堆主角配角，匪我思存真是匪夷所思啊。            
(3星)	 对于女主，我表吐槽无力；大爱男主；ps：原著更虐            
(5星)	 里面三个男生都好好啊，都很喜欢，女主角虽然不是很美，但是演得真好，难得有这样的无公害角色，我不讨厌的            
(3星)	 原著好看点吧            
(3星)	 剧情我不想评价，看这部电视剧，纯粹是被刘恺威的演技吸引了。。。            
(3星)	 嗯，我想了想在标签上加了个刘恺威。因为能够坚持看完的原因真的是因为这个迷死人的禽兽。            
(4星)	 刘先生，演技很棒，颖儿，看久了还算舒服，就是剧情虐啊。            
(NA)	 国产时装剧拍成这样，已经很难得了            
(3星)	 虐爱——谦山慕雪            
(5星)	None
(3星)	 男主是终极梦想，可女主实在是```            
(4星)	 　　看到大结局时，忽然感觉肚子疼，心想这个关键时候怎么就肚子疼！本能的用手去捂痛处，手触碰到胸前，这哪是肚子啊，这明明就是我的心啊！原来是我的心在痛！　　整部电视剧看完一直都没有哭，直到第二天晚上听了刘恺威唱的完整版《千山》才忍不住揪心的疼痛痛哭出来。“如果来生相遇……”，忽            
(4星)	 三流小说排成二流电视剧，不错了，女主看时间长了也习惯了            
(3星)	 结局是个什么鬼啊            
(3星)	 2颗星给温峥嵘。绝对的女王气场！尼玛这个剧就在虐她吧！！禽兽你怎么能抛弃家里面这么一漂亮气场的女王跟那个没颜没演技的面瘫姑娘在一起呢！！！另外一颗星给男主和2位老戏骨…男主其实还可以，但老觉着哇演会更好。不过这女主，还是庆幸没有演。女主无力吐槽，不说了。但是小舅子怎么比姐夫还老啊！            
(4星)	 刘恺威的演技好啊~            
(4星)	 直接忽视女主和一切雷人东东，视线只为追随你一人，莫禽兽~~            
(3星)	 看过书，觉得还是书好看~~电视剧有点失望            
(4星)	 每个人都苦的要死要活，挺好看的，哈哈哈！只是这导演的品味：衣服、发型，实在虐人啊！我感觉电视剧比书要好点，至少剧情上完整一些合理一些，如果不是这造型的话应该是个不错的剧吧。            
(5星)	 导演靠谱，编剧靠谱，男一更靠谱。电视剧比原著好太多。刘恺威在这剧里太无敌了，赞一个！美中不足的是最后两集编剧用力过猛有点收不住，略微烂尾。顺便吐槽那个自始至终都在出戏的男二，太倒胃口了。            
(3星)	 这个女主角我实在有点看不下去。。还是忍到了结束，，却是这样子的结局。。实在失望            
(4星)	 我肿么就堕落了呢。一开始觉得是脑残剧打死都不看。有天无聊看了就欲罢不能。情节紧凑，合情合理，主角演的很投入，再加上虐恋重口味情节，我这老年人都看着激情澎湃了。            
(4星)	 就剧情而言，电视剧改编得很成功，人物均比原著小说饱满。就演员而言，刘恺威的莫禽兽不仅是禽兽，还是头萌兽。刘雪华的萌妈也是一萌点。其他该吐槽的，你们都吐了，不赘述。            
