http://movie.douban.com/subject/4046891/	刑警
(3星)	 虎头蛇尾……另外，确实是鸠摩智和乔峰抢老婆，根本没胜算吗……            
(4星)	 好看，剧情跌宕。            
(4星)	 很讲纪律、很讲原则。可惜最后的结局处理不够理想。            
(5星)	 三哥好型。黄日华老得快些。剧情方面还是有点小重口味的，总体很好，日进十集。            
(3星)	 TVB的警匪片永远是经典，苗侨伟越老越有味道啊            
(4星)	 很多人要是面临剧中黄日华的处境，可能都会选择他的做法。世界不是公平的，有些人作恶多端却可以逍遥法外。悲哀。。            
(5星)	 不过，苗侨伟演黑白两道都讨人喜欢。            
(4星)	 苗侨伟好帅气            
(4星)	 对破案剧死忠好么。。。            
(5星)	 就现在的tvb剧水平来说，这部还是很不错的。            
(4星)	 黄日华演的很棒            
(NA)	 香港警匪 我的最爱            
(4星)	 三哥还是那么帅噢            
(4星)	 最喜欢三哥和萱萱在一起的戏份，三哥的确亦正亦邪，颇有魅力。没有给五个星主要是黄日华不太适合演这类反派，总有点硬邦邦的感觉。不过整个剧也不失为一部佳剧。            
(NA)	 喜欢王浩信和胡定欣，可惜没能在一起~            
(4星)	 苗侨伟很灵呐            
(NA)	 Carson 死了。要相信法律。知人知面不知心，不要随便相信别人。            
(5星)	 花了几天时间就都看完了，mad sir真帅啊！！！太有腔调了！！！剧情也蛮不错的。胡定欣真心丑！瘦倒是蛮瘦的！carson死得太惨！另外，萱萱到后面要被炸死的那段，完全不同情她，弱智的女人，不相信自己男友，太活该了！            
(5星)	 比起黄大树，还是喜欢苗大叔多一些。~            
(4星)	 就是爱老男人，啧啧            
(5星)	 2010算很不错的戏!蛮值得一看            
(4星)	 不愧是戏骨级人物。演技。有木有。            
(4星)	 看过了，，很是不错的。。自己胆子比较小，，有那么几集还有看了有点恐怖的。。            
(4星)	 我男人喜欢..可我不喜欢腹黑的黄日华，好吓人，            
(3星)	 剧情稍显变态，但是过于简单，基本上几个镜头之内就把凶手摆上台了~            
(3星)	 我早就说嘛，十五年的冤狱不可能不造就心理变态的。            
(NA)	 我想翻墙啊！三哥你好有型啊啊啊！！！            
(5星)	 好喜欢Carons啊！可惜死了有的人心理变态了，还是法制好            
(5星)	 喜欢破案的。            
(NA)	 太有感拙啦~~。。            
(3星)	 重点放在人身上。不是放在案情上。。。嘥咗            
(3星)	 主角们实在太高龄，虽然感觉剧情应该不错，但坚持不住了。            
(2星)	 tvb这两年水平是怎么了？            
(5星)	 Mad sir 型到爆！！！            
(4星)	 話說這部片子中黃日華和三哥兩個老戲骨，真心不錯。。卡詩戀倒是沒想像中那麼感人。。carson還是不錯滴。。小欣也很贊喔。。            
(4星)	 为什么Carson为什么就这么死了，杯具啊!            
(4星)	 好看的            
(4星)	 找不回当年港台警匪片的感觉啦~            
(NA)	 很好看的电视剧啊，怎么分数这么低，有点难以理解            
(3星)	 苗侨伟演正派怎么都看不惯            
(3星)	 MAD &amp; STONE 疯狂的石头            
(5星)	 卡诗恋伤心shi我了  两大主演还是很有型            
(4星)	 黄日华果然还是很给力啊            
(3星)	 一般性             
(4星)	 在5  、6集时打算弃片，胡定欣是我坚持下去的理由            
(4星)	 三星半.            
(4星)	 苗侨伟帅到我想流泪，结尾处理的相当唯美....算得上近年来的佳作了！！            
(4星)	 冲着主演叔叔们这么拼命的跑来跑去谈情说爱，也要多给一颗星！            
(4星)	 冲着苗侨伟和黄日华去看的。。            
(4星)	 逻辑啊。。。。谈什么逻辑。。            
(4星)	 王浩信 我相信你一定会红的！            
(5星)	 爱上mad sir了。。            
(4星)	 苗侨伟叔叔不错。。            
(4星)	 苗侨伟帅的嘞~            
(4星)	 有几个模仿CM 啊            
(3星)	 苗侨伟还是那么有型。。。            
(3星)	 三哥老了，而且他分明更适合演坏人，这次我不喜欢萱萱的角色，看到后来都是为了看carson了，破案过程太弱            
(4星)	 很喜欢“杨康”~魔鬼之路也是可以由善意铺成的！            
(4星)	 编剧我画圈圈诅咒你！居然让carson挂掉，他好不容易才和阿诗走到一起的好哇！看到后面真的是泪崩了T T            
(4星)	 我们不是决裁者            
(5星)	 苗侨伟很帅~~蛮经典的推理剧！            
(3星)	 萱萱那张老残脸和胡定欣那张板子脸真特么让我烦。            
(3星)	 M sir和S sir 干脆乃们在一起吧 后半部分开始俗套            
(3星)	 岁月催人老！            
(4星)	 先叫一声三哥，再说一声这是我的小苗。            
(4星)	 魔鬼之路，可以是由善意铺成的。            
(5星)	 也很不错 爱死TVB了 T T            
(4星)	 依然有魅力的男人            
(4星)	 “我叫Mad sir，我是疯的~”            
(4星)	 灰色你定义不了            
(NA)	 今晚看完了，却发现没有令我吃惊的感觉，可能是因为人物性格注定剧情就要这么发展了吧2011-4-30            
(3星)	 虎头蛇尾得很紧要，尤其是结局那里，点解一定要用人死来刺激收视率呢？            
(4星)	 本人觉得这部电视剧值得一看，反应着一些社会问题。。。            
(NA)	 去年看得，黄日华演技好。            
(5星)	 大爱TVB            
(3星)	 消磨时间用的。断断续续半个月。好漫长啊。            
(4星)	 完全被Mad Sir击中萌点!!算是难得【有不喜欢的演员但是看得很起劲】的剧╮(╯▽╰)╭            
(3星)	 2位大哥级人物演的，本来不想看的，想看年轻点的，况且这位大哥想法极端了些，总体一般啦。            
(4星)	 Stone没有错            
(3星)	 伦家只想看查案嘛。这些7788的都不感兴趣啊            
(4星)	 喜欢片尾曲            
(5星)	 很不错 我很喜欢~！            
(3星)	 曾经 港剧在我心是排名第一的~            
(3星)	 比当年的刑侦片差远了。            
(4星)	 结局比较失望，硬把好人变成了恶魔，不健全的法律制度才是悲剧的推手。            
(3星)	 后面基本看不下去了。不是很喜欢            
(2星)	 大家都老了，看着黄日华演反派不是很适应，剧情太单一，一看就知道接下来发生的事，只有倒数几集不错。实在不如刑事侦缉档案好看。            
(4星)	 魔鬼之路，可以是由善意铺成的。            
(4星)	 在黄日华的衬托下，老苗真是帅的一塌糊涂...胡定欣也好靓~            
(2星)	 TVB实在是弱爆了！现在已经完全看不下去港剧了。看到第十集，弃。            
(5星)	 一开始挺好的，后来就有点扭曲了！不过人世间这些惨剧到底有没有公正去制裁他们呢……我们总说人在做天在看，可是那些做尽坏事的畜生不是依然逍遥法外..........            
(5星)	 两个人都没错，错的是社会。            
(2星)	 吐血地说，还给我浪费在看前17集的时间！！！            
(4星)	 剧情嘛也就so so，还是为了苗侨伟这个越老越帅滴男银~            
(4星)	 地下判官，这个很灰色的职位，有很多可怜但又实在不值得同情            
(4星)	 没有想象中可怕，最喜欢CARSON            
(2星)	 唉，感觉很差劲，剧情老套，为什么很多案子的犯罪者都是性格分裂患者呢            
(4星)	 很多犯案都是心理出了问题，人格分裂这种事情到底存不存在。。。            
(5星)	 拜托，让邪恶战胜正义一次吧！            
(4星)	 魔鬼之路，也可以是由善意铺成的。            
(NA)	 唉...            
(3星)	  老了。            
(5星)	 港剧的一个新高峰            
(3星)	 地下判官题材已经不出奇了，所以这条主线意思不大，而主角们的感情线也一般，想当年我小时候看港剧最在意的就是这个。比较吸引人的角色是carson和爱上kim之前的mad sir，前者阳光深情，后者就是魅力啦。经人提醒，这剧里没那些最近天天见的演员，还不错。其实看点在一干案件，但都是雷声大雨点小。            
(5星)	 苗侨伟怎么可以这么帅 老男人还这么有魅力 痴迷中。。。            
(NA)	 可怜的老人们啊，演的不错又卖力 但是爹不疼娘不爱的 这部片子不错的还有喜欢的宣萱 贪新忘旧我错了            
(3星)	 灰色地带  这种题材不好把握  编的有些牵强              
(4星)	 人生有多少个15年？多少人能坚守一个信念？又有多少人能在坚守下，在这条道路上，不走岔呢？            
(5星)	 三哥！            
(3星)	None
(4星)	 有点仿那个美国的片子，不过这个更加精彩            
(5星)	 精彩。            
(3星)	 剧情有冗长拖沓之嫌，宣萱的造型也衬不也她的优势，帅哥美女不够养眼啊。查案进程有几桩还行吧，悬念不够。            
(4星)	 多了一星打给 黄日华和苗侨伟 不愧为无线五虎 演技就是比年轻人给力多了~~~苗侨伟很有型！！！！剧情啥的都是浮云= =+            
(4星)	 前面还可以，后面stone发疯了以后就不怎么好看了            
(5星)	 carson你点解要死来？            
(4星)	 很不错的一部港剧,比想像中的精彩!            
(4星)	 靖哥哥老了哎~~            
(4星)	 苗侨伟、黄日华到底是老戏骨。。。。。案子也还不错，花了三天时间看完了，还算是部好剧            
(2星)	 其实黄日华黑化的线不错，苗侨伟总的来说也算有一定魅力，但是MAD哥这个角色实在太明显是抄刘青云的《神探》了，而高志伟神探是TM精神病人啊~你探案时分裂，不探案时候桃花旺到飞起~如果不是看过《神探》也许还可以接受，可惜那是我最喜欢的老杜电影之一……            
