http://movie.douban.com/subject/5908482/	49日 49일
(4星)	 前面泪奔无数次 结局坑爹了。            
(NA)	 谁还记得谁的谁            
(4星)	 韩江啊！！我果然不适合看悲剧            
(5星)	 我们是无法改变一切的，埋藏在内心深处的爱            
(4星)	 题材有些小突破 感情线也不是典型韩棍            
(5星)	 那里并不可怕~            
(4星)	 结局没想到啊~            
(5星)	 让人深思，发人深省，关于亲情，友情，爱情，多种体会。            
(3星)	 不怎样            
(NA)	 哈。和小胖子同期看的。两人总是讨论个没完。说是更喜欢颓废的宜景还是遭灵魂附体的宜景。剧情实在是很吸引人。打破了以往韩剧的传统狗血。当时为韩江这样的好男人疯狂。可是，结局真的是坑爹了。莫名其妙活过来最终还是莫名其妙地死了。那么这49日是什么？意义何在呢？悲痛。。。            
(NA)	 郑日宇.搞笑一家人那个骑摩托车的.淘男            
(4星)	 工作一年以来第一次觉得演员是谁不是很重要的戏剧情很不错连追了三天晚上到凌晨3点揪着不放的心情 看完却是多么的失落如果智贤没有离开这个世界就好了实在很喜欢这样的孩子            
(5星)	 很感人，宋宜景恍惚的过黑白颠倒的生活，没有朋友没有亲人几乎与外界没有什么联系，究竟是经历了多少事情才变成这样呢，五年如一日想想都很可怕，看这个的时候想想自己怎么有点厌世了，突然有想结束自己的想法，这部剧的魔力太大了，但是还是想好奇的看完，心情极度抑郁完结需要治愈。。。            
(4星)	 开始看的还是蛮压抑的 但是很感人            
(5星)	 哦也~也非常好看，超级喜欢郑日宇            
(5星)	 很喜欢            
(5星)	 真的很喜欢很喜欢这部剧 应该可以说到现在为止我看过最好看的韩剧            
(5星)	 结尾不好，编剧秀逗了            
(4星)	 除了死了的那个女猪脚整的太假之外～其他还好～            
(4星)	 呃，这算什么类型片？            
(5星)	 惊艳了一把            
(5星)	 亲情友情爱情，谁能真的明白其中的真真假假，珍惜每一天，把每一天都当成最后的49天，珍惜身边的人            
(5星)	 这本韩剧是我今年看完的一本韩剧。里面含有爱情，韩江的痴情和真心真的很让人感动，但是这本剧更多的是一种思考吧，对人生，对亲情，对友情等等。真的是挺不错的一本片子。郑日宇在其中表现挺不错的，很赞！            
(4星)	 是个悲剧，不好不好…~            
(4星)	 后面几集还是好看，不过中间真的感觉很拖拉，还有中间对人性的描写还是很幼稚，情节也很假很扯！韩剧还是只适合拍浪漫的爱情故事。            
(4星)	 结局太悲了            
(3星)	 一个女主死三遍的故事（包括中间一次就差临门一脚都准备坐电梯走的时候），女主的死是噱头啊，当你以为她肯定不会再死的时候，总能有办法再死给你看，杯具的是最后还是死了            
(5星)	 第一次这种有点灵异的片子，感觉不错。            
(5星)	 不知为何，很感动宋伊景和宋伊秀的爱情            
(4星)	 在韩剧里还算令人喜欢的一部            
(5星)	 题材蛮新颖的，如果剩下49天，谁会流下100%真心的眼泪呢？            
(5星)	 因为你的49日，让我把生活的每一天都当成49日来活着，把每一天都当成生命的最后一天，珍惜活着的每一天。            
(NA)	 请真心为我流下一滴泪。。。            
(3星)	 有点反转的剧情            
(NA)	 结局太坑爹！！！             
(3星)	None
(3星)	 还好吧，是在等新妓生传更新的时候看的，喜欢李瑶媛和郑日宇哦            
(NA)	 给人更多的是感受 思考             
(5星)	 极少数，我没有因为一个帅哥而看的一部韩剧，我是被这个题材和故事情节吸引，看的过程又被亲情感动，很喜欢，很温暖            
(NA)	 跟一般的肥皂剧不一样            
(5星)	 大结局看得我眼泪水堂堂滴，太催泪了            
(4星)	 无意识去看了，虽然早知道这部剧的，里面有些好感人，有时动不动想哭            
(5星)	 很有深度的韩剧，每一集追完都有关于生命的思考和感动，韩剧的套路永远架在那了，能变得只能是支撑故事的背景了            
(4星)	 PC剧现在挺给力的(-┏)            
(5星)	 发人深省            
(5星)	 看哭哒            
(5星)	 關于3滴眼淚的這個話題。就連觸踫都不敢。            
(5星)	 赞啊  悲情~            
(3星)	 朋友推荐的，个人觉得一般，可能不喜欢男女主角吧。            
(4星)	None
(5星)	 残忍又美好得结局            
(4星)	 虽然有很多漏洞，还是觉得好看啊。            
(5星)	 很久没有完整的看完一部韩剧了。。。这部很喜欢，看完之后感动与思考。无论心中有着怎样的伤痛，都应该积极的面对生活！            
(4星)	 本来想给5星的，但是结局太狗血太狗血，好好的一部电视剧被毁了。            
(5星)	 不入俗套的韩剧，感人至深，又轻松有趣            
(NA)	 算特别吧，结尾编剧太随便太粗糙了            
(4星)	 还不错            
(4星)	 郑日宇真是越来越丑了~            
(5星)	 到现在是今年最满意的韩剧，稍微有点重回经典韩剧套路的意思            
(3星)	 日宇同学......还是喜欢他出现在high kick            
(NA)	 这个 那个  迟到的爱情。            
(4星)	 结局这个烂！浪费了一部好剧            
(4星)	 还不错~~~~女主眼神很有杀伤力啊 - -            
(4星)	 剧情不错            
(4星)	 不太喜欢结局。。。            
(5星)	 和老妈又消灭了一部剧。其实蛮催泪的...不过叫我遇上这种事，我可没信心找到3滴泪...唉.....            
(4星)	 剧情有所突破 悲剧结尾 不错            
(5星)	 女主一开始觉得不咋地，后来真的觉得演得太好了。反二越看越难看了啊。剧情很引人入胜的            
(5星)	 到底怎样的人生才是有意义            
(5星)	 2011第二            
(5星)	 李瑶媛完全是实力派。我以为结局是happy ending，却没想到编剧竟然让女主死去，一部完全令人感动想追着看到尾的剧。            
(NA)	 你所不知道的事            
(3星)	 再早的后悔也是晚的。最后一集的泪点很高            
(4星)	 后面很感人 ~~            
(4星)	 郑日宇一颗星，男主女主各一颗星，再加上剧情的半颗星，应该是三颗半才对，可惜没这一项，那就再送自己半颗星吧~因为终于有一部韩剧能让我不打瞌睡，从头到尾的看完鸟~给自己鼓掌~撒花~            
(4星)	 总体还是不错的，就是结局太烂            
(4星)	 韩剧中难得的深刻好剧，就是结局打了我一巴掌。。            
(4星)	 完全冲李瑶媛的演技！            
(5星)	 活着很好 爱周围的每一个人            
(3星)	 赵显宰太帅！！！！！！！！            
(5星)	 觉得真的很不错 韩剧的一大突破            
(3星)	 快进着看完了..最后一集还挺感动的 主角的演技嘛,一般般....喜欢那个调度员~            
(4星)	 新概念型韩剧，主角们都很给力！挺好看的，毕竟能让我坚持看完的韩剧不多，这个算其中之一~            
(5星)	 真实，大爱结局            
(5星)	 你妹呀要哭死了....我们的调度员嘞.好可怜思密达..            
(NA)	 以49引出了真挚感人的爱情、友情、亲情故事，同时也让人思考感情的问题。。。觉得别人的真心是活在世上有意义的标准之一吧。。            
(4星)	 哎呦喂，和妈妈一起看韩剧。结局好凄惨。那个谁裴秀斌长得好像刘翔。。。            
(5星)	 喜欢            
(5星)	 被爱，是一辈子最美好的事。            
(4星)	 害人之心不可有，防人之心不可無喔            
(4星)	 两段感情就这样被串在了一起，和以往韩剧的套路不同，虽然最终的结局并不完满，但是意义却积极而不失现实，很有意义。            
(4星)	 最后两集成功地耗费了我两包纸巾！不过真不是赚取眼泪的廉价故事，难得的好剧，值得推荐！            
(3星)	 《49天》题材不错，李瑶媛和赵显宰演的不错。但是我错了，为了疗解《最佳爱情》的毒去看了《市政厅》，为了疗解《市政厅》的毒重看了《On Air》，为了疗解《On Air》的毒又去看了《儿子》，为了疗解《儿子》的毒又去看了《49天》，结果精神变的更加孱弱纠结了 …            
(NA)	 幸福的女主角智贤在结婚前一星期不幸遭遇车祸，而由此发生的梦幻爱情故事。为了挽救智贤的生命，必须在49天内找到为她真心流泪的三个人，而且这三个人必须不是亲属。            
(NA)	 科幻的不像真的，让我没法子进入剧情，但是女主角（年轻的）好可爱....            
(3星)	 有些台词有点意思，有些情节有点可取。但总体而言，情节设置过于牵强，爱凭空而来，韩江太神奇了，其他等等。            
