http://movie.douban.com/subject/3861997/	绝代商骄
(4星)	 无论怎么玩，都要在游戏规则下玩。当一个集团遇到狙击手时，让人想起了说谎者扑克牌里的重要的一句话：买者当心！当你以为这不是一个圈套的时候，你永远不知道骗你的那个人用了多久的时间布局还好故事的结局还是好人有好报，坏人遭报应            
(4星)	 没有家族纷争，没有勾心斗角，没有冗长的情意绵绵            
(4星)	 感情戏蛮精彩，有的案例很不实际。但总的来看很不错            
(5星)	 好纯的港片，，原来佘诗曼这么可爱            
(5星)	 子华哥很给力。            
(4星)	 很好笑。。。有一些小道理也是应该知道的            
(4星)	 有黄同学的片子都不差呀。。。            
(4星)	 三水妹的造型都很不错啊，角色也讨喜，看过这剧之后对佘诗曼增加不少好感。黄子华演技确实很不错。            
(4星)	 黄子华真不错~            
(5星)	 挺好看的，佘诗曼演的，很港剧呵呵            
(3星)	 三水妹~~~啊哈哈哈            
(4星)	 黄子华不错            
(3星)	 黄子华个人魅力撑起整部剧，比起栋笃神探，当然差了少许，不过商战也挺精彩了。            
(4星)	 主要就是为了看黄子华。。            
(5星)	 黄子华太帅了 当时跟么没有注意到laughing哥！            
(4星)	 总觉得黄子华演什么都是本色出演，演技不算好但胜在我喜欢            
(5星)	 太好笑            
(4星)	 题材蛮新颖的~阿佘在里面的造型蛮灵额~            
(5星)	 超级喜欢黄子华！！！！！！            
(5星)	 佘诗曼在里面的造型超美~！            
(NA)	 SS很靓啊            
(4星)	 现在港片于我都是白话教科书的作用，但有子华的戏必定能学到更多点啦            
(5星)	 要不是因为佘诗曼，这部剧早就收入囊中。幸亏dayo的出现让我没有错过这部精彩的剧集。            
(5星)	 为了黄子华而看            
(3星)	 我全场系度睇子华而已~~~            
(4星)	 前半部讽刺，后半部疲软            
(5星)	 姜姜在看，有空我也要看&gt;.&lt;哈哈，先给个五星再说~            
(NA)	 呵呵，那家伙太搞笑了            
(5星)	 好中意麦提爽这款男人啊~~！！！            
(5星)	 好多商業知識都以淺顯易懂的方法講出來,最重要系子華的演繹方式更加容易讓人接受,呢部片不斷有驚喜.子華總系扮出一副很流氓的樣子,但是他的話都要好好回味才能得知真諦.            
(4星)	 TVB这种20集左右的生活小品剧经常有佳作            
(5星)	 黄子华是天才            
(4星)	 中间有段乏善可陈，不过黄子华的确演技独到            
(NA)	 我觉得我近来的表情越来越像麦提爽了，真系败啊            
(5星)	 黄子华是奇葩。            
(4星)	 我还是觉得黄子华好帅噢            
(4星)	 就看第一集已经笑的不行 比起黄子华单纯的栋笃笑 因为有了其他角色有了场景 更易借势 更好笑；佘诗曼声音尖吵~；后半部没那么好看了 有点夸张            
(4星)	 商业点子充满智谋、搞笑味十足、男女主对手戏精彩、但最后结局两人充满爱意奔向厕所，实在狗血……            
(5星)	 看完了没的看了。。好钟意麦提爽！            
(NA)	 演员演得很真实，每个人都很投入，黄子华很有个人魅力!            
(4星)	 请不要轻易觉得港剧脑残，因为它总能在不经意的细节处重重地戳中你的point，这其实叫做童话效应            
(NA)	 那个男的~~~~~~~~~~~~~好纠结            
(NA)	 搞笑            
(5星)	 麦提爽这个主角演的还算不错，商业金融类的名词和诠释比较给力，淼淼这个小丫头是个不错的妞，聪明，痴情，执着，但是很多地方让我感觉有些抵触，也许是自己的判断和心态上的问题吧。            
(4星)	 垃圾袋~哈哈哈            
(4星)	 学到挺多东西的！            
(4星)	 这部戏让我喜欢上了黄子华。            
(4星)	 无原则四星            
(5星)	 感觉前面还可以,可是后面少了点感觉            
(5星)	 原来叫黄子华啊，不像在演戏，很真实滴就是 剧情有点散乱            
(5星)	 好好笑，引起我对商业管理的极大兴趣！            
(NA)	 还是喜欢看这些搞笑片。            
(5星)	 不用嗦啦～大家都懂的嘛～            
(5星)	 好喜欢黄子华在里面演的麦提爽这个角色，痞里痞气又真材实料            
(5星)	 除了结局～            
(4星)	 能正经能严肃能搞笑能耍宝的黄子华啊。谢天华演演偶像派装装嫩很不错！            
(5星)	 黄子华太有才了，喜欢啊            
(5星)	 三水妹和四个叉的故事，大爱            
(4星)	 完全是为黄子华加一个星            
(4星)	 最搞笑就是那个胶袋外衣了            
(3星)	 怎么看都没意思啊，逼自己看完的。            
(4星)	 1.你作为一个朋友，真是千古难求；作为一条水鱼，亦是举世无双。2.合理化烟幕3.鲶鱼效应            
(4星)	 黄子华啊！！！            
(5星)	 挂科边缘都看啊罪恶，不过帮我熬到3点都不知道肿么说了= =。黄子华让我有学广东话的冲动。一路笑到尾~结局好搞            
(5星)	 三水妹很有爱啊，其实主要是黄子华有魅力啊！            
(4星)	 黄子华一如既往的优质，佘诗曼也表现不错，小妮子还是挺会演戏的。整体框架构思不错，对白也保持TVB的诙谐幽默。可惜情节太多漏洞，加上虎头蛇尾的草率收场，四颗星绰绰有余了。            
(5星)	 我最爱的电视剧！            
(5星)	 啊啊啊啊啊啊啊好冧好冧冧死啦！！！！！三水妹是我最中意阿佘的角色了。这一对完全是最佳情侣！！！！            
(3星)	 2010.12.27—2011.01.16            
(5星)	 这个好看啊 三水妹....... 哈哈            
(4星)	 黄子华还是好傻。            
(3星)	 开头很精彩；中间很无奈；结尾很恶俗            
(5星)	 当年等啊等啊盼啊盼啊盼的看~喜欢            
(4星)	 黄子华还是蛮搞笑的            
(4星)	 当年看过，觉得不错            
(5星)	 树洞。            
(5星)	 好看 值得            
(5星)	 看完了，好不舍得！T T            
(5星)	 这部真滴好看啊~~佘诗曼滴衣服那叫一个靓啊~~~            
(4星)	 二八定律、捆綁銷售、沈沒成本、葡萄藤行銷法、黑武士與白武士、鯰魚效應、合理化煙幕、等價交換以及“黑天鹅”效应。剧情可以忽略，但是真的能学到点东西。不错。            
(NA)	 仰仗这部剧，我的粤语水平各种精进…            
(3星)	 蛮不错            
(4星)	 佘诗曼不装逼还是不那么讨厌的嘛。。。            
(5星)	 最后还是逃不了港剧的一个通病，感情戏太多充时间。黄子华还是油菜花滴            
(4星)	 还是蛮精彩的，商业理论            
(5星)	 黄子华~~~~~~~~~            
(3星)	 因为男亲女爱去看的。结果，黄子华依然那个调调，但是这个戏不咋地。            
(4星)	 好笑            
(3星)	 无聊看看。。            
(4星)	 支持子华！            
(4星)	 对我专业还有那么点mini帮助`哈哈`            
(5星)	 看的黄子华的第一部剧，喜剧我最喜欢了            
(1星)	 看不下去。。。            
(4星)	 搞笑            
(5星)	 黄子华黄子华黄子华。。            
(3星)	 本来有四颗星的，但是因为佘诗曼，只给三颗。            
(4星)	 余诗曼越来越漂亮了，好像不怎么看香港的时尚剧，百度收到了这部片子（N多人推荐），一看不可收拾，看的大笑不止，像打了鸡血一样。自己都不知道错过了多少好看的电视剧，看来有时间的话，除了电影之外，还有电视剧可以消化了，剧情很白痴，但是很真实，拍的就像家庭戏剧一样，很对胃口的一盘菜            
(3星)	 算是这几年值得一看的港剧了            
(2星)	 很多人都说很喜欢这部剧，我也慕名看了，这还好吧，阿佘表演还算不错，可是剧情还是很弱吧，哪有那么好看，最后那点是不是有点太多余？？by the way，里面的那首英文歌很好听。            
(5星)	 奔子华去的            
(5星)	 我喜欢黄子华啊啊啊！所以我不是颜控            
(2星)	 那个叫黄子华的人，真难看。            
(5星)	 结局吐血            
(3星)	 烂尾……            
(4星)	 那个幼儿园女老师真不错！            
(4星)	 business才是想要的，不过相比小时候看的商业题材多了很多感情的刻画，伏笔埋的很好，完全没有美剧的拖沓，不过不喜欢港剧的人可能还是会觉得无聊吧。。。            
(4星)	 看过男亲女爱后看的这，感觉还是有点差距的            
(4星)	 我爱黄子华            
(4星)	 很好看，黄子华的片基本都很不错，白武士vs港女 PS 贾晓晨 美女来额            
(4星)	 蛮轻松的片子，喜欢黄子华，喜欢三水妹            
(5星)	 子华和阿佘的搭配原来是那么好,阿佘将那种泼辣表现得完美无瑕            
(3星)	 黄子华            
(NA)	 黄子华好好笑哦            
(4星)	 愛上子華啦~\(≧▽≦)/~            
(NA)	 大爱黄子华，要是再年轻点就更完美了，唉            
(5星)	 四叉。。。            
(5星)	 good。            
(4星)	 完美结局版的好牵强。。。黄子华前面好欠扁              
(4星)	 子华果然不负众望            
(5星)	 相信黄子华的佘诗曼出品。。。。超级棒            
(5星)	 给5星…黄子华~~            
(4星)	 这个喜欢！黄子华是收视保证！            
(4星)	 好耐無追三色台劇集，三水妹含笑表情殺死人了            
(5星)	 极品            
(4星)	 李绮红也开始演妇女了，唉～～            
(4星)	 算了还是四星，你烂尾了            
(5星)	 黄子华我好钟意你～            
(5星)	 最好看的阿佘的电视剧~~            
(4星)	 就是看过这部片子才知道什么叫蓝海，也开始关注金融，很不错的片子。            
(4星)	 阿佘最适合这样的角色            
(4星)	 18集之后就挺没劲的了            
(4星)	 化石男！还是有很多笑点，算是不错吧！            
(4星)	 黄子华哈嘲= =            
(4星)	 纯粹是因为黄子华才看。            
(5星)	 第一次看黄子华的片子，挺不错的            
(3星)	 虎头蛇尾。            
(5星)	 大推，经典。            
