http://movie.douban.com/subject/3330144/	巾帼枭雄 巾幗梟雄
(5星)	 演技真赞！            
(4星)	 哎哟虽然我也觉得我一个人居然在默默地看港剧这件事情很神奇但是这个真的很好看！！！！！！！！！！！            
(5星)	 超级喜欢！！！            
(5星)	 非常好。雯女也皱纹。每道都是历练，每道都感觉是故事。可见，不是每个长皱纹的人都不能看的。这就是魅力啊。有她在，不好的故事都变精彩。更何况，本来就是个很棒的故事。            
(5星)	 醒哥~            
(3星)	 胡定欣出场好俏，大家都变了有木有！张华标总会用戏中人物写信、日记之类的旁白来展开叙述，蜻蜓点水代过事情发展。            
(5星)	 很正气            
(3星)	 戏骨的表演看得真舒服。            
(5星)	 热血澎湃近年来的超好剧！            
(4星)	 【义字当头，大爱无声】近几年少有的把前面倒追回来看的片子！            
(4星)	 陪我妈看完的，我自己定不会看这类剧，吐槽反反复复的设计陷害，不过这种家族争斗剧显然是家庭妇女们的心头爱啊，明明看得牙痒痒还是要继续看。其实戏骨们都演得很好，可是对于这类型剧我实在不知道该说点什么……吴卓羲演还挺让我意外的，当红小生演得一个正直善良的二少爷很讨喜。            
(5星)	 能让我一秒都舍不得快进的就是好剧。赞。            
(NA)	 世间得一知己足矣，每次看都有不同层次的感动。等巾帼3.            
(5星)	 人生有几个十年~真是听到耳朵起茧~            
(NA)	 人生有多少个十年，最紧要是痛快！            
(4星)	 真特麼的受刺激 比第二部還瘧心            
(5星)	 四奶奶威武            
(4星)	 TVB的电视剧还不错。。。            
(5星)	 其实一开始冲着雯女去的 最后感觉是不错            
(3星)	 09年的收视冠军，现在看来真的不过如此，就是几个演员选得还不错，但是港剧的布景等方面就是小家子气            
(5星)	 满分推荐！            
(4星)	 这几天早上赖床的好伴侣啊~            
(NA)	 这片子每个情节都多少能预料到，不过虽不出乎意料，但贵在合理，每个人物的行为都不违背逻辑，我以往对国内电视剧侮辱观众智商的印象都没有了（广义国内，tvb也算），也可能是我看得少吧。宣扬的价值观也很得我心，“人生有多少个十年，最要紧是活得痛快”            
(5星)	 很好看- -。。不过如果是我，~~估计早就切了那个蒋必文的手足了，只说留他狗命嘛，又没说不能断其手足，切其JJ……另~俺下半辈子啥也不做了，就要告你这句话好耳熟~            
(4星)	 两个人之间明明是有JQ……            
(5星)	 热血沸腾! 其实最好的结果就是情感之间有互动            
(3星)	 我没觉得多好看啊。搞不明好看从何而来？！            
(3星)	None
(4星)	 没有第二部好看。。。四奶奶还是不够御姐的说。。。            
(5星)	 穿越了？布sir，你们穿越了？            
(5星)	 那个什么大奶奶，大少爷之云，恨的姐牙痒。。演员实力都很不错~            
(3星)	 三星半，没有义海大气，四奶奶的形象不及九姑娘丰满，但是柴九我喜欢，黎耀祥很适合这一类的角色，人生有多少个十年，最要紧的是痛快！            
(5星)	 实际值4星，但多给一星予黎耀祥，贺他从此吐气扬眉，同时鼓励TVB编剧继续认真工作，不要把观众当白痴。            
(5星)	 每次都为四奶奶捏一把汗，但是每次的化险为夷都让我很开心，由衷的喜悦。。但是坏人到最后一刻都没有悔改之意。。让人失望啊。。            
(4星)	 坏人总有理由替自己推脱，康宝琦怎么跟个圣母一样            
(4星)	 人生有几个十年，最紧要活得痛快！柴九的一生真是死而无憾，好痛快！一个巾帼，一个枭雄，人生得一知己而无憾。            
(4星)	 柴九            
(5星)	 经典中的经典，但始终觉得大少奶奶的结局不应是遁入空门，思子成颠抑或自杀都更符合其角色形象吧            
(5星)	 把巾帼枭雄两部都补完了，因为私心给了五星，话说这两部感情戏都很失望，做你妹的知己啊，我看了25集还不就想看柴九四奶奶你们在一起o(￣ヘ￣o＃) 乃们这么含蓄我真的很桌急啊........吴卓羲太帅了，太帅了，太帅了            
(5星)	 现在越来越喜欢带有商战意味的电视剧了，人生有多少个十年，嘿嘿            
(5星)	 牛掰！            
(5星)	 最爱的一部TVB            
(4星)	 佩服啊……            
(5星)	 惠红英演这个角色没有任何气场啊魂蛋！！！我是红英姐的脑残粉好吗！！！！            
(5星)	 看得很激动的！            
(3星)	 三星半，冇听讲的咁好咯。            
(5星)	 榜样的力量是伟大的 这就是永恒之女性，引导人类上升。。。            
(3星)	 追到第11集，看不下去了            
(5星)	 好看就一个字！            
(4星)	 没有义海豪情精彩，结局祥叔还是死了唉            
(5星)	 人生有多少个十年，不如痛快一场。            
(5星)	 第一部男女主角不是情侣关系，惺惺相惜的知己却更胜似举案齐眉。柴九精神一直激励着我！            
(3星)	 哭了。            
(5星)	 “人生有多少個十年。”            
(5星)	 只有电视看的时候....            
(4星)	 每几集就有一个小高潮····难得的佳作。            
(5星)	 实在没办法不给十分..虽然2还是比1好得多..            
(4星)	 黎耀祥演的太好了！人生有几多个十年！            
(5星)	 看到第十八集简直气得要吐血啊！！！！！            
(4星)	 果然，JQ就是从这里开始的。            
(5星)	 柴九心中的大夫人位置其实是一直留给四奶奶的…            
(4星)	 世间什么爱最纯洁，你甘愿化振翅红蝴蝶            
(5星)	 人生能有多少个十年啊            
(3星)	 我是在看了2之后看1的，感觉没有2影响深刻            
(4星)	 还不错！和第二部整体思路类似            
(4星)	 奸角太傻逼，主角太饱满，说来说去还是编剧不给力。            
(NA)	 喜欢宝琦的正气            
(5星)	 近年来最爱的一部啊！香港09年台庆上最大赢家 。各地上映都收视很好。续集也特赞。不得不佩服李添胜对古装剧的掌控力。很遗憾的是。巾帼2播完后。金牌编剧 张华标离开了。            
(5星)	 人生有多少个十年，最重要是活得痛快~            
(5星)	 这才是真正的港剧，有水平            
(5星)	 看完义海豪情才看这部的，这似乎是前传，九姑娘和醒上辈子发生的事，上辈子他们是知己没在一起，最后他们终于在一起了，人生有多少个十年，最重要的就是痛快的活着~！            
(4星)	 “人生有多少个十年，最要紧是活得痛快。”            
(5星)	 人生有多少个十年？！            
(5星)	 经典之作 无与伦比            
(5星)	None
(5星)	 黎耀祥终于熬出头了！小慧曾说过，大陆演员比香港的漂亮多了，看看港剧里面的演员，很多都好丑……这么说其实真的非常不公平，大陆人是香港人的多少倍？简直就是天文数字嘛……而且长相是爹娘给的，即使长得不帅不美，人家一样兢兢业业做好本分，不争不抢，这样的人不是更值得尊重吗？永远支持香港影剧            
(5星)	 赞            
(NA)	 人生有幾多個十年!!!! 最重要是開心噻!!!!            
(4星)	 柴九比康宝琦立体            
(3星)	 清朝哪有这么好。。。。            
(4星)	 视帝视后必须的。            
(5星)	 每人个都是奥斯卡...            
(5星)	 不得不说这是一部佳作，基本上我是一口气看完。特别值得一提的是黎耀祥的表演，的确是视帝级的，他把柴九的喜怒哀乐演绎得非常到位。#观影录#            
(4星)	 喜欢第二部更多些            
(4星)	 柴九和四奶奶 红蜻蜓很好听            
(4星)	 一起斗傻逼~            
(NA)	 看着那个无锡城，感觉怪怪的            
(4星)	 在电视上看的，蛮好看的，挺喜欢看邓萃雯和黎耀祥两人闹别扭的。            
(5星)	 最后两集好煽情，柴九点解要死啊？            
(5星)	 难得看到这么经典的剧目了，ＴＶＢ力作了            
(4星)	 四奶奶~            
(4星)	 上个寒假跟着美子看的，，还不错。。            
(4星)	 人生有几多个十年？柴九哥的名言！最重要是痛快。            
(5星)	 比义海豪情好看！让人学习！            
(4星)	 黎耀祥成功告诉我们配角也可以成为牛逼的影帝。PS：邓萃雯一向牛逼，不解释。            
(4星)	 因为先看了义海豪情，后看的这个。所以相比之下就觉得不如第二部了。            
(4星)	 开头有点小狗血，后面剧情渐入佳境，但终归不能避免港剧的俗套。            
(5星)	 神马都很好..就是不知道一开始邓萃雯的刘海唱的是哪出            
(5星)	 雯女的气场啊~            
(5星)	 偶然在翡翠看见直播最后两集 看的我兴奋的立马回来追 好看 只是伤感和悲催的剧情太难过了 我就是不喜欢有人死的片子 电影和剧集同            
(3星)	 圣母剧而已 有那么好看吗            
(5星)	 很好看的TVB剧！ 不能错过！            
(NA)	 祥哥 ！！            
(4星)	 虽然是无尽的主角光环但是很好看丫            
(4星)	 老姜比较辣            
