http://movie.douban.com/subject/1863923/	鹿鼎记
(5星)	 还是喜欢陈小春版的            
(4星)	 我最喜欢看的电视剧之一            
(4星)	 看的粤语版的 好好台 好喜欢陈小春 搞笑的不行行            
(3星)	 挺好笑的，就是马浚伟演皇帝给我感觉不对味。            
(5星)	 绝版，无法超越！            
(5星)	 挚爱这个版本~            
(5星)	 你爷爷的，这么正点            
(5星)	 喜欢这一版            
(5星)	 这部也是太经典了，连我妈都说，演韦小宝非陈小春莫属，仅此一部，就让大家记住了他            
(5星)	 他就是韦小宝            
(5星)	 百看不厌            
(5星)	 是有多爱陈小春，还有帅锅皇帝哇            
(5星)	 中秋节在家，忍不住又翻出来看~            
(5星)	 马浚伟好帅啊            
(4星)	 小贵子。            
(5星)	 个人认为最好的一个版本，没有之一            
(5星)	 太经典了            
(5星)	 看100次笑100次            
(4星)	 當年若問我像成為金庸小說裡的哪個男主角、我會毫不猶疑的選擇韋小寶            
(5星)	 陈小春版的最为经典            
(4星)	 小时候边写作业边看的哈 看过好多遍呢 经典了            
(NA)	 私人觉得，这部就好。            
(NA)	 童年记忆啊。            
(5星)	 虽说陈小春同志一点都不蟀。。            
(5星)	 经典好么！            
(5星)	 哎呦，多经典的鹿鼎记。前无古人后无来者啊！！            
(NA)	 我爱 韦小宝            
(5星)	 我的最爱            
(4星)	 喜欢这部剧的鬼马            
(5星)	 神雕侠侣鹿鼎记天龙八部笑傲江湖。小时候的四大TVB经典武侠剧。            
(4星)	 小时候看得太欢乐了～            
(5星)	 这部无人能超越            
(4星)	 最喜欢这个双儿            
(NA)	 有的东西还是要mark一下的。。。            
(NA)	 只爱陈小春版            
(5星)	 鹿鼎记最好的版本 百看不厌啊             
(5星)	 最喜欢的版本啊            
(5星)	 哈哈            
(5星)	 好朋友最终还是分道扬镳啦。。。            
(5星)	 哈哈哈，开心至上。            
(4星)	 除了化妆，一切很好            
(5星)	 这个最经典！            
(5星)	 最好的版本 贱贱的 我喜欢            
(5星)	 当时太喜欢了~            
(5星)	 重温鹿鼎记，小春真是我一贯挚爱啊，为了纪念这部13年之久的经典之作我决定自学 叱咤红人 缅怀一下            
(4星)	 每天早上安徽台放的= =这版本蛮好看的= =徐濠萦啊哎。            
(4星)	 陈小春的这个版本最经典啊            
(5星)	 每次看都好开心~            
(5星)	 我居然在时隔十几年之后才看这么经典的片子 真不知道小时候干吗去了……             
(5星)	 那时候的如此热爱            
(NA)	 陈小春，你的脸很喜剧的。            
(5星)	 经典啊~~~            
(5星)	 精彩绝伦            
(5星)	 bravo            
(NA)	 韦小宝是史上最幸运的人！！！！！            
(4星)	 这才是经典啦            
(5星)	 每年放假必看的经典！！！百看不厌啊！！！            
(5星)	 儿时的经典，现在又翻出来看，还是一样的风味十足。            
(NA)	 我记得我姐可喜欢了            
(5星)	 永远的经典            
(5星)	 顶呱呱的好看啊！            
(5星)	 全家一起守电视机的剧集好吧~            
(5星)	 看了一遍又一遍            
(5星)	 超爱这个版本，怎么看都不腻            
(5星)	 最爱这版 虽然剧情与原著比。。。但大爱陈小春  其他演员可能不是最美型 但演得不错            
(5星)	 经典中的经典！记忆中的记忆啊！！！！            
(5星)	 安徽卫视。这个是经典，没法超越了。陈小春就是韦小宝~            
(4星)	 金大侠的封笔之作，看过几个版本还是这个版本感觉最给力，所谓的小宝哲学在当今社会恐怕也是横行遍野的吧。            
(4星)	 心中唯一的韦小宝            
(4星)	 也算是经典的...            
(5星)	 亲爱的安徽电视台要怎么才能表达我对你的爱？就是你在将近10年的时间里不管不顾地一遍遍播放，我才能把所有剧情融会贯通。。。            
(4星)	 虽然我还是更爱张卫健那版            
(5星)	 虽然每次看都是断断续续的，但是真心爱陈小春版的鹿鼎记，喜欢里面的各种幻想镜头            
(4星)	 由于几个老婆只有梁小冰能看所以打四分。            
(5星)	 一直觉得这部是鹿鼎记的经典            
(5星)	 很经典的片子。尽管制作质量不是特别精良（穿帮镜头很多），但是无论剧情还是演员，都特别吸引人，让人看了欲罢不能！            
(3星)	 终于看完了            
(5星)	 经典啊经典，从这里开始喜欢陈小春            
(5星)	 最喜欢陈小春版的鹿鼎记了，经典之作，百看不厌。。。并且那个时候觉得阿珂真的好美。。。            
(NA)	 好搞笑。。。            
(4星)	 因为严重重播导致的疲劳依然经典，马浚伟那时候好嫩~            
(4星)	 喜欢这部一些            
(4星)	 我妈妈说只有小春演的小宝才像小宝，其他都不像，包括我心爱的星爷和伟仔，这是我妈妈说的话            
(5星)	 翻出来再重新看，那也是经典@@！            
(5星)	 小桂子，你爷爷的，我欠你一篇评论！            
(4星)	 女的真的都不好看            
(2星)	 讨厌韦小宝            
(4星)	 個人覺得這個版本最好看            
(4星)	 小春版的韦小宝虽然有点老，但还是很经典的            
(5星)	 最好看的版本！            
(5星)	 陈小春版的鹿鼎记是绝对的经典            
(5星)	 超爱这部            
(5星)	 经典！            
(4星)	 这个版本唯一的缺陷是小宝的老婆难看了点。。唯一好看的是双儿有木有！沐剑屏也很可爱            
(5星)	 看了n遍，我觉得韦小宝真的只有陈小春演才对劲            
(NA)	 陈小春还挺满足我对韦小宝的塑造的            
(5星)	 经典            
(3星)	 凉风有幸，秋月无边，亏我思娇的情绪好比度日如年。。。。。。。            
(5星)	 回忆，经典。            
(NA)	 阿珂好漂亮            
(5星)	 最喜欢的一个版本            
(NA)	 喜欢韦小宝的重情仗义            
(4星)	 陈小春真是把韦小宝演活了。            
(NA)	 怀念。            
(4星)	 这一版韦小宝是最印象深的。那几年的假期反复播啊。能回忆起好多段剧情。能记得住好多其中的人物和演员。            
(5星)	 出神入化            
(4星)	None
(5星)	 这么经典的东东            
(5星)	 经典            
(5星)	 可是一集没拉下地看完滴~~            
(5星)	 大爱            
(5星)	 最爱的电视剧            
(4星)	 在通吃岛都等了很多年了，结果回到中原虎头他们都还在襁褓里~            
(5星)	 经典，重温一遍依然叹为观止，说香港是文化沙漠的都是傻逼            
(4星)	 最爱版            
(5星)	 十星也不过分            
(5星)	 大爱！！！！            
(5星)	 梁朝伟我瞄过半集，黄晓明的我半集都没看过，但是陈小春版的我看了一遍又一遍，从小看到大哎 哈哈。。。。最近又重温了一遍，还刻录了一份收藏着。。。。可能是小春本色出演，觉得把小宝演绎得不能再小宝了！  还发现很多笑点跟星爷的很像哎~~~哈哈哈            
(5星)	 看过好几遍。韦小宝大爱。            
(4星)	 嗨搞野            
(5星)	 陈小春的表演真实惟妙惟肖。我承认比起梁朝伟的版本，我更喜欢这一部。            
(4星)	 陈小春在这部戏里面就没有演。            
(5星)	 哎。。。还是陈小春版最好了。。。。哈哈哈哈            
(5星)	 最好玩的小宝。最帅的康熙。必须顶啊            
(5星)	 个人认为陈小春版本的最经典            
(5星)	 小时候在电视上看过一点，现在发现真的还蛮好看的~很经典...只是马浚伟演小玄子这个角色不呢么出彩·小宝原来那么厉害那么走运....7个老婆里双儿最有爱了！p.s.曾柔出场的那段背景音乐在95神雕里也出现过，很好听。。 潘宁当时的声音还是很甜的，和小小一样~~            
(4星)	 痞痞的陈小春却一点不让人烦~拿捏得很好            
(5星)	 陈小春就是韦小宝            
(NA)	 我就在想，都这么经典了，其他不怎么样的就别不自量力的翻拍了吧...            
(5星)	None
(4星)	 我比较爱张卫健那版=0=            
(5星)	 这就是我心中的小宝            
(5星)	 5颗星。陈小春这个韦小宝太有灵气了，很经典很好笑。            
(4星)	 完美塑造的人物，陈小春演的太近乎完美了！            
(4星)	 这种东西都是经典啊，虽然我不是很喜欢韦小宝，不过陈小春实在是演的很好            
(5星)	 唯一一部超越了原著的金庸剧。            
(NA)	 超好看            
(5星)	 最近重看《鹿鼎记》和《红楼梦》 余今只叹其中机变奥秘无穷。。。            
(5星)	 当年就当搞笑剧看的，就记得化骨绵掌和化石散...还有韦小宝的七个老婆            
