http://movie.douban.com/subject/4861422/	怪侠一枝梅
(4星)	 故事改编得很好，难得一见的高水准            
(3星)	 主角配角无一例外把zhuangbility发挥到绝境，还是有点儿意思的。            
(5星)	 大陆的古装总算在&lt;美人心计&gt;后开创里程碑了~~            
(5星)	 人物没的说 太带劲了            
(4星)	 其实还蛮好看的，亮点很多，编剧卖腐，看完之后看演员表，发现梅梅居然是那个唱着“你这该死的温柔”的男森。。。美型的包来硬居然是一直记不住长相的萧正楠~ 总而言之~还是不错看的~            
(3星)	 我能说我是我是为了看那飞鱼装才忍着看剧的吗？            
(3星)	 贺小梅这个人设戳萌点啊。            
(5星)	 剧情干净利落，不拖泥带水            
(4星)	 剧情蛮不错，节奏也挺快，关键是霍建华好帅啊~~~但看到后面不合理的雷人的桥段也很多，人类已经阻止不了基情了么            
(5星)	 第一集就被吸引了好么！！！因为公子喜欢，啊嘎嘎！            
(3星)	 也就是冲着霍建华才看的            
(4星)	 我怎么觉得马天宇萌点十足。            
(4星)	 妹妹 哥哥的。。。。            
(4星)	 难得看电视剧            
(5星)	 大侠们一出场，锦衣卫轮流上场被杀。无辜的配角上场，万剑齐发。            
(4星)	 三娘的头饰好好看哦            
(NA)	 我稀饭霍建华的眼睫毛            
(NA)	 记得里面的那个严世蕃颜好正啊~~~            
(5星)	 大爱诗诗！            
(4星)	 古装版的《天龙特工队》，但比起《新还珠格格》好多了            
(3星)	 演技不太那个  演员我怪喜欢的  就等着看 燕三娘和 离歌笑好啊  有木有  诗诗啊 诗诗            
(4星)	 喜欢里面的角色。。            
(4星)	 新武侠。            
(5星)	 劫杀场那一大段真是很感动的、好吗。特别是老夫子。            
(4星)	 大爱霍建华啊            
(4星)	 其实这个片子我还是很爱好的 有些搞笑 有些轻松 耐人寻味 里面人物的塑造也比较准确             
(4星)	 霍建华，太瘦啦            
(5星)	 无聊随便看看            
(3星)	 冲着诗诗和霍霍去的。不是讲爱情的剧，剧情可能有点无聊。            
(4星)	 这个四人组挺棒            
(3星)	 看帅哥呗~  漫画式的插播我喜欢！            
(3星)	 有的地方有一点点冗长            
(5星)	 也不知道为什么就看了呢~            
(3星)	 不怎么的            
(4星)	 华哥很帅~公子喜欢~            
(5星)	 画面什么的都不错~就是推理的案子弱了点~诗诗！！！霍建华！！！            
(5星)	 为什么给五星？同楼下下，因为公子喜欢~~~~            
(4星)	 新武侠。            
(4星)	 算是近期制作比较精良的了            
(5星)	 白豆腐的演技一如既往稳定，马天宇让人眼前一亮，刘诗诗虽然不如刘亦菲贵气但是非常灵动。整个故事跟韩版完全不同，每个人物都个性鲜明，超出预期。            
(5星)	 是国产电视剧啊，很好看啊，真的很好看啊。            
(5星)	 才这么点人评价啊。。。虽然还是有硬伤的，但是算是很优秀的剧集了。而且还有霍霍~~~            
(4星)	 我震惊了！马天宇！            
(1星)	 只看过定妆照             
(4星)	 前10集的故事相当了不起，后面略有起伏，分别有变成动作片恐怖片，幸好最后的故事编剧清醒了又回到了古装情节剧上。总体上，依然是一部佳作            
(4星)	 虽然有些地方感觉有逻辑上的问题，部分情节也有点煽情过头，但是还是蛮喜欢的，几位主角选的很好，每位都演的不错，很多桥段还是蛮逗的            
(5星)	 喜欢这部剧的风格，每个人都有着自己背后的故事~四怪侠最高~            
(4星)	 一开始，觉得这部戏还是有很多新意的，表现在拍摄的角度，漫画的表现手法等等，可是，看到中间的时候，就觉得它还是有种落入了传统武侠剧的囹圄。不过总体看起来还是可以的，在烂片横行的年代它还是值得一看的。            
(5星)	 很喜欢刘诗诗在里面的扮相哦！很好看的说！而且偶尔出现的卡通图也是很吸引眼球的！！            
(5星)	 力荐！霍霍的演技一流的！            
(5星)	 一句歌哥弄晕了我            
(4星)	 冲着霍建华看的，就当调剂生活~~~感谢他陪我度过了在上海每晚悲催的加班生活... ...囧            
(5星)	 霍建华！霍建华！霍建华！！            
(NA)	 因为喜欢《一枝梅》好奇，看的这个，一般!            
(4星)	 看帅哥的...            
(4星)	 唐人你妹，多拍点这种片子不好吗？非得跟游戏过不去！            
(5星)	 公子喜欢            
(3星)	 噗 记忆最深的就是应也无求了吧~~            
(4星)	 好好看！！！            
(5星)	 喜欢喜欢~~            
(4星)	 贺家那段儿着实惊恐            
(5星)	 节奏很快，不拖沓            
(4星)	 还不错啦，比较符合我的胃口。。。            
(5星)	 这个我力荐！！！喜欢三娘啊！！！喜欢离锅！！！            
(3星)	 跟着室友看的 哈哈            
(4星)	 挺喜欢霍建华的            
(5星)	 帅！！！！！            
(4星)	 结尾狗血了= =            
(3星)	 挺不错的 还挺好看的            
(5星)	 很好玩很颠覆很腐的新概念国产剧吧~·            
(5星)	 第一次看到电视剧把剧情和漫画结合的那么美~有前途            
(5星)	 武侠啊~我的大爱啊~为毛现在武侠剧越来越少了！            
(5星)	 花痴一把。            
(4星)	 梅梅真的很不错！            
(4星)	 有点模仿 仙剑 的感觉啊            
(5星)	 拍的还不错~            
(3星)	 怎么看 怎么觉得 比起韩版的 差远了 剧情差            
(4星)	 拍摄手法挺美式的，80后导演果然有两下子。            
(5星)	 励志。            
(4星)	 唐人出品，品质保证…            
(3星)	 霍建华的还真不赖、            
(3星)	 女的，不行。应无求很正啊~~            
(5星)	 唐人出品，必属佳品            
(4星)	 其实吧还不错！            
(4星)	 还可以，蛮搞笑~！            
(4星)	 一边画片一边看的片子，霍建华演什么都很有感觉~这部是我最喜欢刘诗诗饰演角色的电视剧，嘿嘿，马天宇表现也灰常好。好久没耐心看过古装片了。            
(5星)	 就现在而言相当不错了。。            
(5星)	 霍建华很帅，刘诗诗很美，马天宇很可爱，萧正楠很可悲。。            
(NA)	 霍建华呀霍建华            
(NA)	 就是喜欢看到诗诗            
(5星)	 帅            
(3星)	 故事俗了点，特技烂了点，场景服装单调了点。。不过台词还行，人物特点也很有性格，特别是女生演的很好。。要是故事不是这么烂俗，某些无关紧要的情节多删点就好了。。            
(5星)	 太喜欢霍建华了~~            
(5星)	 歌哥的睫毛各种长啊 ~            
(4星)	 还是中国的一枝梅给力啊╮(╯▽╰)╭            
(4星)	 这是要拍续集么....            
(3星)	 前三集四星            
(3星)	 漫画配的比较给力。如果离歌笑没有答应他老婆不杀应无求的话 那是不是 这部片子就演不下去了。。            
(4星)	 還行吧。畢竟有喜歡的明星~~可以繼續拍下去            
(5星)	 剧集的结尾是我看过的众多国产剧中最高潮迭起的一部.            
(4星)	 哎呦喂             
(3星)	 挺新颖的            
(4星)	 马天宇惊艳惊艳了me~~            
(4星)	 给四星，还有进步的空间，哈哈！            
(5星)	 硬哥一生各种悲催，执念死不一定是输。而我以为，他终究还是没有赢。他原本打算去到南方想要放下，对如忆的爱是会无疾而终的，又或许无法忘怀惦念终生。此后的种种，因了再三的挽留和自身的偏执。            
(4星)	 还是很好看滴。第8集最high，离歌笑和萧本各种情商大比拼。            
(5星)	 内地少有的不错的电视剧。很多出人意料的地方。            
(NA)	None
(5星)	 腐点少了啊！难道是因为我没看完？            
(5星)	 马天宇很萌！            
(4星)	 我喜欢邪魅好身材的反派男，虽然有时候惩恶扬善只是劳动人民的美好向往。。。            
(4星)	 华哥演技真的不错            
(3星)	 梅梅，本少爷            
(4星)	 近年来难得还能看看的片子啊~~励志革命片~~~~~~~~~~~            
(2星)	 各种差强人意            
(4星)	 一改形象啊            
(4星)	 恩，还是很好看的。。。            
(5星)	 TAT不解释            
(4星)	 里面的都还是喜欢 剧情也好看 感觉太少了 意犹未尽            
(NA)	 霍建华惊艳！萧反派很出彩！其他人中规中矩！小梅其实可以更好的。。            
(4星)	 比仙三好看多了！~~~            
(2星)	 真不咋地...            
(5星)	 喜欢霍建华。。            
(3星)	 到底抄了多少？            
(5星)	 霍霍的小长睫毛，还有那小眼神，销魂啊~~~~~            
(5星)	 在大陆的电视剧里少有的画面和剧情，选角的不错的三佳产品            
(4星)	 好久没看到不错的武侠剧了~~~            
(NA)	 这抄袭也太你妈逼的明显了吧            
(5星)	 离歌笑光是名字就秒杀了            
(4星)	 霍建华在这里好像还挺丑 娘娘腔的小马哥还蛮惹人喜欢            
(3星)	 要不是刘诗诗，估计我看不完的。。。后面实在是太无趣了            
(3星)	 现在的电视总是喜欢用一个个故事串联，知道却还是甘心去看            
(4星)	 喜欢里面的漫画还有霍叔XD！            
(5星)	 诗诗菇凉，我咋这么稀饭你啊            
(5星)	 这个可以值五星！！！！！！            
(3星)	 除了剧情和某些演员的演技，当个休闲娱乐还行吧。            
(4星)	 哈哈，这个标签给力啊。。。确实腐啊~~~~            
(4星)	 哦，帅大叔~            
(5星)	 耍帅是没有逻辑可言的，认真你就输了            
(4星)	 跟着剧情过了几天“醉生梦死”。。。            
(5星)	 漫画插图是内地电视剧挺大的创新。而且故事结构也比较紧凑，是我喜欢的风格。越来越喜欢唐人了。            
