http://movie.douban.com/subject/3314870/	潜伏
(5星)	 到后面有点戏剧化了，不真实            
(4星)	 很好看            
(5星)	 不想看结局了            
(NA)	 都说挺好看的。我也看看。            
(5星)	 太好看了            
(5星)	 某国安高层告诉我说，这部片子很纪实            
(5星)	 一个主题（如何为信仰而生）、两条主线（主人公明为军统实为共产党）、三个女人（左蓝、翠平、晚秋）、四大对手（吴敬中、李涯、陆桥山、马奎）、五大胜因(本人信仰、伴侣相助、党的支持、敌方矛盾、战局形势)以及六大亮点(谍战喜剧化、台词幽默化、人物真实化以及智斗、爱情、信仰）            
(5星)	 眼泪水哗啦哗啦            
(5星)	 难得有我追看的电视剧,一定要记一笔            
(5星)	 太精采啦！超级推荐！以前认为孙红雷顶好是演那些黑社会的硬汉、打手，没想到余则成这样文气的角色他也得心应手；姚晨不仅可以在喜剧里插科打诨，演没文化脾气大的女游击队长也入木三分。结局太让人难以接受了，但又是那么的真实……            
(4星)	 总是从剧情中联想到现实中的种种，尤其是人与人之间的关系，看来，丑陋的东西一直都在我们的生活中“潜伏”着呢。            
(5星)	 实在受不了电视每天两集的折磨，熬了通宵看完了，感动的稀里哗啦。孙红雷太有魅力了！！            
(5星)	 劳燕分飞。            
(3星)	 结局看得我大喘气，原来版本有两个            
(5星)	 IKEA午饭topic，囧囧有神的配合。。。sigh            
(5星)	 这电视剧有点电影的味道了。。。。            
(5星)	 很不错的谍战戏            
(5星)	 能不能生个嘴小点的女儿？            
(4星)	 假期熬夜看            
(5星)	 如今谍战片如同前几年的清宫戏一样泛滥。而这部《潜伏》真的值得一看。孙红雷主演，也是我喜欢这部剧的原因之一。            
(5星)	 你的代号是蟹！螃蟹的蟹            
(5星)	 让悲伤尽情的来吧 但要尽快过去            
(5星)	 倍儿好            
(NA)	 孙红雷很快乐            
(4星)	 火车上，各执一剧，津津有味            
(4星)	 没想到还挺好看的，不像某些弱智的谍战片．．．一个成功的间谍,我觉得其实还是看运气啦....总结下来,这个工作很不人性化,嗯.            
(5星)	 中国的悬疑片也很不错            
(5星)	 爱情也敌不过战争，俺可怜的翠平啊            
(5星)	 大只推荐            
(5星)	 感觉是近几年最好的中国电视剧            
(5星)	 组织太狠了……            
(4星)	 深海~峨眉峰            
(5星)	 如果余则平碰到Lightman博士(Lie to me)，会发生什么事？            
(NA)	 士兵之后，最爱的国产电视剧。            
(5星)	 近几年看过的最喜欢的电视剧            
(5星)	 原来妈妈曾经的职业也是如此惊心动魄            
(NA)	 怎么总感觉红雷同志没有睡醒呢            
(4星)	 非常不错，不过这电视剧我是听完的。            
(4星)	 奋战两天看完的            
(3星)	 都说编剧好，其实只是对话写得好。要从“影视编剧”的角度较真说，技巧很生硬，细节BUG不管它，从形式上全是对话，遇到人物动机和心理状态交待不足、不清楚的，就用画外音强行解释（余则成加入我党的那段就是明证），整个剧本时不时就出现“强买强卖”的性质。本子还是文字式的东西，一点影像感都没有            
(4星)	 在国产剧中算好的。我有2套            
(5星)	 不看最后一集 受不住那种伤感            
(5星)	 余则成，大鸡蛋，我煮你。   看完以后，躲在被窝里，大哭一场。            
(5星)	 很难得全局几乎没有大的纰漏，情节跌宕起伏，曲折有趣            
(3星)	 办公室剧透！我受不了啦！！搞得看到最后一毫感觉都木得，老娘有些许抓狂~太爱红雷演这种闷骚男鸟~            
(5星)	 地下工作者付出的代价难以想象。            
(5星)	 诡异的眯眯眼加上可爱的大嘴            
(4星)	 这部剧让我明白了信念是什么玩意儿.            
(4星)	 今晚就能看上了，冲它片尾的“神圣的战争”            
(5星)	 两天追完一部电视剧的感觉真好。。。结尾不喜欢            
(NA)	 最后结果我不喜欢            
(5星)	 全家人都喜欢的电视剧            
(5星)	 还不错，算是可以看下去的谍战戏。孙的形象有改观，但是结局太纠结。            
(5星)	 近年来少有的精彩的连续剧里面每个演员表现都非常精彩            
(NA)	 强力推荐            
(5星)	 太好看了。酸。1984            
(5星)	 我不喜欢结局。但是不这样的结尾似乎又太完美。            
(5星)	 终于上道的 国产谍报片。 拍的真好。            
(5星)	 拌猪吃老虎的高手            
(5星)	 好感人的电视剧            
(5星)	 何为信仰 何为理想 如果国共两党位置颠倒过来 你还想入党吗            
(5星)	 看到半夜三点不睡觉             
(5星)	 一点儿也不罗嗦的谍战片。30多集，集集紧凑，搞笑的地方偶笑得嘿嘿嘿，难过的地方那种揪心哟。新中国成立了，有多少这些做潜伏的人的功劳啊，他们有智慧有胆谋，有为新中国牺牲的勇气~~一开始我们还觉得孙红雷在里面演得太死了，后来才发现，简直是演得活灵活现啊~看完这部片子，更加喜欢姚晨了，里面的表现好得亿米~            
(5星)	 结局真无语。。。            
(5星)	 我唯一在电视上认真看完的电视连续剧            
(5星)	 悬念要两个起送，人物要借古喻今，谈吐要人情练达，行事要洞彻人性。他说生命就是一连串的荒诞，我觉得正符合这个信仰重建的社会。            
(5星)	 好看！ 孙红雷真了不起！            
(5星)	 效忠党国也是一种聪明            
(4星)	 国产连续剧拍得越来越好看了            
(4星)	 要惊险就惊险，要搞笑就搞笑。没有重大纰漏，尊重历史和人性，还多经典台词。。呵呵            
(4星)	 很好看,孙红雷和姚晨都演的很好            
(3星)	 真的，当时还是可以，现在觉得比《黎明之前》差太多了，黎明完全是美剧范儿啊！！            
(4星)	 不管拿了多少荣誉。我并不感冒。不过对红雷真是没说的。            
(5星)	 姚晨是个好妹子            
(5星)	 3天跷课看完的..不错            
(NA)	 职场通用            
(4星)	 有一集没一集的看了            
(4星)	 恢复共产党员的人的面目，是真实还是乱盖？只要好看，管它呢。有些江湖气息，这种片子能过审查，不易            
(5星)	 姚晨那个雷人啊！不过倒是增加了片子的戏剧性，鼓掌！            
(5星)	 2009.李涯是个有信念有能力的好干部，但是看问题还不够全面，视野太狭隘了，没看清楚大的潮流。            
(5星)	 关于真正的信仰和无言的大爱            
(5星)	 难得一见 太酷了 弄得我。。。。。            
(5星)	 在黑夜里梦想春光，心中覆盖悲伤。在悲伤里忍受孤独，空守一丝温暖。            
(5星)	 师兄力推不得不看~            
(5星)	 经典 缜密 英雄            
(4星)	 孙红雷很出彩            
(NA)	 感觉国产的电视剧越来越有希望了。只要涉及到历史相关的，要是好好拍的话，好多经典。对人物的心理一些展现，很好很强大。            
(5星)	 相当相当精彩！！            
(5星)	 结局很牛B也很无奈            
(4星)	 我看得都快精神崩潰了.            
(5星)	 国内难得一见的巨好的电视剧..            
(3星)	 看到网友对此剧评价颇高，特意下来看了看，感觉还成，在国产电视剧中算是比较出色的，不过片子中情节的破绽太多，要我是军统的，孙红雷每集起码死两次以上。            
(3星)	 可怜的姚晨，结局让我伤心啊。            
(4星)	 完了之后我特想做间谍。            
(NA)	 好看！！！            
(4星)	 和妈妈一起看的            
(4星)	 看完潜伏，真的觉得今天的生活真是来之不易。此剧的高潮我认为是在最后一集余则成与翠平最后相见那一刻。让人觉得很激动又很无奈。            
(5星)	 真的很不错，就是结局让人有点难受            
(5星)	 则成同志，你还记得翠平吗？            
(5星)	 入戏太深 %&gt;_&lt;%            
(NA)	 啊呀，孙红雷终于不再是二头筋儿了~            
(5星)	 太喜欢姚晨了            
(5星)	 一开始还真没想到我会看国产革命片看得这么起劲呢，孙红雷太有味道啦！            
