http://movie.douban.com/subject/5395263/	男人帮
(4星)	 爱情这个东西没有什么定论，都上点心//电视剧，别那么挑剔着看，给自己找闷，消遣些            
(5星)	 2011年的好片。            
(5星)	 哲理。。。。哲理。。。。哲理。。。。看了小半年了。。。。。。。终于看完了。。。。。。。。。。。            
(2星)	 前面挺好笑的 后面几集是把观众当白痴了吗 怎么可以这么难看呢            
(NA)	 遇到个孙红雷这样的~估计得疯掉了            
(3星)	 不得不说 我是来看王珞丹和姚笛的 - - 为了他俩加1颗星            
(5星)	 有意思            
(5星)	None
(NA)	 不喜欢孙红雷这个样子 还是希望他霸气外露            
(3星)	 终于看完了。。折腾啊。原本以为顾小白是一文学青年，后来发现其实是个文艺青年，最终才知道其实他是一个二逼青年！后半段的各种狗血剧情直接降了2星，有些东西还是有点道理的，可以随便看看、想想。            
(5星)	 和我弟花了好几个晚上看完了 =0= 我越来越喜欢这种类型了 孙红雷啊 没认出来 =0= 王珞丹啊 没认出来 OJZ            
(NA)	  中國男人的 慾望都市            
(3星)	 看了一点，有点夸张，不是很对我胃口            
(2星)	 广告太多太扯 演员演得也有点过了  不过这台词写的不错            
(4星)	 毁誉参半            
(5星)	 最后你突然明白了一切            
(2星)	 看了9集，看不下去了， 烂片 ，角色没一个喜欢的，说中国版的欲望都市 期待值高 结果JUST SOSO  。。片里广告很多，男女主角都走乡村路线。我很想说这么丑的演员都是在哪聚齐的。 我看了带白框架就恶心 这部戏成功之处在于它毁了所有演员在我心目中的形象            
(5星)	 讲述男人女人对待压力的不同态度            
(5星)	 好搞笑、            
(3星)	 为什么主演们都很闲？一个软件工程师都这么闲，植入广告怎么如此多！孙红雷还是个万金油，演什么像什么            
(3星)	 画面色彩感丰富            
(1星)	 什么电视剧啊，个人感觉是赵宝刚最差的电视剧，可惜孙红雷了，这么优秀的演员居然演这么烂的电视剧，这种电视剧就是那种塌了一两集没看也不会觉得缺少哪些剧情的那种，应为剧情基本上没有，整个电视剧从头到尾都很混乱。            
(5星)	 挺好的。很轻松            
(3星)	 只喜欢罗书全啊            
(NA)	 看的时候有些挺搞笑，有的真心挺无聊，直接跳过，然后。。。。。很乱            
(4星)	 支离破碎的情感故事，更像是散文而非小说。三位大叔演技不错，孙红雷尤佳。            
(4星)	 纵然人物个性偏二 剧情基调却依然道出了些“男人帮”们对爱的些许感悟            
(4星)	 它告诉我们一些如骾在喉的道理 开始几集最为吸引人            
(NA)	 看了。没太明白主旨            
(4星)	 孙红雷真是太雷了，哈哈            
(5星)	 看过之后貌似学到一些东西，感同身受一些东西            
(4星)	 美剧式的开头 相对快步的节奏 但是感觉剧情在有的地方挺无聊的 几个老男人配上时下的流行语还是很逗的张俪很惊艳            
(5星)	 必须看，十遍以上。。。            
(5星)	 在这电视剧里反应了一个问题，我们在满足物质基础后开始拍文艺片啦，那意味着我们已经可以尝试上层建筑这个层面了。            
(4星)	 米琪，这部剧最大的收获就是看到了你。            
(2星)	 孙红雷演得实在二逼，看不下去了，看了六集半，爱情就想赌博，还是得自己下注才有可能赢，站在旁边看的永远只能是意淫。            
(NA)	 个人觉得几位男主角演得已经不错了。倒是莫小闵，还可以再讨人厌一点点么。            
(5星)	 深刻与犀利的爱情剖析。做个米琪式的女子！            
(2星)	 很多人都说不错，女人比较那三个男人你选择哪个？于是看了，看了后失望，这三个男人哪个都是缺的。。。搜肠刮肚的内点墨水，还叨逼叨的说着自以为是的“真理&#34;，整个一弱势组合嘛。ps，剧中所有造型都很2！鉴定完毕            
(5星)	 虽然感觉不接地气，但演员看的舒服，台词也本地化了            
(3星)	 一般            
(3星)	 开头很惊喜，越看越无聊，基本上听那些唠唠叨叨的对白就够了。。。            
(2星)	 看了前10集，实在看不下去，什么鸡巴玩意。            
(4星)	 来了才知道这么多恶评= =感觉很欢乐嘛，也很中肯的感脚            
(3星)	 结尾显得导演太没自信了。            
(4星)	 惊鸿仙子的惊鸿一瞥秒杀无数小白~~            
(3星)	 男版SEX &amp; CITY,但是男人那么墨迹真的好傻,尤其是一口京片却在上海大街上贫.太多露骨的植入广告+酷似葛优的女主实在拉低分数!            
(4星)	 夸张了现实生活中人们的点点滴滴 有感触却又哭笑不得            
(3星)	None
(5星)	 里面很多话说的平平淡淡，却又醍醐灌顶，让人受用的很呐。            
(3星)	 没看完 看不下去            
(4星)	 - - 孙叔难得走恶搞路线。。。            
(5星)	 有关男人心理题材的经典            
(3星)	 其實也不會很差啦            
(4星)	 一两集还觉得有意思，每集都这么多理塞进去，有点烦。。            
(NA)	 王络丹的衣服好美！            
(4星)	None
(5星)	 三个豆瓣女的故事，王珞丹是葛优了。            
(4星)	 有点意思。最后一集戳中泪点。最喜欢的女人是米琪和珊莉还有阿千，纯粹外表党。            
(3星)	 一开始我喜欢艾米的个性，到后来我更喜欢米琪的成长，在她单膝跪下求婚的时候，眼泪一下就来了，她已经从一个稚嫩的小女人变成独立、包容、懂得珍惜的一个成熟女人，那一刻很感动很感动。            
(5星)	 台词很精辟            
(3星)	 给黄磊加一星 虽然很多情节很搞笑 但是真的不是很喜欢 相比以前这种类型的片子的话            
(NA)	 图片里居然有内张葛优戴假发的，太坏了你们            
(3星)	 很现实的片子。            
(3星)	 好像把一本爱情宝典拍成了一部电视剧。不是文艺片，而更像是科教片。            
(3星)	 我觉得这里面的男人和女人都蠢得一B啊。。。。。            
(5星)	 很多经典的话。            
(3星)	None
(5星)	 昨天看完的，很喜欢罗书全，讨厌王珞丹。更喜欢29集的那个结局            
(3星)	 太二了            
(4星)	 快乐中思考人生            
(4星)	 终于看完了。。。。叫我这个大龄单身女青年情何以堪啊。。。            
(5星)	 很多开始让人想不通的事，但发现确实是如此。            
(4星)	 结尾有点狗血            
(NA)	 挺贫挺贱挺可爱 就是王珞丹实在有点儿难看啊。。。            
(2星)	 赵宝刚最近最差的片子了            
(4星)	 我只能说够矫情，干啥事都带个大围巾，而且整天悠闲地喝咖啡，真羡慕~            
(3星)	 开始看觉得很不自然，看着看着就习惯了，于是就没看下去了。吃饭的时候看看还不错，不会特意找来看，权当消遣            
(2星)	 就算上海冬天室內很冷也不至於帶著圍脖演整場吧？！最討厭故弄玄虛的教育片兒了。網絡丹果然無論演甚麼都一樣讓人無法忍受啊。半集棄。            
(4星)	 感情这事好烦啊            
(1星)	 好嗨恶心，王珞丹真他妈丑，台词真他妈做作，国产剧只会耍贫嘴，弄一堆排比句有意思么？看了三集，弃！            
(3星)	 喜欢黄磊的样子。            
(5星)	 感觉不错，对爱情的观念很多，有些也很有道理。貌似对男人的心态的把握还挺写实的，都市爱情片里算是比较好看的了……挺喜欢阿千和潇潇这样性格的姑娘的，最后男人帮的两个结局反差的还真是大……一个悲到难以接受，一个喜到别别扭扭。哎，人生啊，喜欢一个人就是这么麻烦的事情吗？            
(NA)	 还是很适合一帮男人睡前看一集 然后小吐一下槽 小有些感慨 小加一点谈资 别太认真了 本来就只是一次生活的调剂            
(4星)	 为什么电视剧里的作家精神都徘徊在正常与不正常之间？            
(4星)	None
(4星)	 这部剧是顾小白等读爱情之百家讲坛特别版。毕竟，我和你，男和女，都逃不过的，还有爱情。             
(4星)	 后半段感觉不太好~            
(5星)	None
(3星)	 。            
(3星)	 終於在除夕夜看完，結合自己的親身經歷，對某些段落，某些感觸有著無法言語的感同身受。覺得自己像羅書全，像嗎？呵呵            
(4星)	 為黃老師多給一星            
(NA)	 看了这个后觉得孙红雷怎么那么娘了啊            
(NA)	 我终于磨磨唧唧地把这个看完了。。。。。            
(2星)	 星全给俞飞鸿。美目盼兮，巧笑倩兮。惊鸿一瞥就是为形容她而造的，我信了。            
