http://movie.douban.com/subject/4967578/	秘密花园 시크릿 가든
(5星)	 谢谢所有参演和制作《秘密花园》的人们，谢谢你们，让我看到了一部让人心中悸动不已的作品。现实的生活总是在平淡、温吞之间每日流过，没有激动、没有希冀，新婚姻法的解释也让人觉得在当前的现实生活中，爱情都变味了。但看了这个电视剧，让我觉得爱情总存在于某处，虽然不会在身边发生，但，那就是            
(5星)	 还可以            
(5星)	 玄彬真的太帅了~            
(1星)	 雷到死！烂剧，还以为自己是童话呢。            
(5星)	 很搞笑但却不乏感人的地方，但唯一不足的是后面那几集给人感觉很赶、很松散，没有前面那集紧凑。看到玄彬的模样，让我这宅女芳心大动，害得我边睡觉边想剧情。同时里面的金社长就是最大卖点，让人哭笑不能，跟其他富二代不同，他现实——明白经济的掌握权在谁的手里，他浪漫——没有其他富二代能比得上            
(NA)	 很不错            
(5星)	 这部片子有把我拉回了韩剧的时代啊，又喜欢上了玄彬。            
(5星)	 去青岛旅游的时候 住在海边的宾馆 无意间看到了 秘密花园 但是一直等到很晚没再放了 旅游结束回家后就一直看一直看停不下来  很久没有的这种感觉了 真的真的好好看 喜欢里面的每一个人物 两天的功夫就看完了 又笑又哭的 呵呵 往往是这么美好的东西不忍心再去触碰了 怕自己再次坠入情节。            
(4星)	 唯一印象深刻的，就是男女灵魂对调，玄彬哥哥女体附身，说话调调别有感觉。            
(5星)	 有十星给我打吗？            
(5星)	 这一年 是把秘密花园当神剧 是把玄彬当神话的一年啊 真神            
(5星)	 TT            
(5星)	 这部片子很经典，十分经典，虽仍脱离不了俗套韩剧情节，但演员演技一流再加上某处动人的情节，很戳我心            
(4星)	 题材还成 玄彬脸变尖了            
(4星)	 女主角永远那么走狗屎运            
(5星)	 大爱啊~~~    看完后迷上玄彬了            
(5星)	 帅哥+美女+笑点+泪点+剧情=5星            
(NA)	 其实只看了一点。            
(4星)	 玄彬很帅 嘿嘿            
(4星)	 为什么河智苑现在比我小时候看的还年轻            
(5星)	 韩剧里面魔幻都诠释的很好，这个也很经典            
(3星)	 没什么太深刻的印象 同学推荐看的 感觉还行吧            
(4星)	 好久没有看过那么出彩的电视了，居然还是韩剧，男女主角我都喜欢。            
(4星)	 导演: 申宇哲编剧: 金恩淑 绝对的黄金搭档            
(4星)	 不错的，交换灵魂之后笑死我了            
(4星)	 灵魂互换部分，玄彬演技不错，河智苑演技超一流~            
(5星)	 非常好看 剧情新颖            
(NA)	 玄彬......哇哇            
(5星)	 好多桥段都好赞啊。。。            
(5星)	 好好看好好看，好好看！！！            
(5星)	 刚开始是冲着主角去看的，结果一看无法收拾，就感觉自己也在里面谈恋爱，让我有这样感觉的韩剧在两年前on  air 后就已经消失了，但是现在感觉又回来了，真的强烈推荐，让大家在里面谈一次恋爱！            
(5星)	 还哭了一场呢，花了两天半的时间看完，挺不错的。就是科幻部分有点儿~白痴、            
(2星)	 看过开头几集，实在是看不下去了            
(5星)	 眼泪和欢笑~大爱            
(3星)	 三星半，忽略小玄子的锥子脸，忽略讨厌的女主，有点稀饭的女二，很可爱的男二。最后一集也太卖萌了吧，你们就酱不上班不出门与世隔绝地腻着吧。。。            
(4星)	 编剧挺神的            
(5星)	 感觉自己要疯了...            
(4星)	 无聊时看看，适合小MM            
(NA)	 玄彬好瘦            
(1星)	 韩剧编剧的男猪脚职业，只有总裁，没有别的。一个性别转换题材其实挺有空间，楞给NC爱情毁了。            
(NA)	 正是因为看过这部电视剧才彻底地爱上玄彬，那个在我心中完美的男人。在最开始的时候，自从他遇见了吉罗琳，他再任何一个自己放松的场合都会感觉自己与吉罗琳在一起。他开始不认可自己的这种喜欢，可是越到最后越无法自拔，索性越陷越深，不顾一切的坚守这份爱，不惜以生命为代价。            
(4星)	 终于看完了...            
(5星)	 太搞笑啦，对玄彬完全改观了，可爱死了~            
(3星)	 除了两位主角的颜和一些搞笑情节，没什么可看的            
(3星)	 这部片子之后，除了觉得玄彬还是很帅的。就没什么了            
(4星)	 不要怪我花痴，我对王子与灰姑娘的故事不感冒，我只是喜欢看社会指导层的毒舌，和穿单色长衫针织的有线条帅哥，和他那低调简洁的大房子大书柜。现实中的不可能发生，只好在电视剧里YY。。。            
(5星)	 一口气通宵看完的……            
(3星)	 内容很是新颖，编剧竟然能想到灵魂互换这种题材，玄彬怎么瘦成那样了，很喜欢里面的韩泰善，永远一副波澜不惊的样子穿黑色风衣，大红围巾的样子太好看了（其实我是个小腐女，韩泰善一看就是受样，可惜奥斯卡已经有尹瑟了）            
(5星)	 一年一部韩剧。            
(5星)	 先入为主的观念啊，就是喜欢玄彬在SG里面的造型，喜欢河智苑的短发。玄彬哈，这是我高中以来看的第一部电视剧，也是最后一部，两年后等你回来，那时候我就不用晚上纠结的看视频，还要第二天喝浓茶了。            
(5星)	 场景美妙，尤其那所房子。演技好到忘了玄彬的瘦下巴，太帅了。剧情编排得很合角色性格，不是一味灰姑娘与王子的相恋。故事一开始就设定了两者的差距，明白立场的两人可以说根本不会在一起。但是因为魔幻的插手，不得不继续继续继续，终于在一起。            
(5星)	 you are my forever lover            
(NA)	 It&#39;s a Boy Girl Thing...我觉得我可能还是不适合看韩剧            
(5星)	 喜欢玄彬哈~~            
(4星)	 蛮有创意的剧情，只是这样的电视剧总免不了一个大团圆的结局。是考虑到观众的反响吧。            
(5星)	 金，寿限无，乌龟和丹顶鹤~~~~~            
(3星)	 看到后面越来越不想看。。。            
(4星)	 喜欢配乐            
(5星)	 玄彬好帅呀 不能自拔了  因为有你才看的            
(5星)	 即使后来的剧情有多瞎扯有多落入俗套还玩失忆，可是，很久没看韩剧的我在前面乐到了，陪了我一段想赶紧下班回家就开PP的日子，所以，还是五星吧。            
(3星)	 看的时候觉得还行，看完了也觉得没啥太大意思。小品剧，没啥深度。            
(5星)	 还没开始时看了一下简介，讲什么互换灵魂，我还以为是灵异类的！不过开始后发现真的很好看！可以排在我所看的韩剧前三位！剧情很新颖，虽然也是富男穷女的套路，但就是能演出不同来!            
(3星)	 男猪脚很执着            
(4星)	 不错不错，就差没有戳到泪点            
(4星)	 我爱帅男毒舌男            
(5星)	 灵魂交换            
(NA)	 完全花痴 。。。            
(5星)	 玄彬太棒了.            
(5星)	 秘密花园告诉我们，这年头鲤鱼跳龙门，麻雀变凤凰这种事，要是没有超能力或异次元事件，还是闷头大睡时实现的可能性大一点~神马？吉罗琳这样的也能嫁入豪门？金幼稚你脑子被驴踢了吧？            
(4星)	 四星全给玄彬的脸~不是歧视棒子国。。。除了玄彬和几个混血男以为真的没好看的了&gt; &lt;            
(3星)	 玄彬太瘦了 变形了            
(5星)	 因为玄彬演技！            
(4星)	 玄彬很帅!!!!!            
(NA)	 太棒了  我爱他们  金洙元  吉萝任              
(5星)	 目前看过最喜欢的韩剧....            
(5星)	None
(4星)	 后面太狗血了吧。不过玄彬还是很帅！            
(4星)	 啥剧我都看前半部分就ending 某人的脸看多了也就习惯了            
(NA)	 LIKE            
(3星)	 近年来看的唯一一部韩剧 玄彬好帅            
(4星)	 太瘦了不得不说就是河智苑演技真的很不错！            
(3星)	 烂尾了。            
(2星)	 为了玄彬去看的，剧情一般般，不过玄彬真的帅呆了呀!!!!!!!!!!!!!            
(5星)	          秘密花园。 韩剧中的力作，不看就走宝了哦。            
(NA)	 想当初整个宿舍都在疯狂。            
(5星)	 喜欢这样的韩剧 再也没有恶毒的女二 所有人的爱情都是那么的美好。            
(5星)	 爱死了这两个人。            
(4星)	 夏天的悸动            
(NA)	 Need to watch how he found out....            
(3星)	 玄彬是个大看点。给大众得没新意的韩剧掺进一个童话故事            
(5星)	 ~中毒了~看了蛮久的日剧，相比之下，果然韩剧就是不现实，虽然知道满是谎言却不知不觉地看到最后，竟然没有快进，玄彬和黄真伊也很配嘛~            
(5星)	 没有办法用言语形容此刻的心情了。好像很久没有如此揪心的认真看完这样一部韩剧。玄彬还是如此，有味道而且笑起来很可爱。喜欢那个人鱼公主的故事。即使变成泡沫，也要坚守爱情。            
(5星)	 好吧，男女主演、剧情、音乐、场景都做到了无可挑剔            
(5星)	 玄彬变帅了。这部戏还不错。            
(4星)	 尊重观众智商的韩剧就是好韩剧~            
(4星)	 ＝＝…周元他妹妹纯粹打酱油的…最后就和导演也没什么交集……最后蹦出个孙艺珍来囧。            
(4星)	 我怎么想不起后面的剧情了~~            
(5星)	 玄彬哥哥在里面真的是帅得一塌糊涂，尤其是穿西装和衬衫，身材比例真是太好了！！！            
(5星)	 棒棒棒~ 女主好帅            
(4星)	 玄彬真是帅的没话说  河MM也漂亮            
(5星)	 沒理由不愛玄彬啊！！！            
(5星)	 某人推荐的片片，一口气看完了。大爱河智苑。            
(3星)	 这部剧里头玄彬帅的没话说啊 剧情什么的一般般 很多人说感人 但是我看了没什么感觉啊 可能我神经比较粗吧。其中我发现了个最大的亮点 李钟善啊 帅！就是里面爱上oska的天才作曲家 很讨人爱！！！            
