http://movie.douban.com/subject/4935039/	新还珠格格
(1星)	 不忍卒看啊……我是来看吐槽的=w=            
(1星)	 真该加个没星的            
(1星)	 kaokaokaokaokaoakaokaokaokao            
(3星)	 这一次，我坚决支持皇后和容嬷嬷干掉漱芳斋的那一群二货。（围脖上的这句话果然说的好啊。            
(1星)	 不可以打零分，不可以打负分，这一星权当给阿雯的。            
(1星)	 甲：《新还珠格格》不是爱情片吗？  乙：一看就知道你不懂电视，《新还珠》是恐怖片。芒果台虽然没让我看到《步步惊心》，但是我却得到了“步步惊心”的效果            
(1星)	 没看过也直接给一星            
(4星)	 可圈可点 至少情节蛮好            
(1星)	 小燕子开口说话我就担心她下气接不上来。            
(1星)	 可以不给星星么            
(1星)	 我勒个泥马呀，这评论才是豆瓣的精髓啊啊啊啊！！！            
(1星)	 e  被雷得不知道怎么说了...            
(1星)	 模仿啊模仿啊，灵气啊灵气啊，灵气在哪里啊？张益达，表深情，你一深情偶就想爆笑。            
(1星)	 琼瑶阿姨的审美退步了啊            
(1星)	 才看了一集就不想看了            
(2星)	 模仿秀            
(NA)	 那些别名是什么时候起的??            
(1星)	 看了一点点，李晟的小燕子看在神似赵薇的份上给一分 那个紫薇太2了，黑不溜秋，那啥两眼的焦距真是近啊，俗称对眼。。 里面的打扮也够土的 算了 懒得吐槽了            
(1星)	  一：选角色，那些演员真的是太烂了。            
(1星)	 其实真相是！新版还猪是为老版作铺垫的！！不看新版哪能知道旧版的好！！！！            
(1星)	 拍的什么鸟玩意！！！！！！！！！！！！！！！！！！！！！！！            
(1星)	 谁打的5分！！是有多重口味啊！！！！            
(1星)	 一星给林心如，以及最近刚看的还珠格格之悟空翩翩飞。            
(1星)	 垃圾中的垃圾！ 强烈要求封杀这无聊的煞笔剧            
(5星)	 我觉得没有那么恐怖吧！就我个人而言，老版是经典，是很难超越的！而新版让我觉得在剧情上还是有心意的！演员我越觉的各有味道，不怕拍砖，我觉得大家要换一种心态去看也许觉得其实他们长得都不错的！我觉得在翻拍电视剧里《新》也是蛮不错的，至少比《新红楼梦》和《新水浒》好看！            
(2星)	 小燕子完全就是在模仿赵薇啊！这叫翻拍么？这叫山寨吧！            
(1星)	 其实我想给负分的。。。            
(1星)	 很喜欢紫薇！~死人能不能不翻版啊！真是毁了我们的回忆啊！            
(1星)	 我曾经预料过会很差，但是没有想到会这么差，小燕子，紫薇，令妃，我硬是没分清谁是谁，怎么全长一个样子？！！！            
(1星)	 什么玩意！！看了不到五分钟就感觉想吐，小燕子演的也忒恶了！！居然还有大五星的，我鄙视。。。。。            
(1星)	 在错的时间，只是手贱的播到了芒果台，认真的看了一集，相当的无语，皇阿玛跟小燕子一起算了，演的跟个情侣一样。多说无益            
(1星)	 不打一星对不起人民啊！！！！！！！！！！！！！            
(2星)	 全民避雷其实很欢乐的嘛            
(1星)	 烂到至极            
(1星)	 很无语......5阿哥个13点.....            
(1星)	 现在才真的明白老版还珠有多好看            
(1星)	 把潜水的人 逼得浮出水面 也算是一种能力还不如做一个还珠系列 弄点新剧本 从新写呢。。。            
(1星)	 可以给负分吗？            
(1星)	 一颗星也给多了。            
(1星)	 看了不到一集，受不鸟了。。。            
(1星)	 这是一部神奇的电视剧！！！！            
(5星)	 还可以了！没有传说中如此雷人！娱乐大众！            
(1星)	 98集???98集!!!!!!!!!!!!!!!            
(1星)	 毁我童年记忆            
(1星)	 尼玛，乾隆年间就叫北京啦，连北平都直接PASS，你难道偷了多啦A梦的任意门？尼玛，紫薇的黑眼圈还能再重点吗？还是那年代流行烟熏装？尼玛，紫薇你的一对招风耳还能再大点吗？还头戴插花，你是杨二她妹吗？尼玛，容嬷嬷我为什么一见到你就想笑，你整个不就是喜剧小品中的胖婶不二人选吗？尼玛，五阿哥            
(1星)	 根本不可能超越经典 还翻拍 这不是浪费钱吗 糟蹋经典             
(1星)	 姐都不好意思承认姐看过！            
(1星)	 最低分            
(1星)	 万众期待的暑假大剧啊！！！堪称亚洲恐怖电视剧新高峰！！必追有米有啊！！！            
(1星)	 蛋疼不？蛋疼吗？这芒果台不如改叫蛋疼台~            
(1星)	 特么前天看大本营的时候，钛合金狗眼直接就碎了，            
(1星)	 芒果台，请你不要再毒害我们心中美好的回忆了！            
(1星)	 我竟然看了……竟然看了……竟然看了……竟然看了%吐槽无力！            
(1星)	 俺也是为了给他差评特意注册的 真差劲            
(NA)	 全是雷阵雨过后的风暴雨，剧中就以梁大人像人样。            
(1星)	 一颗星给心如和秦兰…            
(1星)	 既然大家都给一星。。。那就随大流吧            
(1星)	 主演里居然没有写邓萃雯，给一星我都觉得多了！            
(1星)	 虽然不看还珠好几年，但你也别来毁灭我童年时期的美好回忆啊！老燕子！            
(1星)	 真是烂的不能再烂了，演员没有辨识度，剧组好像很穷啊，服装好像就几件，化妆也糟糕透了，特别是紫薇的扇风耳朵能吓死人，所谓的小燕子演技差就不说了，一开口真是雷得天雷滚滚啊，琼瑶奶奶啊，你怎么走下坡路了啊。。。。芒果台难道你以雷为荣么？            
(1星)	 如果有负分肯定打负的            
(NA)	 恐怖片            
(1星)	 无言以对，一星给张益达            
(NA)	 坐在马桶上吃红枣            
(1星)	 跳着看到第四季令妃小燕子拉屎看得好开心啊            
(1星)	 弃            
(1星)	 垃圾中的垃圾，估计只有无脑的女人才喜欢看。            
(1星)	 为了豆瓣第一低分而努力            
(1星)	 是你逼我的，不让给0分...............好吧，我这分算负的            
(1星)	 烂。            
(3星)	 一部还珠格格，耗掉朕一包抽纸啊……            
(1星)	 神马玩意啊~            
(1星)	 看了半集，实在看不下去，你说，这小燕子为毛有颗媒婆痣，这紫薇黑眼圈怎么那么严重，算了，外形丑不挑剔好了。但....但是为什么演技介么差，不到赵薇的万分之一，也完全没有灵气，无法再超越。内个紫薇什么的，像个老太太，哪有像林心如那样像是捏得出水的感觉啊，演技也差，真是无眼睇啊，杯具            
(1星)	 不知道该说啥好，接近韩剧的脑残片吧，已经戒了，看了四集，也没有分清楚尔康和五阿哥。。期待这个破片儿赶快结束吧，我要看《步步惊心》！！！            
(1星)	 还用说么            
(2星)	 女主长相严重雷同，男主则清一色锥子脸，剧情和演技让人崩溃，为了长寿，还是放弃继续观看吧。冲着九姑娘的面子，加一颗星。            
(3星)	 虽然很一般，但是还没看就打一星就很高雅么？            
(1星)	 难看到极点！紫薇 萧剑你们还可以更丑点吗！            
(1星)	 我真的是好想骂人啊啊啊啊啊            
(3星)	 看的是新加剧情，其他可以无视。。            
(5星)	 太想看了！            
(1星)	 为了张睿而看，瞅了两集完全看不下去了。那个洋鬼子越看越讨厌，皇阿玛的配音太坑爹了，就连年近四十打酱油的林心如都秒杀新版紫薇。我想以后只会挑有五阿哥的地方看看了。            
(1星)	 我真的是每一分钟认认真真的再看！            
(1星)	 很囧事！！！！！！！！！            
(1星)	 一颗星给班杰明,主题曲片尾曲，邱心志邓萃雯林心如秦岚            
(2星)	 凭良心讲，李晟没有我想的那么雷。她说那个“鼻涕虫”的时候我还觉得蛮搞笑。但海陆版的紫薇真的是惨绝人寰，首先是丑，她每次嘟嘴我都想揪下她嘴巴。其次是蠢，完全没有林心如那种楚楚可怜又玲珑剔透的感觉，只觉得蠢气外泄。还只看了两集，其他人都没看出特别来。            
(3星)	 看了第一集好像也没有大家说得那么差，除非要站在严肃的、严谨的学术立场看。有时候我们觉得幼稚，也许是我们这代人不单纯、不善良了。            
(NA)	 昨天一直是看笑话似的在看，但是看到林心如出场的时候我有一种奇妙感，导演送了多大一惊喜的彩蛋啊~ 我决定再看几集，昨天晚上我觉得柳青和柳红演的最棒            
(1星)	 特地拉下点百分点……哈哈……            
(1星)	 看了第一集就不想看第二集。但其实小燕子柳青柳红金锁都还不错，紫薇太恶心了。班杰明可以去死了。五阿哥也可以去死了。尔康没有鼻孔就更加可以去死了。皇后凉凉容嬷嬷，那些锥子们就拜托了！！！            
(1星)	 主角难看死了            
(1星)	 本来不应给星的，没办法，就给一个吧，挺面瘫，苦逼            
(1星)	 垃圾中的战斗机！！！！！！！！毁了我爱的邓萃雯啊！            
(1星)	 操他MB，是要重新演一遍吗？？？？ 还足足有90集！！！！！！！！！            
(1星)	 搞笑啊            
(2星)	 演员丑到不能看。ps 一比才知道老版的各种美好。            
(1星)	 不带这么糟蹋角色的 T_T            
(1星)	 - -还能说什么啊……各种的基情四射……            
(NA)	 好看到爆啊！！！内爆外爆震你灵魂啊！！！            
(5星)	 很喜欢            
