http://movie.douban.com/subject/5279587/	玛丽外宿中 매리는 외박중
(5星)	 真的很好   至少我正么认为            
(2星)	 完全冲着张根硕的颜去的，编剧无大脑，浪费好演员。金材昱的服装always大一号。小帅的眼线相当魅惑。            
(3星)	 三顆星都是給金材昱的 &lt;3            
(1星)	 好吧，尽管本人很喜欢文根英、张根锡，但这个东西拍的实在是看不下去，剧情相当的脑残！！！             
(4星)	 男二多好啊！！！            
(4星)	 冲小帅看的，实际上觉得剧很一般。。怀恋短发suk~            
(4星)	 其实，跟代表一起也不错~            
(2星)	 可看的只有张根锡和文根英。            
(5星)	 可爱，搞笑            
(NA)	 沒看完，說實話，張根錫我能看下去，劇情我也能看下去，服裝也超級符合我的審美，但是。。因為文根英我實在看不下去了，長得越來越難看，真的無法入眼，就放棄之            
(4星)	 男二好可爱。文根英，张根锡都残了。            
(2星)	 除了金材昱，其他主演真是很成功的让我讨厌了，之前还喜欢张根锡和文根英来着＝＝&#39;            
(2星)	 即使有两大帅哥，还是无法吸引我把它看完。            
(3星)	 二位男主一颗星，小腐一颗星，MYBUS一星            
(2星)	 为了剧中造型才去的，剧情实在。。不好说            
(2星)	 本来男女主角都挺期待的，可惜剧情实在没有宣传时那般有吸引力，果断弃了            
(3星)	 没意思            
(3星)	 前面好看啊.            
(NA)	 这是一部所有音乐风格都让我大爱的，喜欢live            
(NA)	 喜欢张sir拍音乐剧酷酷的！            
(3星)	 韩剧嘛~哎。            
(4星)	 大爱张根硕            
(2星)	 好烂的剧情啊  我都看不下去了   不过文根英好可爱哦  虽然如此还是在最后几集放弃了            
(5星)	 因为那时喜欢张根硕= =。            
(3星)	 剧情烂，顶多两颗星，为张根锡和文根英再加一颗星，呜啊，浪费啊。。。张根锡其中有的颜还是满妖孽的啊。已果断弃剧鸟。            
(4星)	 任何要死要活的爱情最后还是要归于平淡的啊。每部韩剧里开始大大咧咧没有头脑的女主最后都变成温柔的小女人。            
(3星)	 小帅~            
(3星)	 剧情老套，没有让人看下去的欲望。唯一的卖点是4个主角都不让人讨厌，男二和女二的角色都是好人。不得不说男二让人越看越喜欢，虽然没有张根锡帅，但是真的很完美男人，而且这个角色的定位很大叔，讨喜~有时候会墙裂希望他和女一一起 但主角的演技都没很大的突破，角色的关系。总之很一般，看人吧。            
(3星)	 开头还好。。后面编剧脑残了。。            
(5星)	 我覺得瑪麗外宿中其實也挺好看的，看到張根碩的另一面！癡情呀。。。            
(NA)	 好帅的小帅&gt;,&lt;            
(3星)	 完全是为了小帅看的呀            
(3星)	 除了主角和衣服亮眼  结局实在看不下去 能再无聊点嘛            
(NA)	 看看俊男美女和漂亮的服装配饰吧            
(4星)	 很可爱的一部韩剧=] 前面都还好 后面几集简直啰嗦的要命= = 编剧脑子坏掉了么... 不过有几首歌真的很好听！！            
(3星)	 男猪长得真漂亮..            
(NA)	 看不下去，中断            
(3星)	 张根锡，男人要不要长得这么漂亮呀···            
(5星)	 厚颜无耻地给了5星             
(3星)	 剧情不怎样，但是因为帅哥坚持看完....            
(2星)	 可惜了我们双根，不好看，剧情很一般            
(3星)	 唯一的亮点 就是张根硕实在是太有型了   一上舞台就变得很帅                
(3星)	 二加一嘛            
(4星)	 太爱张根锡 文根英 金材昱 他们3个了，画面感很不错，剧情是没什么意思，我自动忽略这点了            
(3星)	 无聊时看看吧，没什么特别的地方            
(3星)	 这个张根锡……其实本色不要变太多就好……追不下去的一部比较让人失望的韩剧……            
(4星)	 张根锡帅死啦~            
(4星)	 男二爱的是男主啊~~~~~啧~~一切都是为了男主吧~~~            
(5星)	 说实话，我是冲两位主角来的，剧情真的很一般，但是主角很养眼，也很般配，委屈一下吧。            
(3星)	 剧情较为拖沓，不过主线一直在那女上面。好在帅哥养眼有加分            
(5星)	 最爱的两个人凑在一起  怎么看都顺眼            
(2星)	 除了Suk还有什么可看!!!我勒个去!!!!            
(2星)	 说实话，后面四五集我是拖着看的。文根英漂亮的小样儿终究也没阻挡我快进的脚步。剧情太拖沓了……            
(3星)	 张根硕笑起来很好看            
(3星)	 看过美男之后看的，张根锡很漂亮，不过剧本身的故事一般般啦            
(2星)	 无聊，我怎么会看这个，受不了啊。            
(2星)	 小帅你为啥要留这样的发型是要做文MM的姐姐吗？剧情狗血不说毫无出彩点啊！虽说有你有文MM有金材昱阵容可谓是强大，但和美男比起这部戏平淡不说根本不能让我提起一点兴趣。文MM整部戏就在哪用沙哑的嗓子在那叫叫叫演技做作成分太多相比朴MM的小白显得出彩很多。只能用两男主的gay片段出彩吗            
(5星)	 很喜欢！！            
(4星)	 张根硕啊，7月9号啊~~~            
(3星)	 可惜了演员。            
(NA)	 看了一半 ，蛮难看的。。。            
(3星)	 我是冲着张根锡来的 太爱他了            
(5星)	 我爱小帅~爱材昱~            
(3星)	 挺失望的。对剧不对人啊。            
(2星)	 最后一集没看实在没看下去的欲望咯。很无趣很脑残。歌和衣服是亮点            
(3星)	 剧情太无语了，完全是为了张根锡才去看的，造型比美男时期好看，但是发觉男二很让你惊艳啊。。气质不错。。但是剧情真小白啊。。            
(4星)	 超爱男女主角！            
(3星)	 用的手机和我爸同款，我只能说，爸，您真潮。            
(3星)	 剧情 一般吧             
(5星)	 ~~~~            
(4星)	 很不错。。。            
(2星)	 服装、造型、演员、音乐MS都不错，毁就毁在剧情上，太雷人了，看不下去。。。注定成烂剧。。。            
(2星)	 两集后弃~张根锡 变成这样真是让人伤心，尼玛老子想抽死你的造型师            
(3星)	 花痴中。。。。。。            
(4星)	 不想再看第二遍的感觉呢            
(4星)	 美~冬天暖暖的感觉            
(2星)	 闹残不解释。            
(3星)	 纯属为了张根锡，补偿在美男里笑得不多的遗憾，卷卷头很可爱。妖孽啊。和男二在一起好了！！互动很有感觉有没有！剧情无视之，两位父亲脑袋进水。            
(3星)	 刚开始都说不好看，但我觉得还可以。越来越发现剧情真的很无聊。。。            
(3星)	 张根锡是看点啊···只能说···            
(3星)	 一般，但文根英的演技还是好的，张根锡真是好看的不像男人了。。。            
(3星)	 冲着张根奭看的！~表示剧的内容很凌乱很仓促啊 本来男主定的是男二号的 结果由于张根奭大受欢迎 在最后一集 张根奭把编剧改了 变成玛丽和武诀在一起了 诶……            
(5星)	 张根锡真的是越来越妖了......文根英也是越来越可爱....都是童星出身的他们...天生一对            
(4星)	 还不错哦~可惜我实在坚持不下来了…哦哟喜欢里面的大帅哥姜武缺！还有那个文根英实在太可爱啦！！！可爱得那么自然！！！            
(3星)	 尽管除了女二其他演员都很喜欢，但剧情有点看不下去            
(2星)	 剧情无爱，全剧卖萌            
(4星)	 掀桌！！！受不了韩剧的吻戏。。。。。！！！！            
(3星)	 后半部分真是没看头            
(3星)	 看了一半…没追下去            
(NA)	 。。。。P            
(3星)	 完全无缺的花美男啊            
(3星)	 妖孽的剧            
(4星)	 虎头蛇尾的剧情，冲着张同学的摇滚，和文妹妹的眼泪            
(NA)	 张根锡  太太太，，，，，魅叻            
(3星)	 为男猪再加半颗星            
(5星)	 超爱！造型很棒！~            
(5星)	 不知道怎么大家批评的这么多，才看过不久，很好看啊，甚至看到小帅和文根英之间误会的时候我都会替他们心痛~各有所爱嘛·其实蛮不错的·            
(3星)	 其实吧。。。。。男一男二比较萌。。。。。。            
(3星)	 文根英很可爱            
(3星)	 哎哎我真是太喜欢keunsuk&amp;文mm了才会给这么烂的片子打三星！完全没逻辑抹杀了我大哥的全部阳刚魅力啊！文mm到了倒数第二集才开始发挥演技。代表也是疯了陪着玩个毛啊！徐隽同学……除了名字之外对我没任何意义。玛丽爹脑子有问题！代表爹鬼迷心窍！无缺娘各种脑残！可惜了可爱演员们……            
(3星)	 演员太好，剧情太烂，可惜三张妖精一样的美艳脸庞。            
(NA)	 里面的小帅，长发真的很帅，代表ning也很好的，其实很可爱，女主啊，努力生活，玛丽！玛丽爸爸，so  cute呢，卫衣控啊，他是。。就是一部让人羡慕向往的偶像剧，我反复看反复看。。。。。。。。。。            
(3星)	 除了看主角的脸 没啥意思            
(1星)	 这部剧这后，我彻底恶心张根锡了，大娘的，可以在娘点的，我对你很失望            
(2星)	 文根英干嘛要接这剧呀            
(3星)	 熬夜看纯粹是因为俩主角            
(2星)	 主要看小帅，其他都不看            
(3星)	 在六集后就弃剧了             
