http://movie.douban.com/subject/4905040/	吸血鬼日记  第二季 The Vampire Diaries Season 2
(3星)	 这部让我感觉这是吸血鬼版的绯闻女孩，主人公交叉谈恋爱。            
(5星)	 相比一，这一季节奏更加紧凑，每集片末悬念不断，不熬夜一口气看完啥事都做不了。继续追三！            
(5星)	 way better than season1~ claus&#39;s accent is beloved~            
(5星)	None
(3星)	 直到第二季男女主角们性格塑造的依然不饱满            
(4星)	 还没看完，不过看不下去了，肿么觉得像个无底洞，没完了。            
(4星)	 显然达蒙在慢慢地成为主角了            
(5星)	 第二季比第一季好看~~            
(4星)	 这个破村子还天天有party！            
(4星)	 越来越有剧情            
(4星)	 继续狂爱Damon！~            
(4星)	 没第一部好啊。。best loved No.1 still Damon, such a hottie! No. 2 Katherine, a hopeless bitch! No. 3 Caroline, a sweet hero! most hated: Elena, an arrogant and stubborn fool..            
(5星)	 还是第二季好看            
(4星)	 damon戏份渐渐超过S了~~啊喔！！            
(5星)	 大爱呀大爱            
(5星)	 第二季的剧情确实不错            
(4星)	 大k越来越帅了            
(4星)	 这一季就不行了。别把花痴当脑残啊。            
(5星)	 支持ED            
(3星)	 后来第二季就……            
(5星)	 第一部D痴痴盼着K，结果K的出现真的蛮...NINA一人分饰两角，演技得到了提炼。在第二季中DE党的影子越来越明显哇咔咔...第三季到10了，是不是要开始期待第四季了            
(5星)	 我就是为了S才看这部剧的,我就是觉得S帅,怎么滴八!            
(5星)	 不错哟            
(5星)	 会上瘾。。。            
(4星)	 晚上躺在被窝里看。被吓到不行。并不是剧本身很恐怖，而是我从不看这类的东西。在看到一半的时候全部删了，因为太害怕。但是它就是有这种魅力，让我又下载了一遍。。。。            
(5星)	 很精彩            
(NA)	 严重忘记第二季的剧情了，不过应该是最精彩的一季            
(4星)	 比第一季好看            
(4星)	 止于第二季            
(4星)	 这一季感情戏更丰富，DAMON频频秀性感，看来反响不错，受到大众女士们的亲睐。帅男美女打打闹闹过家家，剧情还是可以的，只是里面生死仇杀原因等等显得都有些幼稚……            
(5星)	None
(5星)	 等klaus这个BOSS的幸苦            
(4星)	 我喜欢上了红枣味的酸奶，原因不解释。。。            
(5星)	 苦逼的Elijah，看Deamon一点点的爱上Elena。。。。            
(5星)	 揪心揪心揪心TAT.........            
(5星)	 ok，推荐一下            
(5星)	 美剧真的好看 这部越看越精彩            
(5星)	 很精彩 。。。强力推荐，这一集我就慢慢不喜欢S了D才是主角呀。。。。。我觉得。。。。。DE·····            
(4星)	 当你以为somebody是最强大的boss时，你错了，总会有一个更强大滴！！！~            
(NA)	 第三季剧情大逆转            
(3星)	 爱上大萌了。            
(5星)	 越来越精彩，从没让人失望！！！            
(4星)	 Demon!            
(5星)	 很好看的！就是一集一集的等疯啦！！            
(5星)	 我爱T那个演员！太sexy了有木有！每次C躺在他胸膛上默默难过的时候我内心OS都在咆哮：你妹啊！！躺在这种胸上享受都来不及鸟你还有心情难过！！话说狼叔真的好阳光又性感，怪不得GAGA都臣服了。。。八过剧里我还是爱D啦~大家都爱他有木有~S去死他是个白痴~我爱C！她才是有血有肉的人嘛！直率又可爱~            
(5星)	 真心比我看过的其他美剧都好。            
(4星)	 越看越烦女猪，不过我承认演员是演技派。            
(4星)	 在这一季越来越喜欢Damon了            
(4星)	 第二部激动人心啊！            
(5星)	 Damon拿着Elena的项链向她表白然后抹去她的记忆那段...真美好~然后我开始喜欢Damon了~            
(5星)	 不好看你来找我~~            
(4星)	 这个剧情的发展...突然就懒得追第三季了...            
(5星)	 算是我看美劇的起步之作吧.....            
(4星)	 是因为小红帽才去看的，却一发不可收拾。更喜欢Katherine的真实，把自私现实的人性发挥的淋漓尽致。Elena这个角色实在是太过梦幻而理想化了。            
(4星)	 越看越覺得Alena碍事……            
(4星)	 Damon真心可爱            
(4星)	 克劳斯果然是个混蛋            
(NA)	 卷发的Elena更加性感            
(4星)	 比第一季剧本好~            
(4星)	 =v= 啊嘛嘛....纠结的吖            
(3星)	 还不是周亚梅在那儿看，老问我之后怎样之后怎样，本来我没看几集的。后来想着反正马上就考口语和笔试了，看看也无妨，反正皮皮导出也容易，我复习着其他科也乏味。不过，女猪脚的贱人样一直没改变，从未被超越。我真不是私心不喜欢，只是真的怎么一看就是演坏角的料啊==            
(5星)	 挺Stefan！            
(5星)	 这季出现了御姐的卡瑟琳娜，超美。剧情更丰富了。            
(5星)	 超喜欢K            
(5星)	 demen有希望了。。。            
(4星)	 年代久远了我都忘了s2讲啥了。。。            
(4星)	 还是4星吧，感觉有些偏离主线了            
(4星)	 ABC的偶像剧看了两季，足矣。不论剧情怎么发展，只要Ian和Nina在现实中的爱情甜蜜圆满。祝福！            
(4星)	 自从看了第一季后一直欲罢不能，斯蒂芬帅的一沓糊涂，艾莉娜也很耐看，剧情环环相扣，很能吊胃口。期待第三季。            
(5星)	 巨好看。。。            
(5星)	 OMG! Damon!            
(5星)	 damon 我爱你一万年3            
(4星)	 结尾有点虐啊~            
(NA)	 已经快要忘记演了什么   好看。            
(4星)	 Damon: well because what i&#39;m about to say is… probably the most selfish thing i&#39;ve ever said in my life.             
(4星)	 我就說吧 長得這麼帥怎麼會就是個小角色 吸血鬼劇裡的狼人怎麼都這麼帥～～但是劇情太狗血了……            
(5星)	 不管Elena多圣母，我还是要说——我对Nina的脸完全没抵抗。            
(NA)	 忘了看到哪一集了…            
(3星)	 没第一部好看            
(5星)	 看完这季，我发现D非常帅气。            
(4星)	None
(3星)	 Damon~你那迷人的眼神 讓我情何以堪啊啊啊```charming...            
(5星)	 看的我泪眼婆娑的，而且又开始幻想了`            
(4星)	 又在追剧的道路上奔跑着了 第三季竟然才到9啊 泪奔~PS越看越爱 Damon is so hot~Elena是摩羯哟            
(3星)	 第二季我开始觉得无聊……            
(5星)	 大爱之一，主配角都很养眼            
(4星)	 不待见S            
(3星)	 型男靓女，狗血剧情            
(5星)	 很吸引人。倒戈的家伙。哈哈            
(4星)	 剧情实在是太丰满了 让我一直紧张兮兮的            
(5星)	 小妮子分饰两角，有看点            
(4星)	 剧情漏洞太多，vamp片中的焦糖玛奇朵，看到最后发现只有katherine是正常人。            
(4星)	 三角啊，圣母啊            
(5星)	 比GG更好看啊啊啊!!又多了一个可以追的剧目了~~~            
(5星)	 D            
(NA)	 好看            
(5星)	 好剧啊好剧！            
(5星)	 怎么死了的又都活了。。还是喜欢Stefan！执着喜欢Stefan！好腔调的男人~好腔调的吸血鬼~~            
(4星)	 达蒙            
(5星)	 我被原作者深深折服了            
(5星)	 DEDEDEDEDEDEDEDEDEDE！            
(5星)	None
(5星)	 恩，我怎么觉得他们天天都有舞会或者patty            
(5星)	None
(5星)	 s党同样喜欢第二季            
(5星)	 斯坦凡            
(3星)	 剧荒啊剧荒 其实真不怎么感兴趣            
(4星)	 纯为了看damon            
(3星)	 看帅哥美女吸血鬼狼人顺便锻炼英语听力，Elena和Caroline的扮演者明显比第一季的时候丰满了啊！            
(4星)	 =，=开始喜欢Damon了。。。            
(5星)	 终于看完了！            
(5星)	 剧情紧凑 情节好多啊            
(5星)	 D 好深情             
(5星)	 Stefan和Elena就是贱人二人组;没想到klaus这么帅             
(5星)	 凯瑟琳出现以后，妮娜在两个角色上自如的转换和精准的全是越来越让人觉得惊艳。戴蒙这个角色变得越来越讨喜。后来被问及最喜欢的角色时，我竟然回答是elena的生母。倒不是说这个角色本身的吸引力，是这个演员对‘毫无人性’的诠释以及掉转头来展现出的母亲的本能所产生的强烈对比很有冲击力。            
(5星)	 一次次次戳中泪点            
(5星)	 结尾部分真不是一般的虐。。。我的小心脏啊。。（哭）            
(5星)	 跟进中。            
(5星)	 one of the bests ever            
(5星)	 第二季的剧情，我该怎么说你呢，是乱爆了，还是复杂爆了，我觉得是乱爆了吧。            
(5星)	 第二季就开始乱来了编剧也枯竭的太快了吧            
(NA)	 伤感的故事。。。总有些人要伤自己的心还仍要付出着。。。            
(5星)	 如果当时damon或者stefan把elijah头砍掉或者把它的心挖出来，那klaus就不会被救，stefan就不会被带走，就有第三季了吧！            
(4星)	 没看完  貌似剧情开始狗血了            
(5星)	 原来系喜欢S，但是后来慢慢喜欢D了，哇哈哈            
(5星)	 最近两天顶着考试的巨大压力看完了，欲罢不能啊......            
(5星)	 我喜欢第二季。            
(4星)	 慢慢有了渐入佳境的感觉            
(4星)	 好看~~~ 喜欢Damon和Elena...还挺喜欢Elijeh的. 但最后死的好可惜，太相信他哥哥了。klaus是个王八蛋啊啊啊啊·····            
(5星)	 好乱的关系呀~~~额~~会一直乱下去的~~trust me~~            
(5星)	 我的DAMON  ！！TAT            
(5星)	 第二季是巅峰            
(5星)	None
(4星)	 编剧太欺负人了！！！把达蒙的人物性格做得那么招人喜欢却偏偏不让女猪脚爱上他！！！！这个男人为你做了那么那么多！你妹！！！虐死我了！作为一个DE党，这一季的结尾让我很开心。斯特凡你早该消失。            
(5星)	 可不可以不要虐Damon了啊            
