http://movie.douban.com/subject/3402975/	败犬女王 敗犬女王
(NA)	(终于追到完结)废就废吧。。。我一直都是个废人。。。最近的情绪很不好，就这样窝着不用脑子，，，不断不断BS自己
(NA)	故事情节我感觉蛮过瘾
(5星)	一向很喜欢杨谨华，比起命中注定我爱你，阮经天更适合这样的角色
(5星)	一看就被吸引住了。抓住了单身女人的心理。杨谨华的出色表现让这部剧一点点成熟起来.
(5星)	很好看的片呢~第九集小天的那串话看得我眼泪狂飙。。
(3星)	后面比较失败。
(5星)	偶像剧永远是给人以安慰。
(NA)	小天是真的很可爱……/只快进看他的部分所以
(3星)	里面的精神还是可嘉的~只是桥段还有待加强。
(3星)	视觉上缓解我的肉欲之苦啊~~
(2星)	虎头蛇尾
(3星)	其实没坚持看完，受不了了，因为导演为了摆平那个妇科医生，就让一个大好男人一夜之间变成了妈咪boy！太不能接受了，当时就想着把不要看北极熊学长被糟蹋哦，所以退出了。还有，鼓励剩女是不好滴！
(5星)	我不是公主，我是女王！
(4星)	虽然当中情节缺乏新梗，但还不失为一部很生活，有些新颖的剧。老牛吃嫩草，女王吃小草莓。
(4星)	我也爱悲情男二号...
(3星)	虎头蛇尾
(4星)	小天小天！
(NA)	SINGLE QUEEN.
(3星)	还不错啦
(2星)	越来越难看。最感动的是第8集还有学长离开的那一集。
(5星)	很好的片子 估计快完结了吧 唉
(4星)	還蠻不錯的。
(2星)	老女人了啊
(NA)	小草莓不是每只败犬都能找到的
(3星)	结局实在是。。不要怪我鄙视Lucas，他居然连PPT都不会做。。
(4星)	单身大龄女人的故事。。
(4星)	看到十一集就好了
(5星)	爱上阮经天的一部片子，爱上他握住女主角手露出小孩子般笑容的一幕，爱上他歇斯底里自言自语，控制不住的眼神。
(4星)	不是每个女王都能碰到她的卢卡斯
(4星)	帅,靓,型!!!
(4星)	小天和杨姐姐我都超级喜欢的呀~这个类型的剧我也喜欢的~~有点像lipstick jungle的感觉~
(2星)	没看完，也不太想看下去了。这个故事题材我挺喜欢的，不过还是不喜欢绝大多数台湾偶像剧的演绎。。。推荐我看的人说看了8集她哭了7集，向来泪点很低的我居然一次都没有。。。   另外在争夺女主角的两位男士中，我基本上是完全偏向学长。呵呵，可能我始终对姐弟恋有抗拒吧。
(5星)	狮子座女生的真实写照
(5星)	呵呵~还是能让我流泪让我笑支持小天！
(4星)	蛮搞的。在这里认识了什么是败犬，什么是败犬女王。
(4星)	播完了再慢慢看
(5星)	卡斯，我还在。
(5星)	很多年后不错的一部台偶，不落俗套，台词经典。
(4星)	其实，若果是我，我是会选择leslie滴~
(3星)	偶像剧让人对爱情产生幻想，这样不好~Will you please stay with me?这种情节居然看哭……
(3星)	果然是脑残少女的最爱
(4星)	小天演戲很真實...
(4星)	迷得七荤八素。。。
(4星)	还行吧
(4星)	前面很好看  下面看不下去了
(4星)	爱要及时，没有如果。
(NA)	小天在里面可比绿光森林里有男人味多了，不过还是喜欢命中注定我爱你里的造型。他穿西装真的很好看。
(NA)	詹老师你的气场好强大啊T T 没有看完again.挑看。
(3星)	单无双
(4星)	就是《达子的春天》么
(4星)	沒什麼可說的
(4星)	杨姐一向还不错
(4星)	杨谨华杨谨华~~~
(5星)	无双，你应该和北极熊先生在一起才对。
(3星)	好爱这种题材的,之前就看过达子的春天。
(5星)	难得真实一些的台剧
(3星)	完全漫画……
(4星)	喜欢杨谨华的长相，总算有一部能让人看下去的偶像剧了
(4星)	祝天下的败犬都找不到小草莓！
(5星)	好看！！！
(4星)	眼前一片海洋渔夫一把捞起来满满的都是可爱的热带鱼可是没有一个是你
(4星)	第一次觉得台湾偶像剧还可以
(NA)	有时候人不是什么都能做到十全十美的
(NA)	看了一点不看拉
(4星)	虽然都是美女帅哥，但故事情节却不俗套的偶像剧“小天&#34;
(4星)	我能说什么呢~~~
(5星)	我的大愛。
(4星)	终于结束了 追的好辛苦
(4星)	18集以后是亮点部分。
(4星)	一个人想变成两个人，有这么难么
(3星)	越来越无聊，忍无可忍，stop at ep.17
(4星)	剩女生活。 
(NA)	偶像剧的革新。台词写的很好很真实。
(4星)	感谢败犬女王。
(5星)	败犬常有··而卢卡斯不常有···不错的台剧···
(3星)	貌似我對女主角沒什麼興趣，可是是因為女主角的性格問題，我更喜歡打工達人，也有可能是因為戲中設置的性格問題的緣故吧。
(3星)	中段之后，有点失望。。。
(NA)	14
(NA)	呵。。  阿部。。。 败犬还是败犬。。。
(4星)	小草莓终于修成正果
(4星)	雖然和&lt;達子的春天&gt;有異曲同工之妙，還是有其可取之處的...
(4星)	单无双最终选择了小草莓。。但感觉最后情节罗嗦了很多。。
(5星)	正在追。。。
(5星)	对爱的执着，诚实。
(3星)	有个好开头，却不免还是落入俗套。哎，如果有半星，我就给3.5
(4星)	杨谨华把这个女强人的倔强表现的淋漓尽致。。。很好看。。虽然很偶像很脑残。。不过人时不时就是需要这种脑残的补给吧。。哈哈。。
(4星)	有爱人的单身和没有爱人的单身是不一样的
(5星)	虽然有点假，但一直吸引我看下去。
(NA)	又一次没看完。我喜欢学长多点，
(2星)	对台剧就是不能抱希望
(4星)	灰常灰常好看！久违的每星期都期盼快点看到下一集的心情。。。。看完了。百感又交集，该说什么呢。
(NA)	男主的演技很一般。
(4星)	1470分钟 看了一年。没有当初那种感觉了。
(5星)	完美的恋情。值得欣赏一下下。
(NA)	“太久没人叫我乖了”
(4星)	小天很帅
(3星)	最终还是没能坚持全部看完。小天也不顶用了。哈哈。
(4星)	MLGB的这叫什么结局啊
(3星)	消遣
(3星)	小天又回复绿光森林的状态了，迷人~
(4星)	看完也就那么回事。。。主要是前8集好看。
(5星)	就这样看完了^ 呜呜。
(4星)	我把18集当最后一集来看了。
(NA)	小天
(5星)	非女王之败犬看了很是喜欢啊。只是我不相信这样的故事会存在于荧幕之外
(5星)	好开心，小天还是小天，永远那么真诚。
(4星)	就是女王来的~~
(3星)	很喜欢单无双。狗血的结局。
(5星)	8岁的差距也可以看成是无限大的可能...
(NA)	一个人也可以活得很好！
(3星)	后面很冗长~
(4星)	男女主角都很让人喜欢，生活细节、台词很出色，个别情节NC，还好不影响整体观感。
(3星)	只精彩了前几集
(4星)	楊謹華當年和林依晨一起演秘密花園時 已是出演萬人迷 一派女王作風 這麽多年後 林同學依然扮演純情同學角色 楊女王却華麗轉身 變爲無敵的無雙女王
(3星)	有点套路 电视剧就是电视剧阿
(NA)	没有如果。没有败犬，只有女王们……
(5星)	无双加油 卡斯加油 
(4星)	其实每个人心中都活着一个宋允浩 哪怕暂时出现了童话般的卢卡斯 
(4星)	拖拖拉拉看完的，前面比较轻松贴实，后面的话就俗套了啦，加之更新超慢的，所以，直接跳到最后一集看了结局
(4星)	“爱情真正的差距 不是年龄 不是距离 而是心态”
(3星)	看不下去了……
(5星)	不错哦~~感觉和自己好像。。
(5星)	33岁的单无双 
(5星)	败犬是30岁以上，高收入、高学历、事业成功，但无感情归宿的女性。两者皆无是什么。。。
(5星)	灰常有好感的一部剧..不止偶像剧那么简单..剧情喜欢..镜头美..台词也有深度..开始因为小天才来看..后来发现最大的闪光点其实是无双..杨谨华的表演尤其可圈可点..角色塑造得很成功很自然..是不二人选..让20岁的我也很有认同感能感同身受拜犬的微妙心情..yy发型也好有气质..
(5星)	追的最凶的偶像劇想當年 是多么迷小天 希望像女主角那麼堅強 那麼獨立 那麼能幹
(4星)	前三分之一不错
(5星)	18集止步才是最好的结局
(1星)	真得不好看  完全抄袭 达子的春天啊~~~
(4星)	如果能选择，千万不要给女儿取名叫无双，名字招灾就划不来了。
(3星)	在考虑，如果看完它，至少得花掉十个小时时间，是否值得
(3星)	前几集还每周追，到了后面太拖沓了
(5星)	有韩剧的风格，连封面都会让我想起《咖啡王子一号店》
(NA)	有意思  你那一个接一个又不肯放弃的梦想
(NA)	jd恋
(3星)	当女王,不当败犬
(NA)	从学长出现后……满足了某只的狗血心理……就对结局无爱liao
(5星)	卢卡斯vs.宋允浩 其实很难选的....
(3星)	還是可以的。雖然有的地方很怪異吧……嗯……我也要環島……
(4星)	还是有点感动的最后，发现长大之后到底是开始更中意大团圆的happy ending了
(3星)	Be my queen.
(NA)	小天的身影  静茹的声音
(3星)	我放弃了,最后还是拍拖不了老套路
(4星)	能从中找到触动自己的点
(4星)	台版《达子的春天》如果不是因为先看了《达子》 或许会更喜欢这个吧 happy ending O(∩_∩)O~
(4星)	题材比较新颖的偶像剧，脱离了以往的王子与灰姑娘的俗套剧情。现在很流行姐弟恋吗？
(5星)	有Queen真的不一定要/会有king.
(4星)	敗犬
(4星)	我喜欢杨瑾华..
(5星)	已经够美好。爱情之所以为爱情。对我来说19集是结尾。
(4星)	破结局
(NA)	“我不是公主 我是女王单无双“
(5星)	没有失望  至少是第一集     又一次的OVER了
(4星)	好看 不过结局大爆炸那一段不太喜欢 
(4星)	或许不是每一只败犬都能遇到属于自己的卢卡斯，但是每一个女人都应该懂得爱自己。
(5星)	我为什么会有共鸣 这是个问题 不过必须必的好看
(3星)	当我跑步的时候我在想什么。今天是怎么想到杨谨华的......
(5星)	烂尾。抽。但很多时候真的感动了我。
(4星)	开头不错呀~自从学长回来就开始烂。。。最后女猪造型美翻了~
(4星)	印象最深：女主角跳进泳池奔向旧情人那段，同时，插曲响起。
(NA)	最爱的华语偶像剧❤~
(4星)	这怎么能是2009首播的？我明明初中就看了
(5星)	前六集，可以算是经典教材。后面就很言情片了。。。
(4星)	女主不喜欢，男主超喜欢，只能这样子咯~
(4星)	杨谨华还是挺不错的~ 
(2星)	一集弃片。
(4星)	让我无法拖动进度条的滥俗 
(4星)	台湾剩女剧主角都超美。看完《可能》想起这部觉得剧情角色都更赞，除了女主角的美貌不是清纯类型。
(5星)	过了25岁的都爱
(5星)	不是每一只败犬都能遇见爱你的那个卢卡斯，但是每一个女人都应该懂得：你值得被真心对待。看似多情的卢卡斯其实很专情，天真热情成熟有责任感，不畏世人的眼光，也给爱的人勇气和信心。他让单无双独自环岛旅行，默默地跟随其后，即便心疼，也要使所爱的人完成梦想，经历一次心灵的试炼。
(4星)	当初以为自己要成剩女了才看的,看完发现,还不如一直当剩女.不过还蛮好看的.
(4星)	目前我最爱的姐弟恋剧集！两人相差八岁看不太明显耶。与其它的姐弟恋剧相比，演的比较自然。有些对白蛮精彩，蛮好看。不过，大8岁还是有点夸张吧~小天你果然是万人迷~
(4星)	对未来充满希望
(4星)	因为这个喜欢杨谨华的~
(4星)	难得喜欢的偶像剧
(3星)	歌好听
(3星)	大学生活刚刚开始时和室友们一起看的一部台剧。
(NA)	这个印象中也还okay
(4星)	当年谁说败犬=拜金害我错过这部剧 超爱的fish的那张专辑竟然是OST 听到都要落泪 其实18集就刚刚好 后面3集狗尾了 PS 三年前的我会给5星的
(5星)	当我去上小学的时候，你还只是一个小小的受精卵。。。8岁的差距真的可以倒过来变成∞无穷大的可能性么？
(4星)	雖然也很狗血可是- -比起林依晨和李大仁，還是比較喜歡看單無雙！
(4星)	卢卡斯是每个人的梦想吧= =|||
(1星)	软精舔！看到你我就看不进去
(NA)	好看好看！
(4星)	结尾还是俗了
(4星)	因此喜欢上了 杨谨华和阮经天 重点在梁静茹的音乐
(4星)	刚刚开始看的时候很无聊，后来因为小天的原因就追呀追的居然追出感情来了，杨谨华，气质，气场，哇~爱死了
(4星)	台剧里面全都要有一个长得好看但是没有脑子的女二号吗？&amp;&amp;看完了终于原速听了一次片尾曲，还不错嘛。
(4星)	我的口味就是这么出现在奇怪的时点，奇怪的点上。。。不过，我喜欢单无双的鳖劲。。
(3星)	扯死你吧阮经天。我的男二~~
(5星)	最好的台剧，没有之一
